Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.4944,1.25,1.75
2,0.5061,0.25,0.8
3,0.0966,0,0.25
4,0.0471,0,0.15
5,0.1013,0,0.25
6,0.1469,0,0.3
7,0.0991,0,0.25
8,0.045,0,0.15
9,0.1505,0,0.4
10,0.0542,0,0.15
11,0,0,0
12,0.0492,0,0.15
13,0.0542,0,0.15
14,0,0,0
15,0.0981,0,0.25
16,0,0,0
17,0.0942,0,0.25
18,0.1025,0,0.25
19,0,0,0
20,0,0,0
21,0.0502999999999999,0,0.2
22,0,0,0
23,0.0471,0,0.15
24,0.0482999999999999,0,0.15
25,0,0,0
26,0.1018,0,0.3
27,0,0,0
28,0.1469,0,0.3
29,0.1456,0,0.3
30,0.0471,0,0.15
31,0.194,0.05,0.4
32,0.3442,0.15,0.6
33,0.2506,0.05,0.5
34,0.2996,0.05,0.6
35,0.0967,0,0.25
36,0,0,0
37,0,0,0
38,0.0514999999999999,0,0.15
39,0,0,0
40,0,0,0
41,0.0502999999999999,0,0.2
42,0,0,0
43,0,0,0
44,0.0495999999999999,0,0.15
45,0.0495999999999999,0,0.15
46,0.1495,0,0.3
47,0.1465,0,0.35
48,0.0955999999999999,0,0.3
49,0.0955999999999999,0,0.3
50,0.0955999999999999,0,0.3
51,0.045,0,0.15
52,0.0478,0,0.15
53,0,0,0
54,0.0478,0,0.15
55,0.0928,0,0.25
56,0.0928,0,0.25
57,0.0478,0,0.15
58,0.1056,0,0.25
59,0.045,0,0.15
60,0.1425,0,0.3
61,0.252,0.05,0.55
62,0.2999,0.1,0.5
63,0.4065,0.15,0.7
64,0.0508999999999999,0,0.15
65,0.1018,0,0.3
66,0.0478,0,0.15
67,0.0508999999999999,0,0.15
68,0,0,0
69,0.7764,0.35,1.3
70,0.1952,0.05,0.4
71,0.2557,0,0.6
72,0.7363,0.3,1.2
73,0.3828,0.15,0.7
74,0.288,0.1,0.5
75,0.1951,0.05,0.4
76,0.0999,0,0.25
77,0.1476,0,0.3
78,0.0933,0,0.25
79,0.2072,0,0.5
80,0.1436,0,0.3
81,0.1459,0,0.35
82,0.1062,0,0.25
83,0.1925,0,0.4
84,0.1945,0.05,0.35
85,0.0552999999999999,0,0.15
