Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.4059,0.15,0.7
3,0.4009,0.15,0.7
4,0.5051,0.2,0.85
5,0.3027,0.1,0.55
6,0.3475,0.1,0.65
7,0.2039,0,0.45
8,0.2,0.05,0.35
9,0.7447,0.3,1.25
10,0.2946,0.1,0.5
11,0.3899,0.1,0.75
12,0.4902,0.2,0.85
13,0.202,0,0.45
14,0.2613,0.05,0.5
15,0.3155,0.05,0.6
16,0.3587,0.05,0.75
17,0.2054,0.05,0.4
18,0.2,0.05,0.35
19,0.151,0,0.4
20,0.0508999999999999,0,0.15
21,0.2433,0,0.55
22,0.237,0.05,0.5
23,0.5168,0.1,1.15
24,0.3946,0.1,0.8
25,0.4916,0.2,0.8
26,0.1967,0.05,0.4
27,0.4418,0.2,0.7
28,0.5931,0.3,0.9
29,0.8917,0.5,1.35
30,0.7409,0.4,1.1
31,0.6908,0.2,1.25
32,0.9174,0.4,1.55
33,0.9686,0.35,1.8
34,0.987,0.35,1.75
35,1.2,0.5,2.15
36,0.5415,0.15,1
37,0.5928,0.3,0.95
38,0.1558,0,0.35
39,0.6088,0.15,1.15
40,0.4598,0.05,0.95
41,0.4574,0.1,0.9
42,0.6672,0.2,1.2
43,0.198,0,0.6
44,0.3064,0.05,0.6
45,0.1017,0,0.25
46,0.2005,0,0.45
47,0.2495,0,0.65
48,0.3443,0.1,0.65
49,0.2401,0,0.55
50,0.1941,0,0.45
51,0.4766,0,1.3
52,0.4295,0,1.25
53,0.3888,0,1.15
54,0.9148,0.2,1.95
55,0.5919,0.15,1.2
56,1.0419,0.2,2.25
57,0.877,0.4,1.55
58,1.013,0.4,1.75
59,1.1789,0.6,1.9
60,0.999,0.35,1.9
61,1.4334,0.8,2.05
62,1.9179,0.8,3.3
63,1.7009,0.75,2.9
64,1.4903,0.85,2.1
65,2.165,1.3,3.25
66,2.4152,1.45,3.5
67,2.3719,1.4,3.45
68,1.8638,0.95,2.95
69,2.7147,1.7,3.9
70,2.9492,1.8,4.4
71,3.6734,2,5.35
72,3.7881,2.25,5.55
73,3.4078,2.1,4.75
74,3.8274,2.25,5.45
75,2.6072,1.35,3.9
76,2.1055,0.9,3.4
77,2.3527,1.1,3.65
78,2.0338,1,3.05
79,2.0311,1,3
80,1.9063,0.65,3.25
81,1.7194,0.6,3.15
82,1.792,0.45,3.45
83,1.3584,0.35,2.65
84,1.2358,0.5,2.15
85,1.3512,0.25,2.9
