Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.5547,2.35,2.75
2,0.7835,0.4,1.25
3,1.242,0.8,1.75
4,0.7439,0.5,1
5,2.3036,2,2.65
6,0.4358,0.2,0.7
7,2.8129,2.05,3.6
8,2.5348,2.05,3.05
9,2.2406,1.25,3.5
10,1.6038,0.7,2.8
11,2.0418,0.95,3.5
12,5.0522,3.15,7.15
13,3.6993,2.4,5.4
14,1.9945,0.6,3.95
15,2.5555,1.65,3.65
16,3.7353,2.6,5
17,2.5494,1.65,3.65
18,2.3641,1.6,3.25
19,2.1249,1.3,3.1
20,4.423,3.45,5.5
21,3.7286,2.55,5
22,4.8524,3.65,6.15
23,4.9784,3.5,6.35
24,5.228,4.1,6.45
25,4.9371,3.45,6.65
26,6.3059,4.35,8.85
27,5.4817,3.95,7.2
28,7.3439,5.4,9.9
29,3.7037,2.3,5.1
30,5.6847,4.4,7.1
31,5.6974,4.4,7.25
32,7.6795,6.1,9.4
33,7.6674,6,9.5
34,5.1015,3.8,6.55
35,7.4223,5.8,9.4
36,6.597,4.45,9.2
37,7.1676,5.1,9.85
38,6.5248,4.5,9.05
39,8.2263,5.1,12.3
40,6.3671,3.85,9.65
41,5.3809,3.55,7.4
42,6.069,3.35,9.3
43,5.4019,2.65,9.3
44,6.2253,3.6,9.35
45,7.1911,3.8,11.5
46,5.9686,4.15,7.85
47,7.2053,4.4,10.15
48,6.1441,3.9,8.45
49,6.1302,3.15,9.7
50,7.1728,4.65,9.9
51,7.4973,4.25,11.5
52,8.3916,4.95,12.75
53,7.8157,4.75,11.75
54,9.3258,6.4,13.25
55,8.7675,5,13.85
56,6.9493,4.15,10.7
57,8.973,6.35,12.5
58,6.3305,4.2,9.05
59,6.965,5.3,8.7
60,7.5061,5.35,10.15
61,9.1103,7.5,10.7
62,5.3693,3.6,7.55
63,6.4172,5.2,7.7
64,5.8531,4.1,7.6
65,6.4847,4.95,8.1
66,4.8778,3.65,6.15
67,8.0594,6.8,9.2
68,7.0069,5.35,8.85
69,6.5526,5.15,8.1
70,7.7657,5.5,10.05
71,7.2404,4.85,9.7
72,6.2808,4.3,8.5
73,6.301,4.15,8.55
74,5.8084,4,7.85
75,4.1667,2.65,6.05
76,5.1143,3.7,6.6
77,5.6414,3.9,7.45
78,4.9397,2.9,7.2
79,5.3694,3.45,7.4
80,4.1427,2.6,5.75
81,5.1432,3.55,7
82,3.2386,2,4.95
83,4.1355,2.4,6.4
84,4.1808,2.45,6.35
85,4.9108,3.4,6.3
