Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7973,1.05,2.6
2,1.1407,0.6,1.75
3,1.2815,0.75,1.9
4,1.2416,0.65,1.9
5,1.7486,0.9,2.75
6,1.5874,0.75,2.65
7,2.4624,1.35,3.7
8,2.34,0.85,4.2
9,2.4776,1.2,3.85
10,2.0853,1.1,3.15
11,2.9588,1.6,4.5
12,3.3348,1.9,5.25
13,3.6202,2.2,5.55
14,2.7382,1.1,4.8
15,3.3948,1.85,5.45
16,4.12,2.3,6.7
17,3.4359,1.65,5.7
18,4.0108,1.8,7.05
19,3.4863,1.55,5.65
20,5.5154,3.25,8.45
21,4.7465,2.45,7.9
22,5.497,3,8.85
23,5.9701,3.5,8.9
24,6.1604,3.2,9.3
25,6.5729,4.2,9.45
26,7.7499,4.7,11.35
27,9.5309,6.5,13.1
28,11.1095,6.95,15.15
29,10.707,6.9,15.2
30,11.0198,7.25,15.9
31,12.1326,8.35,16.9
32,13.5684,8.7,19.85
33,12.862,8.85,17.75
34,12.0136,7.9,17.5
35,15.3828,10.9,20.5
36,15.3222,9.55,22.9
37,16.4938,11.1,22.35
38,17.7856,11.55,24.75
39,17.1365,11.7,25.3
40,19.4399,13.5,27.4
41,18.1275,12.25,26.15
42,19.1079,12.75,27.45
43,25.0071,16.55,34.5
44,26.6237,18.5,36.2
45,25.7322,17.55,36.2
46,27.0494,18.6,37.65
47,30.2812,21.15,41.05
48,31.265,20.85,43.6
49,30.4525,21.1,41.05
50,35.3118,23.6,49.2
51,33.6347,22.65,46.05
52,37.7731,25.55,50.7
53,39.2673,26.6,52.65
54,43.1281,29.9,56.9
55,43.7237,31.3,56.35
56,46.017,32.2,60.95
57,48.4265,34.75,64.8
58,50.6878,35.9,66.8
59,49.9808,35.7,64.8
60,54.712,39.95,70.65
61,59.9378,44,76.95
62,60.593,43.35,79.1
63,62.6134,45.25,81.4
64,60.6668,45.6,78
65,63.3766,46.2,82.45
66,62.5696,47.1,78.85
67,69.8753,51.8,88.55
68,69.8566,53.55,86.6
69,71.7309,54.45,88.2
70,71.1283,55.4,87.5
71,72.9463,56.25,89.2
72,71.4118,55.65,86.1
73,74.6601,59.1,89.85
74,71.9666,56.95,85.2
75,69.8298,54.6,84
76,77.1797,62.35,93.4
77,73.3266,58.4,87.9
78,73.0879,58.15,88.1
79,72.6415,58.9,85.3
80,70.0843,57.65,82.7
81,74.4787,60.75,88.75
82,73.4933,61.85,85.9
83,69.2978,56.35,83.15
84,73.7175,60.75,87.25
85,69.8833,58.8,81.6
