Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8519,0.7,1
2,0.6105,0.25,1
3,0.7952,0.35,1.3
4,0.4935,0.2,0.9
5,0.8504,0.45,1.35
6,0.5976,0.3,1
7,0.7953,0.25,1.45
8,0.7412,0.3,1.3
9,0.9928,0.5,1.65
10,0.7918,0.35,1.3
11,0.9405,0.35,1.75
12,1.2367,0.55,2.1
13,1.1418,0.45,1.95
14,1.8415,0.8,3.15
15,1.3531,0.55,2.35
16,1.4402,0.45,2.95
17,1.4997,0.9,2.25
18,1.6976,0.75,3.05
19,1.4553,0.7,2.25
20,1.7968,0.7,3.1
21,2.4654,1.4,3.7
22,2.3049,1.05,3.8
23,1.9882,0.9,3.45
24,2.6153,1.55,3.85
25,2.7161,1.45,4.25
26,3.5473,2.05,5.45
27,3.3113,1.9,5.3
28,3.7964,2.45,5.25
29,5.0158,2.9,7.1
30,4.7042,3.15,6.5
31,5.624,3.45,8.15
32,5.1911,3.45,7.45
33,6.2914,3.8,9
34,5.4574,3.55,8.05
35,5.9254,4.1,8.1
36,6.7425,4.4,9.2
37,6.205,3.65,9.45
38,7.1617,4.4,9.8
39,7.9843,5.7,10.65
40,8.2938,6.05,11.15
41,9.1946,6.55,12.8
42,8.594,5.65,12.45
43,9.7353,6.05,13.95
44,10.9549,6.65,15.2
45,11.6419,8.15,15.65
46,12.2006,8.55,16.4
47,12.1998,8.25,17.8
48,14.1259,9.35,19.8
49,14.3944,10.1,18.9
50,14.3748,9.35,19.4
51,14.3966,9.5,19.8
52,16.5861,11.1,22.75
53,16.5698,11.65,21.85
54,17.1313,11.95,22.2
55,19.2666,13.15,25.5
56,20.3913,13.8,26.9
57,20.9033,14.95,27.7
58,21.1064,14.35,28.65
59,21.901,15.1,29.35
60,23.5368,16.5,31.45
61,24.4985,17.65,31.4
62,25.9923,18.9,34.35
63,27.1498,19.65,34.65
64,26.1375,19.7,32.5
65,25.5443,19.4,32.55
66,28.2564,20.8,35.85
67,29.9515,22.85,37.6
68,27.2258,19.95,34.55
69,28.4533,21.95,35.2
70,33.9947,25.7,42.4
71,31.741,24.6,39.1
72,30.47,23.65,37.6
73,33.1276,26.1,39.45
74,32.8889,24.95,41.15
75,32.1806,25.95,38.3
76,32.1263,26.1,37.75
77,32.4219,25.55,39.75
78,34.3131,27.3,41.15
79,35.0186,27.85,42.35
80,31.9576,25.8,38.05
81,32.1659,25.95,37.9
82,31.9883,26,38.1
83,33.7695,27.85,39.85
84,30.3308,24.7,36
85,31.5532,25.75,37.05
