Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.900100000000001,0.75,1
2,0.2992,0.1,0.5
3,0.4461,0.2,0.65
4,0.3049,0.15,0.5
5,0.1516,0,0.3
6,0.0478,0,0.15
7,0,0,0
8,0.201,0.05,0.4
9,0.0473,0,0.15
10,0,0,0
11,0.0516,0,0.15
12,0,0,0
13,0.1014,0,0.25
14,0.1005,0,0.25
15,0,0,0
16,0.1962,0.05,0.4
17,0.0999,0,0.25
18,0,0,0
19,0.1508,0,0.3
20,0.0492,0,0.15
21,0.1106,0,0.3
22,0.6557,0.3,1.1
23,0.2534,0.1,0.45
24,0.3464,0.15,0.65
25,0.2443,0.05,0.5
26,0.3544,0.15,0.55
27,0.2413,0,0.7
28,0.2947,0.1,0.55
29,0.3022,0.05,0.6
30,0.5471,0.05,1.15
31,0.0999,0,0.25
32,0.5948,0.2,1.05
33,0.4962,0.2,0.85
34,0.3432,0,0.7
35,0.105,0,0.25
36,0.1974,0.05,0.35
37,0.2062,0,0.45
38,0.0987,0,0.25
39,0.0994,0,0.25
40,0.0943,0,0.25
41,0.103,0,0.25
42,0,0,0
43,0.0473,0,0.15
44,0.0473,0,0.15
45,0,0,0
46,0,0,0
47,0.0497,0,0.15
48,0.0975,0,0.25
49,0.0478,0,0.15
50,0.0478,0,0.15
51,0.0489,0,0.15
52,0,0,0
53,0,0,0
54,0.0478,0,0.15
55,0.5394,0.2,0.9
56,0.1491,0,0.3
57,0.0967,0,0.25
58,0.1005,0,0.25
59,0.1914,0,0.45
60,0.0941999999999999,0,0.3
61,0.3594,0.1,0.65
62,0.3459,0.15,0.55
63,0.2963,0.1,0.55
64,0.2506,0,0.55
65,0.1472,0,0.3
66,0,0,0
67,0,0,0
68,0.2454,0,0.6
69,0.2016,0,0.5
70,0.2481,0.05,0.6
71,0.1473,0,0.35
72,0.0981,0,0.25
73,0,0,0
74,0,0,0
75,0,0,0
76,0.0516,0,0.15
77,0.0516,0,0.15
78,0.0516,0,0.15
79,0.1032,0,0.3
80,0.0516,0,0.15
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
