Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1.05,0.18,0,0,0.45,0.1,0,1.05,0,0,0.35,0.15,0.35,0.1,0.1,90.55,172.9,263.45,18.7,0,1.8,1.8,0.9,0,0.9,0,0,0.9,0,1.8,0,0,0.9,0.9,0,0,11.45,38.5,40.6,25.8,21.85,17.9,14.35,10.65,14.9,77.55,80.45,44,32.75,40.95,29.9,25.3,26.35,116.05,121.05,69.8,54.6,58.85,44.25,35.95,0.7,1.95,0,0.8,69.1,2.8,263332.9,260553.6,0.35,4.4,2774.55,3.55,0,3.55,19477.6,45683.15,19307.45,0.05,0.1,170,45434.2,0,0.85,248.1,0,0,19477.6,0,0,45683.15,4320.7,10189.4,1.5,3.05,50325.35,0.8
2,80,0.45,0.08,0.08,0,0.45,0.2,0.15,0.45,0,0,0,0.1,0.35,0,0,95.25,180.15,275.4,19.4,0,0.8,0.8,0.3,0.2,0.1,0,0.15,0.15,0.65,0.15,0,0.2,0.15,0.3,0.1,0.05,10.1,41.5,43.65,25.1,23.65,18.9,14.65,12.95,22.05,74.3,83.8,48.95,39.25,40.85,26.25,24.85,32.15,115.8,127.45,74.05,62.9,59.75,40.9,37.8,0.55,1.8,0,0.6,66.55,0.5,263346.35,260567,0.25,3.15,2775.95,2.55,0,2.55,19389.85,45854.9,19219.5,0.15,0.2,170,45605.8,0.1,0.45,248.55,0,0,19389.85,0,0,45854.9,4301.5,10234.3,1.35,2.45,50342.85,0.7
3,80,0.3,0.11,0.07,0,0.15,0,0.1,0.25,0.05,0,0.15,0.1,0.05,0,0,90.8,163.4,254.2,19.25,0,0.6,0.6,0.45,0.45,0,0,0.2,0.25,0.6,0,0,0.15,0.15,0.25,0,0.05,9.95,37.9,42.95,26.7,22.05,17.55,13,11.5,22.2,68.4,72.8,40.8,37.55,31.3,33,20.75,32.15,106.3,115.75,67.5,59.6,48.85,46,32.25,0.3,1.65,0,0.45,68.05,0.75,263358.3,260578.55,0.25,2.25,2777.25,1.95,0,1.95,19313.8,46009.55,19143.4,0,0.3,170.1,45760.25,0.1,0.5,248.7,0,0,19313.8,0,0,46009.55,4284.35,10276.6,0.75,1.9,50360.35,0.9
4,80,0.15,NaN,NaN,0,0.05,0,0,0.1,0.05,0,0,0.15,0,0,0,94.35,177.65,272,21.5,0,0.3,0.3,0.3,0.3,0,0,0.05,0.25,0.3,0,0,0.05,0,0.25,0,0,10.8,42.15,41.4,25.9,22,17.95,17.5,11,20.95,84.55,72.15,43.7,43.5,40,29.45,21,31.75,126.7,113.55,69.6,65.5,57.95,46.95,32,0.4,0.8,0,0.55,66.4,0.3,263371.9,260592.3,0,1.85,2777.75,1.45,0,1.45,19226.6,46179.75,19056.25,0,0.3,170.05,45930.45,0,0.45,248.85,0,0,19226.6,0,0,46179.75,4268.55,10320,0.85,1.45,50379.75,0.8
5,80,0.1,0.04,0.08,0,0.05,0,0.05,0.1,0,0,0,0,0.05,0.05,0,97.95,32.95,130.9,22.6,0,0.4,0.4,0.15,0.05,0.1,0,0.15,0,0.3,0.1,0,0.1,0.25,0.05,0,0,10.85,43.2,43.9,28.95,24.15,19,15.4,10.45,4.5,14.4,14.05,8.2,8.9,6,5.25,4.6,15.35,57.6,57.95,37.15,33.05,25,20.65,15.05,0.1,1.5,0,0.3,67.9,0.75,263384,260603.55,0,1.45,2779,1.35,0,1.35,19287.6,46203.85,19117.2,0,0.15,170.25,45954.3,0,0.35,249.2,0,0,19287.6,0,0,46203.85,4285.8,10330.6,0.4,1.25,50398.25,0.45
6,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,98,32.05,130.05,19.55,0,0.05,0.05,0.05,0.05,0,0,0,0.05,0.05,0,0,0,0,0.05,0,0,12.3,42.2,43.5,25.3,24.65,18.9,15.05,14.1,2.8,13.85,15.4,7.45,8.45,7.05,4.65,4.45,15.1,56.05,58.9,32.75,33.1,25.95,19.7,18.55,0,0.5,0,0.45,70.45,0.05,263393.55,260613.6,0,0.95,2779,0.95,0,0.95,19350.05,46228.05,19179.7,0,0.05,170.3,45978.5,0,0.15,249.4,0,0,19350.05,0,0,46228.05,4300.55,10341.05,0.6,0.9,50414.7,0.25
7,80,0.35,0.18,0.23,0,0.2,0,0,0.35,0,0,0,0,0.15,0.15,0.05,90.95,30.45,121.4,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,39.4,39.75,25,21.85,17.15,15.7,11.25,3.95,13.55,12.95,8.95,6.95,5.25,5.05,4.25,15.75,52.95,52.7,33.95,28.8,22.4,20.75,15.5,0.3,1.05,0,0.05,70.15,0.4,263403.4,260622.45,0.05,1.2,2779.7,0.9,0,0.9,19405.8,46249.7,19235.4,0,0.15,170.25,46000,0,0.3,249.4,0,0,19405.8,0,0,46249.7,4317.15,10350.35,0.1,0.7,50431.15,0.15
8,80,0.2,NaN,NaN,0,0.05,0.05,0,0.2,0,0,0.15,0.05,0,0,0,93.85,31.2,125.05,20.6,0,0.3,0.3,0.2,0.2,0,0,0,0.2,0.3,0,0,0,0,0.15,0.15,0,10.1,42,41.75,25.05,22.1,19.3,16.65,10.75,3.55,14.7,12.95,9.35,7.25,5.45,5.45,3.7,13.65,56.7,54.7,34.4,29.35,24.75,22.1,14.45,0.25,0.65,0,0.2,68.5,0.7,263414.9,260633.95,0,1.2,2779.75,0.95,0,0.95,19464.8,46272.3,19294.4,0,0.1,170.3,46022.6,0,0.2,249.5,0,0,19464.8,0,0,46272.3,4332.65,10360.6,0.25,0.9,50448.2,0.35
9,80,0.1,NaN,NaN,0,0.05,0,0.05,0.1,0,0,0.05,0.05,0,0,0,89.2,33.3,122.5,21.75,0,0.2,0.2,0.05,0.05,0,0,0.05,0,0.2,0,0,0.1,0.05,0,0,0.05,9.85,38.45,40.9,24.95,21.5,17.2,14.8,10.75,4.3,13.65,15.35,9.2,9.1,6,5.35,3.65,14.15,52.1,56.25,34.15,30.6,23.2,20.15,14.4,0.05,0.35,0,0.2,68.5,0.1,263426.4,260645.6,0.05,0.9,2779.85,0.8,0,0.8,19516.65,46297.45,19346.25,0,0.1,170.3,46047.7,0.05,0.15,249.55,0,0,19516.65,0,0,46297.45,4349.25,10373.65,0.35,0.8,50466.8,0.3
