Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8015,1.6,1.95
2,0.1488,0,0.35
3,0,0,0
4,0,0,0
5,0.1007,0,0.25
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0.0471,0,0.15
14,0,0,0
15,0.1491,0,0.3
16,0.0492,0,0.15
17,0.0492,0,0.15
18,0,0,0
19,0,0,0
20,0,0,0
21,0.0994,0,0.25
22,0.1014,0,0.25
23,0.0983999999999999,0,0.3
24,0.0977999999999999,0,0.3
25,0.0943,0,0.25
26,0.0489,0,0.15
27,0.1438,0,0.4
28,0.0478,0,0.15
29,0.0999,0,0.25
30,0.2457,0.1,0.45
31,0,0,0
32,0.2417,0.05,0.5
33,0.2006,0.05,0.35
34,0.0492,0,0.15
35,0,0,0
36,0.0478,0,0.15
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0.105,0,0.25
48,0.0478,0,0.15
49,0,0,0
50,0,0,0
51,0,0,0
52,0.0478,0,0.15
53,0,0,0
54,0,0,0
55,0,0,0
56,0.096,0,0.25
57,0,0,0
58,0.1502,0,0.3
59,0,0,0
60,0.0999,0,0.25
61,0.0999,0,0.25
62,0.25,0.05,0.45
63,0.199,0.05,0.4
64,0.0999,0,0.25
65,0,0,0
66,0,0,0
67,0.1501,0,0.3
68,0.0492,0,0.15
69,0.0492,0,0.15
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0.0516,0,0.15
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
