Week,Mean,LowerBound,UpperBound
0,0,0,0
1,171.1219,166.6,175.95
2,185.4512,180.55,190.35
3,165.7985,161.3,170.2
4,175.2088,170.75,179.1
5,34.0828,32.1,36.1
6,34.6208,32.3,36.9
7,31.6942,28.95,34.45
8,32.3514,29.8,35.4
9,33.7046,30.65,36.5
10,32.0517,29.95,34.25
11,34.625,32.7,36.5
12,34.0195,31.75,36.15
13,30.1655,27.7,32.8
14,33.2747,31.45,35.1
15,33.9105,32.5,35.6
16,33.9341,32.2,35.75
17,35.0513,33.05,37.2
18,30.8739,28.1,34
19,31.739,28.75,34.85
20,33.1869,31.1,35.15
21,32.6023,29.95,35.25
22,31.3226,27.65,34.95
23,31.9843,28.65,35.45
24,33.0783,30.25,35.6
25,33.5844,30.5,37.05
26,32.4624,30.55,34.4
27,30.8587,28.7,33.35
28,30.2122,28.7,31.9
29,33.88,30.65,37.05
30,32.1907,29.15,34.9
31,32.7792,30.3,35.35
32,32.2271,29.7,34.8
33,32.8327,30.4,34.95
34,33.7596,31.3,35.7
35,31.1182,28.55,33.85
36,34.4365,32.55,36.5
37,32.5491,29.6,35.55
38,34.1449,32.1,36.15
39,32.0576,29.15,35
40,32.5676,30.05,34.85
41,34.6835,31.6,37.85
42,33.3536,30.75,36.35
43,30.7694,28.75,32.6
44,33.5631,32.05,35.25
45,31.7924,29.55,33.95
46,33.4646,31.25,35.55
47,31.5575,29.7,33.5
48,34.2427,32.4,36
49,31.0299,28.75,33.45
50,30.9541,28.8,32.95
51,30.1213,27.65,32.6
52,32.136,29.65,34.5
53,32.4213,30.35,34.45
54,29.9613,27.85,32.05
55,32.4789,29.35,35.6
56,29.5785,27.35,31.65
57,31.1086,28.25,34.35
58,30.5364,28.05,32.9
59,32.7636,30.85,34.75
60,32.7284,30.75,34.95
61,30.6956,28,33.5
62,28.9361,27.45,30.35
63,32.7695,30.75,35
64,29.0534,27.65,30.35
65,30.6594,28.4,32.95
66,31.9966,29.05,35.1
67,32.4996,29.4,35.65
68,33.4351,30.6,36.15
69,30.5857,28.25,33.05
70,33.538,29.85,36.9
71,31.5807,30,33.2
72,33.2908,30.3,36.25
73,33.1492,30.7,35.9
74,32.1437,29.2,34.9
75,29.552,27,31.9
76,29.9849,26.95,32.9
77,29.066,27.25,30.95
78,31.1126,29.6,32.7
79,30.8424,29.1,32.55
80,32.2807,30.25,34.3
81,30.3835,28.95,31.85
82,29.6276,27.9,31.45
83,32.8642,29.6,36.15
84,33.451,31.3,35.4
85,32.7867,30.65,34.95
