Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.0036,0.8,1.2
2,0.3474,0.1,0.7
3,0.3939,0.1,0.7
4,0.4557,0.25,0.7
5,0.7505,0.35,1.2
6,1.133,0.45,1.75
7,0.7032,0.35,1.1
8,1.3637,0.55,2.2
9,1.1951,0.7,1.8
10,1.0253,0.35,1.9
11,1.0671,0.2,2.1
12,1.421,0.8,2.05
13,0.7168,0.05,1.55
14,1.7283,0.95,2.65
15,1.5785,0.85,2.4
16,1.989,1.25,2.9
17,1.3765,0.7,2.1
18,1.6222,0.95,2.4
19,0.971,0.15,1.95
20,0.657,0.35,1
21,0.7687,0.4,1.15
22,2.2236,1.5,3.1
23,1.4747,0.85,2.25
24,2.1939,1.3,3.1
25,1.863,1.2,2.7
26,1.4835,0.85,2.1
27,1.5961,0.95,2.3
28,1.8623,1.3,2.45
29,1.4815,0.95,2.05
30,2.23,1.55,3
31,1.5854,1,2.2
32,1.6339,1,2.4
33,3.3323,2.6,4
34,2.1774,1.6,3
35,2.7203,2,3.45
36,2.5448,1.75,3.4
37,2.3933,1.55,3.35
38,1.9383,1.3,2.65
39,1.4403,1,1.9
40,1.056,0.5,1.6
41,1.2503,0.75,1.8
42,2.4003,1.45,3.25
43,1.2525,0.7,1.85
44,0.6061,0.3,0.95
45,1.3091,0.8,1.9
46,1.6574,1.1,2.3
47,0.9985,0.5,1.55
48,1.3155,0.8,1.9
49,0.6421,0.3,1
50,1.1406,0.6,1.75
51,1.2444,0.6,1.9
52,0.7922,0.45,1.1
53,1.1549,0.65,1.65
54,1.2067,1,1.45
55,1.7142,1.1,2.4
56,1.2971,0.75,1.9
57,0.7525,0.45,1
58,0.7062,0.35,1.05
59,1.0781,0.6,1.55
60,0.3508,0.15,0.6
61,0.6397,0.35,0.95
62,1.037,0.6,1.5
63,1.9947,1.35,2.7
64,2.1546,1.35,3.05
65,1.0911,0.55,1.6
66,1.6592,1.35,2
67,0.8958,0.5,1.4
68,1.6642,1.1,2.35
69,1.7539,1.05,2.5
70,2.26,1.25,3.4
71,2.3425,1.2,3.5
72,1.8072,1.3,2.3
73,1.2431,0.6,1.85
74,0.5882,0.1,1.35
75,1.208,0.45,2.1
76,0.7327,0.05,1.75
77,0.933,0.3,1.85
78,0.6858,0.25,1.2
79,0.6408,0.15,1.25
80,0.5938,0.2,1
81,0.5455,0.2,0.9
82,0.6382,0.2,1.1
83,0.9931,0.35,1.65
84,0.3993,0.15,0.65
85,0.4096,0,1
