Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.4507,0.15,0.8
3,0.4948,0.2,0.8
4,0.6045,0.3,0.9
5,0.3517,0.15,0.6
6,0.1484,0,0.35
7,0.1031,0,0.25
8,0.3473,0.1,0.7
9,0.4936,0.25,0.8
10,0.7882,0.4,1.2
11,0.3456,0.15,0.55
12,0.2586,0.05,0.55
13,0.3136,0.1,0.6
14,0.3448,0.1,0.6
15,0.5987,0.35,0.9
16,0.694,0.4,1
17,0.7022,0.25,1.2
18,0.4987,0.25,0.8
19,0.1533,0,0.4
20,0.1533,0,0.4
21,0.5654,0.25,0.95
22,0.451,0.15,0.8
23,0.4059,0.1,0.75
24,0.4498,0.1,0.9
25,0.6507,0.35,1
26,0.7636,0.35,1.25
27,0.7691,0.4,1.2
28,1.1093,0.75,1.55
29,0.5065,0.15,0.95
30,0.6124,0.3,0.95
31,0.7504,0.45,1.15
32,0.579,0.25,1.05
33,0.9643,0.6,1.35
34,0.7065,0.3,1.15
35,0.9961,0.6,1.4
36,0.5572,0.2,1.1
37,0.9703,0.65,1.25
38,0.8983,0.5,1.3
39,0.7528,0.4,1.35
40,0.1461,0,0.4
41,0.5927,0.3,0.9
42,0.3423,0.1,0.65
43,0.304,0.1,0.5
44,0.1547,0,0.3
45,0.3632,0.05,0.75
46,0.1012,0,0.25
47,0.0514999999999999,0,0.15
48,0.381,0.1,0.7
49,0.2947,0.05,0.6
50,0.1493,0,0.4
51,0.1496,0,0.3
52,0.1947,0,0.45
53,0.2496,0.05,0.45
54,0.3417,0.05,0.7
55,0.5004,0.15,0.95
56,0.7134,0.35,1.1
57,0.5307,0.15,0.95
58,0.9332,0.3,1.7
59,1.0147,0.7,1.35
60,0.9017,0.55,1.3
61,0.8086,0.4,1.3
62,1.1389,0.6,1.7
63,0.4449,0.2,0.7
64,0.6315,0.25,1.05
65,0.3445,0.1,0.6
66,0.8092,0.35,1.4
67,0.7482,0.45,1.05
68,0.7645,0.35,1.2
69,0.6096,0.35,0.95
70,0.7112,0.35,1.15
71,0.5275,0.15,1.05
72,0.6037,0.25,1
73,0.5697,0.2,1
74,0.153,0,0.3
75,0.2011,0.05,0.4
76,0.047,0,0.15
77,0.1501,0,0.35
78,0.0542,0,0.15
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
