Week,Mean,LowerBound,UpperBound
0,0,0,0
1,266.7184,257.95,273.75
2,271.6984,266.9,277
3,257.3798,251.9,262.6
4,265.7043,259.95,271.6
5,131.6076,126.05,136.9
6,128.6639,125.7,131.7
7,126.9311,122.1,130.5
8,121.9416,115.15,128
9,134.3469,129.95,139.2
10,130.5404,124.5,135.3
11,128.6246,124.55,132.4
12,129.1845,125.65,132.8
13,133.9696,131.3,137.05
14,120.3844,115.25,125.6
15,132.2952,128.3,136.8
16,127.799,124.5,130.95
17,128.6022,124.45,133.5
18,123.9606,119,129.1
19,126.9743,123.85,130.35
20,123.1605,119.15,127.2
21,126.4148,123.2,130.25
22,132.0408,126.6,137.65
23,128.0813,123.65,132.45
24,128.3997,122.35,134.35
25,128.0573,122.95,133.15
26,127.3903,121.45,132.75
27,129.5805,126.1,132.8
28,126.1926,121.8,130.3
29,127.3739,123,131.75
30,126.3286,121.05,130.95
31,124.5969,118.85,129.95
32,127.4087,124.6,130.65
33,129.5227,123.3,135.9
34,129.9794,126.65,133.65
35,118.7881,114.8,122.6
36,126.3038,122.45,130
37,128.8744,123.85,134.25
38,118.7313,114.35,122.75
39,123.1745,119.25,127.55
40,123.6969,118.95,128.3
41,123.3311,117.9,128.45
42,122.7718,117.9,126.85
43,129.8097,124.8,135.7
44,124.599,120.85,128.8
45,126.6817,122.8,131.15
46,127.1524,122.3,132.05
47,127.8303,124.85,131.2
48,123.4945,120.2,126.9
49,130.3387,127.45,133.9
50,127.8234,123.15,133.45
51,121.696,116.75,127.5
52,123.3287,118.85,127.8
53,127.4663,122.1,132.9
54,128.5422,122.15,134.85
55,127.6379,122.65,132.9
56,130.0354,126.8,132.9
57,125.5205,120.3,130.4
58,129.6444,123.75,135.55
59,128.0306,123.25,132.8
60,122.899,118.7,127.35
61,125.4259,120.65,130.1
62,128.149,125.4,130.6
63,115.979,113.3,118.9
64,125.6984,122.6,128.75
65,121.4361,117.25,126.1
66,121.7413,117.7,125.5
67,127.7148,122.2,132.65
68,119.8978,113.7,125.4
69,129.8438,124.7,135.9
70,117.7899,113,122.4
71,121.1293,116.65,126.1
72,124.718,118.2,130.6
73,123.5135,118.1,128.9
74,121.51,118.2,124.95
75,122.8216,119.3,126.6
76,118.7284,113.4,124.1
77,121.6276,116.9,126
78,116.8666,112.9,121.55
79,119.6225,114.15,124.1
80,123.0724,118.05,127.75
81,122.9872,118.85,126.6
82,118.7935,115.25,122.5
83,114.8593,110.4,119.3
84,118.2776,112.85,122.95
85,116.4246,112,121.95
