Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8462,1.55,2.1
2,3.1333,2.8,3.45
3,4.0752,3.45,4.85
4,4.9517,4.1,5.85
5,6.1036,4.65,7.65
6,7.275,5.3,9.45
7,8.6424,6,11.8
8,10.1889,6.95,13.9
9,11.4485,7.75,15.7
10,13.1552,8.8,18.1
11,14.8165,9.7,20.55
12,15.9617,10.6,21.9
13,17.8446,12.05,23.95
14,19.6736,13.5,26.45
15,21.1258,14.8,28
16,22.7242,16.15,29.5
17,23.9055,17.2,31.3
18,24.6595,17.7,32.45
19,25.6297,18.35,34.1
20,26.924,19.2,36
21,28.1842,19.9,38.15
22,30.0542,21.35,40.4
23,31.3904,22.2,42.2
24,33.2224,23.4,44.8
25,35.6945,24.7,48.4
26,37.3802,25.9,51.25
27,38.4576,26.85,52.85
28,39.2501,27.3,54.45
29,39.7002,27.55,55.2
30,40.0428,27.9,55.6
31,40.7204,28.35,56.6
32,41.1774,28.8,57
33,41.5358,29.15,57.55
34,41.59,29.3,57.55
35,41.8342,29.5,57.8
36,42.3945,30,58.7
37,42.6543,30.25,59
38,43.2649,30.5,59.95
39,43.9158,30.85,60.9
40,44.4875,31.5,61.3
41,45.092,32.05,61.75
42,46.2101,32.95,62.95
43,47.1387,33.55,64.15
44,48.2889,34.15,65.95
45,49.556,34.8,67.65
46,51.0134,35.85,69.55
47,52.1372,36.8,71.35
48,53.4155,37.8,73.2
49,54.6488,38.8,74.9
50,55.8349,39.75,75.9
51,57.1648,40.75,77.3
52,58.4491,41.7,79.6
53,60.4033,43.1,81.35
54,62.1565,44.15,82.9
55,64.9769,45.9,86.35
56,67.5184,48.15,89.1
57,70.5028,50.8,92.05
58,73.0947,52.2,95.2
59,75.5934,54,99.35
60,77.9454,56.5,102.1
61,79.7582,58.4,104.5
62,82.5181,61,107.45
63,84.6676,62.75,109.7
64,87.5214,64.5,113.55
65,90.1109,66.15,117.8
66,92.489,67.85,120.35
67,95.644,70,124.95
68,98.3017,72,128.85
69,101.5845,74.2,134.9
70,104.412,76.25,139.3
71,107.7007,78.4,144.25
72,110.0905,79.8,147.9
73,113.0642,81.45,152.8
74,115.2602,82.85,155.6
75,117.7047,84.15,160.1
76,119.55,84.75,163.9
77,121.0809,85.55,166.4
78,122.6606,86.55,169
79,124.2219,87.25,172.05
80,125.8098,88.3,174.55
81,127.475,89.15,177.75
82,128.9995,89.35,179.7
83,130.1294,89.45,181.35
84,131.4007,89.55,183.15
85,132.5112,90.1,184.4
