Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8462,1.55,2.1
2,1.2871,0.95,1.65
3,0.9419,0.5,1.5
4,0.8765,0.45,1.3
5,1.1519,0.5,1.9
6,1.1714,0.5,1.95
7,1.3674,0.6,2.3
8,1.5465,0.8,2.3
9,1.2596,0.65,2
10,1.7067,1,2.4
11,1.6613,0.9,2.6
12,1.1452,0.6,1.8
13,1.8829,0.95,3
14,1.829,1.05,2.8
15,1.4522,0.7,2.35
16,1.5984,0.85,2.45
17,1.1813,0.5,2
18,0.754,0.2,1.3
19,0.9702,0.4,1.7
20,1.2943,0.5,2.35
21,1.2602,0.5,2.3
22,1.87,0.9,3.05
23,1.3362,0.6,2.3
24,1.832,1,2.8
25,2.4721,1.25,4.1
26,1.6857,0.8,2.7
27,1.0774,0.45,2.05
28,0.7925,0.25,1.4
29,0.4501,0.1,0.9
30,0.3426,0.1,0.7
31,0.6776,0.35,1.1
32,0.457,0.2,0.75
33,0.3584,0.1,0.6
34,0.0542,0,0.15
35,0.2442,0.05,0.45
36,0.5603,0.2,0.95
37,0.2598,0.05,0.5
38,0.6106,0.15,1.15
39,0.6509,0.25,1.05
40,0.5717,0.2,1
41,0.6045,0.25,1
42,1.1181,0.5,1.8
43,0.9286,0.35,1.65
44,1.1502,0.4,2.1
45,1.2671,0.3,2.55
46,1.4574,0.5,2.65
47,1.1238,0.6,1.75
48,1.2783,0.6,2.05
49,1.2333,0.5,1.95
50,1.1861,0.45,2.05
51,1.3299,0.6,2.15
52,1.2843,0.4,2.4
53,1.9542,0.85,3.3
54,1.7532,0.75,2.85
55,2.8204,1.35,4.5
56,2.5415,1.7,3.7
57,2.9844,1.9,4.05
58,2.5919,1.65,3.7
59,2.4987,1.55,3.6
60,2.352,1.55,3.25
61,1.8128,1.15,2.5
62,2.7599,1.7,3.85
63,2.1495,1.3,3.4
64,2.8538,1.45,4.6
65,2.5895,1.1,4.4
66,2.3781,1.3,3.6
67,3.155,1.7,5
68,2.6577,1.15,4.35
69,3.2828,1.4,5.5
70,2.8275,1.5,4.25
71,3.2887,1.65,5.2
72,2.3898,1.2,3.7
73,2.9737,1.35,5.2
74,2.196,1,3.65
75,2.4445,0.85,4.55
76,1.8453,0.45,3.9
77,1.5309,0.65,2.6
78,1.5797,0.55,2.75
79,1.5613,0.4,3.1
80,1.5879,0.65,2.7
81,1.6652,0.35,3.3
82,1.5245,0.5,2.6
83,1.1299,0.3,2.1
84,1.2713,0.4,2.25
85,1.1105,0.3,2
