Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.3989,0.2,0.6
2,0,0,0
3,0.4014,0.2,0.65
4,1.0575,0.5,1.6
5,0.0552999999999999,0,0.15
6,0.2482,0.05,0.45
7,0.2099,0.05,0.45
8,0.4882,0.15,0.85
9,0.3472,0.1,0.65
10,0.501,0.1,1
11,0.3009,0.05,0.6
12,0.7011,0.15,1.4
13,0.6512,0.2,1.1
14,1.3376,0.55,2.25
15,0.9449,0.25,1.8
16,1.4579,0.45,2.7
17,1.1017,0.3,2.15
18,1.7652,0.75,3
19,0.9507,0.3,1.85
20,1.538,0.95,2.15
21,2.0464,1.35,2.9
22,1.8839,1.25,2.65
23,1.1075,0.85,1.45
24,2.3952,1.3,3.65
25,2.2446,1.15,3.5
26,3.958,3.05,4.95
27,3.0028,2.25,3.75
28,2.6497,2.1,3.2
29,3.6024,2.9,4.25
30,4.4717,3.1,5.85
31,5.1868,3.6,6.55
32,4.1175,2.95,5.3
33,3.5783,2.5,4.65
34,4.5289,3.4,5.5
35,4.0255,2.8,5.25
36,2.5323,1.8,3.25
37,2.6574,1.85,3.55
38,3.3011,2.5,3.85
39,4.7025,3.3,6
40,3.7608,2.7,4.75
41,3.899,2.8,4.9
42,2.5782,1.75,3.4
43,4.0895,3.2,5
44,3.9768,2.3,5.7
45,3.8613,2.85,4.85
46,2.8481,1.85,4
47,5.6401,3.9,7.55
48,2.8714,1.8,4.15
49,4.0365,3,5.3
50,2.5782,1.85,3.35
51,3.1058,2.2,4.1
52,2.3311,1.3,3.5
53,2.4574,1.25,3.75
54,3.1532,2.25,4.15
55,3.1398,1.95,4.7
56,2.085,1.15,3.05
57,3.0026,1.95,4.1
58,3.4539,2.65,4.4
59,3.145,1.65,5
60,3.0144,1.75,4.45
61,3.8439,2.5,5.4
62,3.3615,2.1,4.65
63,2.8716,1.9,3.95
64,4.5973,3.3,6.15
65,3.0194,1.95,4.35
66,1.9927,1.15,2.95
67,2.675,1.25,4.15
68,2.4387,1.45,3.55
69,2.3881,1.45,3.55
70,3.5308,2.35,4.9
71,1.6931,0.45,3.25
72,2.4457,1.75,3.2
73,2.7051,2,3.45
74,1.8898,1,3.15
75,1.6572,0.9,2.45
76,3.14,2.45,3.95
77,2.3098,1.65,2.95
78,1.9098,1.45,2.35
79,1.8851,1.25,2.5
80,1.9257,1,2.85
81,1.4293,0.95,1.9
82,1.3805,0.75,2.1
83,0.6843,0.2,1.35
84,0.9479,0.35,1.6
85,0.5296,0.1,1.05
