Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.4945,0.25,0.75
2,0.5887,0.25,1
3,0.9394,0.45,1.5
4,1.407,0.75,2.1
5,0.5096,0.25,0.8
6,0.5965,0.3,0.85
7,0.4578,0.15,0.8
8,1.444,0.9,1.95
9,0.8403,0.35,1.4
10,1.3417,0.4,2.5
11,0.8485,0.25,1.6
12,1.8562,0.25,3.95
13,1.6997,0.75,2.9
14,2.1765,1.05,3.45
15,2.0971,0.65,3.95
16,2.2516,0.65,4.2
17,3.1926,2,4.8
18,3.8005,1.95,6.25
19,2.6606,1.3,4.45
20,2.6901,1.85,3.65
21,3.9538,2.8,5.5
22,3.4268,2.35,4.65
23,2.7056,2.25,3.25
24,4.9382,3.2,6.9
25,4.9577,3.45,6.55
26,7.0509,5.3,8.95
27,7.4486,5.8,8.8
28,6.5598,5.2,7.7
29,7.535,5.85,9.1
30,8.8952,6.5,11
31,9.3251,6.55,11.85
32,7.766,5.55,9.65
33,7.5559,5.7,9.15
34,8.3197,5.9,10.3
35,6.8268,5.15,8.4
36,5.9827,4.6,7.2
37,4.7031,3.45,6.15
38,5.6568,4.4,6.8
39,7.5615,5.4,9.45
40,7.935,5.65,10.05
41,7.5177,5.6,9.15
42,6.8386,4.45,9.55
43,8.7228,6.6,11
44,7.5679,4.65,10.6
45,8.2993,5.8,10.75
46,7.4969,4.95,10.3
47,9.4612,6.7,12.65
48,7.0739,4.55,9.8
49,7.2862,5.3,9.95
50,6.0317,4.05,8.3
51,7.1024,4.8,9.55
52,5.581,3.9,7.45
53,6.5802,3.5,9.9
54,5.2952,3.5,7.35
55,6.2473,3.65,9.3
56,4.3647,3,5.9
57,5.1479,3.2,7.35
58,6.4019,4.6,8.25
59,5.1678,3,7.6
60,5.4353,3.7,7.25
61,5.3767,3.3,7.65
62,5.3037,3.5,7.25
63,5.5793,3.9,7.55
64,7.5608,5,10.45
65,7.4514,5.3,10.05
66,4.5751,3.1,6.3
67,4.4509,2.4,6.6
68,6.4186,4.3,8.9
69,4.7261,3.05,7.05
70,5.6605,3.75,8.45
71,4.3146,2.35,6.95
72,4.7032,3.1,6.7
73,5.0165,3.75,6.3
74,3.3199,2.2,4.95
75,4.9989,4,6.15
76,5.3689,4.2,6.65
77,5.9974,4.55,7.45
78,4.1411,2.85,5.65
79,3.5155,2.35,5
80,3.6819,2.55,4.75
81,2.3222,1.7,3
82,2.7097,1.55,3.9
83,1.6048,0.6,3.15
84,2.0818,1,3.3
85,1.1745,0.5,2
