Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.389,0.15,0.65
3,0.6608,0.25,1.1
4,0.4575,0.15,0.85
5,1.0055,0.55,1.5
6,0.6085,0.15,1.05
7,0.9784,0.4,1.65
8,0.8044,0.4,1.3
9,0.7581,0.4,1.15
10,0.6654,0.35,1.05
11,0.96,0.4,1.65
12,0.3626,0.05,0.75
13,0.4909,0.2,0.85
14,0.75,0.4,1.1
15,1.0062,0.6,1.5
16,0.501,0.3,0.75
17,0.9442,0.5,1.45
18,0.961,0.45,1.6
19,1.106,0.7,1.6
20,0.746,0.4,1.15
21,1.0106,0.6,1.45
22,1.1075,0.45,1.85
23,1.2146,0.7,1.8
24,2.2554,1.65,2.95
25,2.0756,1.45,2.9
26,1.9618,1.35,2.85
27,2.552,1.75,3.55
28,1.4651,0.95,2.05
29,1.8333,1.1,2.5
30,1.7936,1.15,2.55
31,2.5909,1.7,3.65
32,2.4233,1.6,3.4
33,3.102,2.3,4
34,3.6674,2.7,4.85
35,1.8742,1.25,2.55
36,2.3311,1.3,3.5
37,1.5139,0.9,2.25
38,1.6503,0.95,2.45
39,1.8087,1,2.7
40,1.7381,1.05,2.5
41,1.482,0.8,2.3
42,1.1332,0.45,2.1
43,1.0303,0.45,1.8
44,0.6838,0.3,1.15
45,0.9302,0.4,1.5
46,1.1117,0.35,2
47,0.8784,0.3,1.55
48,1.4255,0.8,2.15
49,0.5849,0.2,1.05
50,0.4416,0.1,0.85
51,0.4543,0.1,0.9
52,0.7875,0.25,1.5
53,0.5867,0.15,1.15
54,1.291,0.5,2.2
55,1.0887,0.55,1.8
56,0.8905,0.35,1.6
57,1.0925,0.55,1.85
58,1.3878,0.85,2
59,1.2615,0.75,1.8
60,1.5537,1,2.1
61,1.4515,0.8,2.3
62,1.8079,1.05,2.6
63,1.1513,0.65,1.75
64,1.4658,0.65,2.25
65,1.5657,0.8,2.5
66,1.5433,1,2.15
67,1.8168,1.05,2.65
68,2.1924,0.9,3.85
69,1.7181,0.95,2.55
70,2.1584,1.2,3.15
71,1.9024,1.25,2.6
72,1.593,0.95,2.25
73,2.3186,1.45,3.3
74,1.528,0.95,2.2
75,1.3409,0.65,2
76,1.2005,0.65,1.85
77,0.9182,0.35,1.5
78,0.9544,0.4,1.6
79,0.636,0.1,1.45
80,0.4464,0.1,0.85
81,0.9486,0.25,1.6
82,0.5304,0.05,1.4
83,0.4388,0.05,0.95
84,0.4425,0.05,0.85
85,0.4893,0.1,1.05
