Week,Mean,LowerBound,UpperBound
0,0,0,0
1,21.6694,19.6,23.8
2,20.3798,19.15,21.75
3,22.3322,20.45,24.4
4,21.2871,17.95,24.65
5,17.9559,15.6,20.4
6,18.8822,16.7,21.2
7,20.4537,18.45,22.5
8,22.6218,20.5,24.6
9,21.5309,20.3,22.65
10,17.445,15.5,19.35
11,16.0324,14.4,17.65
12,20.5807,19,22.15
13,17.8023,16.3,19.3
14,18.9124,17.7,20.3
15,20.4262,19.55,21.5
16,19.8569,17.45,22.2
17,19.6344,17.9,21.1
18,22.2348,20.9,23.6
19,19.1835,17.5,20.75
20,18.4887,16.8,19.95
21,19.6384,17.4,21.55
22,18.1739,16.95,19.55
23,19.3556,17,21.5
24,21.9702,20.55,23.65
25,19.7742,18.5,21.35
26,17.8516,16.05,19.75
27,21.0626,19.6,22.6
28,16.9171,15.55,18.45
29,24.3362,22.85,25.6
30,18.3326,16.8,19.9
31,21.7307,19.5,23.8
32,17.8181,15.95,19.6
33,20.0373,18.55,21.8
34,16.877,15.4,18.2
35,19.8387,18.35,21.5
36,20.2466,18.55,22
37,19.5694,17.95,21.2
38,20.5169,19.2,21.8
39,16.7202,15.5,18
40,21.2525,18.35,23.95
41,19.7925,17.85,21.95
42,21.8345,20,23.45
43,21.389,19.4,23.4
44,18.2731,16.6,20.05
45,23.6533,21.15,25.95
46,18.3189,16.15,20.75
47,18.2902,16.35,20.35
48,17.1913,15.5,18.8
49,19.2308,18.15,20.25
50,19.2494,18.25,20.15
51,18.4823,16.7,20.2
52,22.3452,20.2,24.1
53,17.7938,16.3,19.55
54,19.3374,17.65,21.05
55,17.2365,15.15,19.35
56,20.0281,18.05,22.3
57,21.6597,19.75,23.4
58,17.7199,16.55,19.05
59,19.5254,18.1,21
60,17.2445,14.45,20.6
61,22.1673,19.8,24.75
62,25.3433,22.6,27.9
63,19.6169,17.95,21.2
64,19.9665,17.25,22.85
65,22.1674,20.35,23.85
66,17.7573,16.45,19.2
67,22.3543,19.7,24.9
68,16.5668,15.55,17.8
69,17.9556,17.3,18.55
70,16.9111,15.35,18.6
71,22.5811,21.1,24.1
72,19.3805,17.85,21.05
73,20.6178,19.25,21.95
74,19.354,17.85,21
75,19.5739,17.05,21.85
76,18.4134,17.25,19.6
77,20.128,18.75,21.45
78,21.0324,18.8,23.15
79,18.6541,17.65,19.95
80,19.0068,18.15,19.95
81,20.6374,18.6,22.45
82,20.043,18.8,21.25
83,16.6109,15.7,17.7
84,16.2335,14.85,18.1
85,18.1567,16.6,19.9
