Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8543,1.7,2
2,0.45,0.2,0.65
3,0.3598,0.15,0.55
4,0.0516,0,0.15
5,0.135,0,0.45
6,0.3872,0.15,0.65
7,0.59,0.4,0.8
8,0.3148,0.1,0.5
9,0.241,0.05,0.5
10,0.1956,0.05,0.35
11,0.4234,0.1,0.8
12,0.3059,0.1,0.5
13,0.262,0.1,0.45
14,0.3516,0.15,0.6
15,0.4032,0.2,0.6
16,0.6046,0.4,0.8
17,0.3509,0.15,0.65
18,0.045,0,0.15
19,0.2412,0.1,0.45
20,0,0,0
21,0.1452,0,0.3
22,0.4,0.15,0.65
23,0.7062,0.45,1
24,0.3937,0.15,0.6
25,0.4505,0.15,0.8
26,0.4111,0.15,0.7
27,0.045,0,0.15
28,0.1438,0,0.4
29,1.0156,0.4,1.6
30,0.9556,0.3,1.7
31,0.4955,0.2,0.85
32,0.8364,0.2,1.5
33,0.858,0.55,1.15
34,0.4433,0.15,0.85
35,0.2477,0.05,0.45
36,0.3054,0.1,0.5
37,0.1962,0.05,0.35
38,0.0473,0,0.15
39,0.0473,0,0.15
40,0.2023,0.05,0.4
41,0,0,0
42,0.2923,0.1,0.55
43,0,0,0
44,0,0,0
45,0,0,0
46,0.2048,0,0.55
47,0.0514999999999999,0,0.15
48,0.0514999999999999,0,0.15
49,0,0,0
50,0,0,0
51,0.045,0,0.15
52,0.2632,0.1,0.45
53,0,0,0
54,0.2473,0.05,0.45
55,0.2061,0,0.55
56,0.0983999999999999,0,0.3
57,0.3444,0.1,0.65
58,0.6083,0.2,1.05
59,0.4416,0.1,0.8
60,0.243,0.05,0.45
61,0.1505,0,0.4
62,0.198,0.05,0.4
63,0.0516,0,0.15
64,0.1465,0,0.3
65,0.4737,0.15,0.85
66,0.2885,0.1,0.45
67,0.1422,0,0.3
68,0.3539,0.15,0.55
69,0.3924,0.1,0.7
70,0.1895,0,0.45
71,0.2392,0.05,0.5
72,0.3924,0.1,0.7
73,0.532,0.2,0.9
74,0,0,0
75,0.1962,0.05,0.35
76,0,0,0
77,0.1962,0.05,0.35
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
