Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.7382,0.3,1.25
2,0.4503,0.2,0.7
3,0.6977,0.3,1.15
4,0.4892,0.15,1
5,0.7299,0.2,1.55
6,1.228,0.45,2.4
7,0.8938,0.4,1.55
8,0.5998,0.3,0.9
9,0.3961,0.1,0.7
10,0.3972,0.15,0.7
11,0.7945,0.35,1.45
12,0.4443,0.15,0.9
13,0.3363,0.1,0.65
14,0.4902,0.3,0.7
15,0.4888,0.1,1
16,0.448,0.15,0.75
17,0.6948,0.35,1.1
18,0.6527,0.35,1
19,0.2947,0.05,0.55
20,0.4467,0.1,0.95
21,0.5054,0.2,0.85
22,0.4983,0.2,0.85
23,0.66,0.25,1.2
24,0.6105,0.25,1.05
25,0.659,0.2,1.2
26,1.0518,0.55,1.85
27,1.2086,0.45,2.15
28,1.2736,0.65,1.95
29,1.113,0.5,1.8
30,1.2321,0.4,2.35
31,1.0751,0.4,2.05
32,1.3727,0.75,2.15
33,1.5679,1.05,2.15
34,1.6483,0.9,2.6
35,2.068,0.95,3.55
36,2.3335,1.1,3.8
37,1.7089,1.05,2.45
38,1.9862,1.1,3.25
39,1.8259,0.9,3.05
40,1.7108,0.7,2.8
41,1.6507,0.9,2.55
42,1.3542,0.55,2.2
43,1.1112,0.55,1.75
44,0.8627,0.4,1.35
45,1.1954,0.6,1.85
46,1.3041,0.5,2.2
47,1.2998,0.65,2.1
48,1.8262,0.95,2.8
49,1.8011,0.85,3.05
50,1.5431,0.5,2.65
51,1.4515,0.6,2.4
52,1.4071,0.55,2.4
53,2.1164,0.95,3.4
54,2.0961,0.8,3.55
55,1.5518,0.45,2.8
56,1.8207,0.6,3.2
57,2.3481,1.1,3.7
58,1.9854,0.95,3
59,2.1507,0.75,3.85
60,1.6769,0.75,2.8
61,1.5202,0.8,2.3
62,1.9755,0.75,3.45
63,2.2908,0.9,4.05
64,2.4989,1.1,4.15
65,2.126,0.95,3.5
66,2.1489,0.8,3.85
67,1.9294,1,2.85
68,1.9924,0.75,3.15
69,1.7803,0.7,2.95
70,2.4098,0.75,4.25
71,1.9439,1,2.9
72,1.8414,0.85,2.75
73,2.2132,0.9,3.55
74,2.0068,0.55,3.65
75,2.4173,1.2,3.85
76,2.1977,1,3.3
77,2.3096,1.05,3.7
78,1.9559,0.75,3.3
79,1.3406,0.4,2.45
80,1.8005,0.7,3
81,1.9503,0.7,3.55
82,1.7986,0.75,2.75
83,1.2909,0.6,2.05
84,0.9883,0.2,2.15
85,1.1241,0.35,2
