Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2,2,2
2,0.8557,0.4,1.4
3,0.7584,0.3,1.35
4,0.508,0.15,0.95
5,0.6877,0.25,1.15
6,0.6478,0.25,1.1
7,0.4485,0.1,0.9
8,0.6065,0.1,1.25
9,0.7022,0.3,1.15
10,0.4064,0.15,0.75
11,0.4635,0,1.05
12,0.4158,0,0.9
13,0.4953,0.2,0.85
14,0.6217,0.2,1.1
15,0.6572,0.2,1.15
16,0.648,0.25,1.1
17,0.8127,0.4,1.25
18,0.7652,0.25,1.3
19,0.6167,0.25,0.95
20,0.7081,0.15,1.4
21,0.6596,0.25,1.3
22,0.9745,0.3,1.85
23,1.538,0.75,2.4
24,1.0528,0.45,1.9
25,1.0039,0.5,1.55
26,0.7055,0.2,1.4
27,0.7941,0.35,1.35
28,0.887,0.25,1.65
29,1.5455,0.55,2.7
30,1.0112,0.35,1.85
31,1.2022,0.5,2.05
32,1.2244,0.45,2.2
33,1.5972,0.75,2.5
34,1.8306,1,2.7
35,1.2148,0.65,1.85
36,1.1123,0.55,1.7
37,1.0027,0.4,1.75
38,1.0428,0.4,1.9
39,1.0317,0.15,2.35
40,0.5941,0.15,1.35
41,0.4377,0.1,0.8
42,0.9476,0.45,1.6
43,1.0004,0.45,1.7
44,0.6313,0.1,1.3
45,0.4401,0.15,0.8
46,0.441,0.1,0.9
47,0.6015,0.25,1.1
48,0.7946,0.25,1.35
49,0.4963,0.2,0.85
50,0.2897,0.1,0.55
51,0.135,0,0.45
52,0.3646,0,1.15
53,0.225,0,0.75
54,0.3973,0.1,0.75
55,0.5219,0.15,1.15
56,0.4125,0,1.25
57,0.5166,0.05,1.45
58,0.6856,0.35,1.15
59,0.705,0.3,1.1
60,0.8426,0.25,1.4
61,0.701,0.35,1.1
62,0.7563,0.4,1.15
63,0.756,0.2,1.4
64,0.4929,0.2,0.85
65,0.6841,0.25,1.2
66,0.5373,0.2,0.95
67,0.7158,0.2,1.35
68,0.5878,0.25,1
69,1.0581,0.35,1.9
70,1.0486,0.35,1.95
71,1.0497,0.3,1.95
72,0.8134,0.15,1.65
73,0.5224,0.05,1.2
74,0.5723,0.05,1.35
75,0.6695,0.1,1.5
76,0.5338,0.15,1
77,0.3378,0,0.8
78,0.1937,0,0.55
79,0.1435,0,0.4
80,0,0,0
81,0.0473,0,0.15
82,0,0,0
83,0.0473,0,0.15
84,0,0,0
85,0,0,0
