Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.2137,0.7,1.9
2,0.9474,0.5,1.55
3,0.6553,0.2,1.25
4,0.3955,0.15,0.7
5,0.7517,0.35,1.25
6,0.3445,0.1,0.65
7,0.7095,0.25,1.35
8,0.6991,0.3,1.2
9,0.414,0.05,0.9
10,0.3567,0,0.85
11,0.4692,0,1.05
12,0.5517,0.2,1.05
13,0.8642,0.4,1.4
14,0.7051,0.2,1.3
15,0.7587,0.2,1.35
16,1.0193,0.45,1.55
17,0.763,0.25,1.35
18,0.6133,0.25,0.95
19,0.4024,0.1,0.7
20,1.4335,0.65,2.45
21,0.8201,0.25,1.55
22,2.1382,1,3.45
23,0.9119,0.5,1.35
24,1.0546,0.5,1.7
25,0.8044,0.2,1.6
26,0.6463,0.2,1.25
27,1.2884,0.6,2.3
28,1.3882,0.35,2.55
29,1.2572,0.5,2.1
30,1.4182,0.6,2.4
31,1.4179,0.5,2.35
32,1.6992,0.95,2.6
33,1.5693,0.7,2.55
34,1.5231,0.85,2.2
35,1.1554,0.65,1.75
36,0.6629,0.2,1.2
37,1.1767,0.35,2.35
38,0.9818,0.15,2.25
39,0.8996,0.35,1.8
40,0.437,0.05,0.9
41,0.8962,0.35,1.6
42,1.1961,0.45,2.2
43,0.8787,0.25,1.85
44,0.3391,0,0.75
45,0.5063,0.15,0.95
46,0.5808,0.1,1.3
47,0.5541,0.25,0.9
48,0.3939,0.15,0.65
49,0.3881,0.1,0.8
50,0.1846,0,0.55
51,0.36,0,1.2
52,0.27,0,0.9
53,0.2521,0.05,0.45
54,0.8565,0.2,1.85
55,0.3628,0,1.15
56,0.4313,0.05,1
57,1.1011,0.55,1.7
58,0.4905,0.15,0.95
59,0.9503,0.35,1.65
60,0.6974,0.35,1.15
61,1.1541,0.7,1.6
62,0.5461,0.05,1.3
63,0.4481,0.25,0.7
64,0.5866,0.2,1
65,0.8197,0.2,1.6
66,0.573,0.15,1.1
67,0.5787,0.1,1.15
68,0.9704,0.4,1.65
69,1.2924,0.45,2.35
70,1.0449,0.3,1.95
71,0.9587,0.1,2.1
72,0.6731,0.1,1.55
73,0.6228,0.05,1.4
74,0.4752,0.05,1.15
75,0.3826,0,0.9
76,0.3397,0,0.75
77,0.1448,0,0.4
78,0.0945999999999999,0,0.3
79,0.0489,0,0.15
80,0.0945999999999999,0,0.3
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
