Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1.2,0.22,0,0,0.6,0.2,0.3,1,0.2,0,0.3,0.3,0.3,0.15,0.15,95.45,176.45,271.9,21.75,0.1,1.9,2,1.05,0.1,0.95,0,0.05,1,0.1,1.9,0,0,1,0.95,0,0.05,9.9,39.95,45.6,27.15,21.9,18.7,14.75,12.95,16.5,83.35,76.6,42.65,36.3,42,30.05,25.45,26.4,123.3,122.2,69.8,58.2,60.7,44.8,38.4,0.95,2.75,0,0.55,67.5,0.95,263334.5,260555.25,0.25,3.55,2775.45,2.65,0,2.65,19478.5,45686.75,19308.3,0.1,0.15,169.95,45437.3,0.05,0.8,248.6,0,0,19478.5,0,0,45686.75,4320.45,10192.75,1.2,1.35,50325.05,0.85
2,80,0.95,NaN,NaN,0,0.4,0.05,0.1,0.75,0.2,0,0.3,0.3,0.05,0.05,0.25,92.35,180.8,273.15,18.55,0.05,0.8,0.85,0.4,0.4,0,0,0.15,0.25,0.65,0.2,0,0.25,0.2,0.3,0.05,0.05,10.05,40,42.3,25,23.4,18.1,14.65,11.2,24.95,73.25,82.6,49.55,40.4,40.7,25.25,24.9,35,113.25,124.9,74.55,63.8,58.8,39.9,36.1,0.8,1.6,0.05,0.75,72.2,0.75,263342.3,260562.45,0.35,2.75,2776.75,1.85,0,1.85,19386.55,45859.5,19216.25,0,0.25,170.05,45609.95,0,0.8,248.75,0,0,19386.55,0,0,45859.5,4301.65,10236.7,1,1.2,50341.85,0.65
3,80,0.65,NaN,NaN,0,0.3,0.05,0.1,0.6,0.05,0,0.15,0.3,0.05,0.15,0,96.9,166.65,263.55,21.7,0,0.75,0.75,0.4,0.35,0.05,0,0.25,0.15,0.6,0.15,0,0.2,0.2,0,0.1,0.25,10.15,42.75,44,27.45,21.7,20.55,15.15,12.05,22.65,69.05,74.95,41.35,40.25,30.4,33.1,21.55,32.8,111.8,118.95,68.8,61.95,50.95,48.25,33.6,0.45,1.6,0,0.9,64.35,0.9,263357.95,260577.35,0.55,2.3,2777.75,1.8,0,1.8,19313.45,46018.4,19143.05,0.05,0.15,170.2,45768.6,0,0.7,249.1,0,0,19313.45,0,0,46018.4,4288.05,10278.95,1,1.35,50360.8,0.5
4,80,0.4,NaN,NaN,0,0.15,0.1,0.05,0.4,0,0,0.15,0.2,0,0,0.05,94.65,174,268.65,19.25,0.05,0.45,0.5,0.25,0.25,0,0,0.15,0.1,0.45,0.05,0,0.05,0.35,0.05,0.05,0,11.45,39.2,44,26.25,22.95,17.6,15.95,11.9,20.65,79.05,74.3,43.15,42.45,37.85,30.6,19.95,32.1,118.25,118.3,69.4,65.4,55.45,46.55,31.85,0.65,1.1,0,0.35,69.15,0.35,263368.8,260588,0.3,1.85,2778.65,1.2,0.05,1.15,19230.85,46184.65,19060.4,0.05,0.1,170.3,45934.8,0,0.45,249.4,0,0,19230.85,0,0,46184.65,4272.5,10319.9,0.5,0.9,50378.7,0.4
5,80,0.75,0.31,0.18,0,0.4,0,0.25,0.7,0.05,0,0.1,0.3,0.15,0.1,0.1,98.1,33.2,131.3,19.1,0.2,0.5,0.7,0.25,0.25,0,0,0.2,0.05,0.6,0.1,0,0.3,0.3,0.05,0,0.05,10.3,42.4,45.4,28.9,23.75,18.2,15.05,12.2,3.65,13.35,16.2,10.2,8.1,5.55,4.7,4.65,13.95,55.75,61.6,39.1,31.85,23.75,19.75,16.85,0.65,1.15,0.15,0.5,67.25,0.75,263381.55,260599.15,0.25,2.35,2779.8,1.6,0,1.6,19292.65,46209.8,19121.95,0.05,0.15,170.5,45959.7,0.05,0.4,249.65,0,0,19292.65,0,0,46209.8,4286.65,10330.95,0.65,1.1,50396.95,0.25
6,80,0.35,NaN,NaN,0,0.25,0,0.1,0.35,0,0,0.1,0.15,0.1,0,0,93.9,30.85,124.75,21.05,0,0.65,0.65,0.35,0.35,0,0,0.05,0.3,0.65,0,0,0.05,0.15,0.15,0.2,0.1,10.45,38.6,44.85,24.1,23.75,19,15.9,11.15,3.95,13.75,13.15,8.65,7.85,5.45,4.2,4.7,14.4,52.35,58,32.75,31.6,24.45,20.1,15.85,0.5,1.2,0,0.35,68.1,0.25,263393.45,260610.85,0.1,1.65,2780.85,1.05,0,1.05,19351.75,46232.15,19181.15,0.05,0.1,170.45,45981.95,0.05,0.35,249.8,0,0,19351.75,0,0,46232.15,4303.3,10340.75,0.45,0.75,50415.65,0.2
7,80,0.7,0.18,0.23,0,0.35,0.2,0.05,0.65,0.05,0,0.1,0.4,0,0.15,0.05,99.5,32.55,132.05,20.35,0.05,0.4,0.45,0.25,0.2,0.05,0,0.2,0.05,0.4,0.05,0,0.1,0.25,0.1,0,0,10,44.35,45.15,28.3,23.45,19.65,15.8,12.3,3.35,15,14.2,9.95,5.9,7.35,5.15,4.2,13.35,59.35,59.35,38.25,29.35,27,20.95,16.5,0.55,0.85,0,0.35,67.2,0.45,263406.25,260622.25,0.25,2.35,2781.4,1.7,0,1.7,19415,46257,19244.25,0.05,0.25,170.45,46006.55,0.1,0.5,249.85,0,0,19415,0,0,46257,4317.55,10352.05,0.55,0.8,50433.75,0.4
8,80,0.7,NaN,NaN,0,0.5,0.05,0.05,0.65,0.05,0,0.2,0.35,0,0.1,0.05,94.4,33.35,127.75,19.8,0.05,0.55,0.6,0.3,0.3,0,0,0.25,0.05,0.55,0.05,0,0.15,0.3,0,0.15,0,11.45,39.8,43.15,27.3,23.1,17.9,15.8,10.3,3.9,13.2,16.25,10.15,7.7,5.95,5.3,4.25,15.35,53,59.4,37.45,30.8,23.85,21.1,14.55,0.8,1.25,0,0.35,62.7,0.5,263423.55,260638.9,0.15,2.3,2782.2,1.55,0,1.55,19472.95,46283.15,19302.15,0,0.35,170.45,46032.5,0,0.4,250.25,0,0,19472.95,0,0,46283.15,4333.3,10361.9,0.4,0.95,50452.85,0.55
9,80,0.4,NaN,NaN,0,0,0.1,0.1,0.4,0,0,0.05,0.15,0.1,0.1,0,94,33.8,127.8,18.75,0,0.7,0.7,0.4,0.4,0,0,0.35,0.05,0.65,0.05,0,0.1,0.4,0,0.15,0.05,11.5,38.2,44.3,25.15,22.4,17.85,17.45,11.15,3.85,14.05,15.9,9.15,8.35,6.45,5.2,4.65,15.35,52.25,60.2,34.3,30.75,24.3,22.65,15.8,0.35,1,0,0.25,68.75,0.4,263434.8,260650.15,0.2,1.65,2782.8,1.25,0,1.25,19529.9,46308.45,19359.1,0,0.25,170.55,46057.6,0.1,0.25,250.5,0,0,19529.9,0,0,46308.45,4348.25,10373.4,0.3,0.85,50470.75,0.45
