Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8473,0.7,1
2,0.7005,0.25,1.25
3,0.6012,0.25,1
4,0.9921,0.8,1.25
5,0.9596,0.5,1.45
6,1.9731,1.2,2.7
7,1.9496,1.35,2.5
8,1.2033,0.8,1.55
9,1.2202,0.65,1.95
10,0.8172,0.45,1.2
11,1.1512,0.75,1.6
12,0.932,0.45,1.4
13,1.698,1.4,1.9
14,0.7,0.4,1
15,1.4985,1.05,2.05
16,1.1207,0.65,1.55
17,1.5568,0.75,2.35
18,0.6048,0.35,0.85
19,0.7006,0.3,1.1
20,1.2935,0.7,1.9
21,1.0843,0.65,1.5
22,1.0495,0.7,1.4
23,0.9805,0.65,1.35
24,1.0108,0.7,1.35
25,1.5118,1.15,1.9
26,1.1633,0.75,1.55
27,1.9955,1.4,2.6
28,1.5817,1.15,1.95
29,1.3616,0.9,1.75
30,1.4835,0.95,2
31,1.4234,0.95,2.1
32,1.9561,1.35,2.65
33,2.2361,1.7,2.75
34,1.5995,1.2,2.05
35,1.8265,1.35,2.35
36,1.6205,1.2,2.05
37,1.2975,0.7,1.9
38,1.0559,0.75,1.4
39,2.0162,1.05,3.1
40,1.0541,0.75,1.45
41,0.9488,0.55,1.35
42,1.3031,1,1.65
43,1.4723,0.75,2.2
44,1.1661,0.7,1.6
45,1.0022,0.6,1.5
46,1.838,1.35,2.35
47,0.7532,0.5,1.05
48,0.8119,0.5,1.15
49,0.7668,0.45,1.1
50,1.2875,0.75,1.9
51,1.3631,0.9,1.85
52,1.6952,1.1,2.3
53,0.9956,0.55,1.5
54,0.8124,0.4,1.25
55,1.2077,0.7,1.8
56,0.9572,0.65,1.25
57,1.7697,1.35,2.25
58,0.7724,0.3,1.35
59,0.6989,0.45,0.95
60,1.3875,0.95,1.85
61,0.8969,0.4,1.4
62,2.0809,1.45,2.85
63,1.6112,0.9,2.4
64,2.0545,1.45,2.8
65,1.025,0.6,1.5
66,1.3692,0.9,1.9
67,1.1869,0.7,1.65
68,1.1452,0.85,1.45
69,1.0273,0.6,1.5
70,2.1739,1.65,2.65
71,1.5217,1.05,2
72,1.7538,1.3,2.3
73,0.9893,0.7,1.35
74,1.741,0.95,2.5
75,2.1684,1.4,3
76,1.0186,0.65,1.45
77,1.0567,0.6,1.55
78,1.8597,1.1,2.6
79,1.2387,0.85,1.7
80,1.0717,0.55,1.55
81,1.4005,1.05,1.75
82,2.0394,1.35,2.8
83,0.9117,0.6,1.2
84,1.2176,0.75,1.7
85,1.6284,1.15,2.25
