Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8937,0.9,3
2,2.2489,1.5,3
3,2.795,2.35,3.25
4,2.2454,1.75,2.75
5,2.9374,2.35,3.5
6,2.6505,1.8,3.6
7,3.2357,2.35,4.1
8,2.6073,2.1,3.2
9,2.6404,1.9,3.45
10,2.6793,1.65,3.7
11,2.4946,2.05,2.9
12,3.2191,2.7,3.75
13,2.4658,1.8,3.15
14,2.5857,1.8,3.55
15,3.162,2.3,4
16,3.0821,2.05,4.1
17,2.2951,1.7,2.85
18,2.104,1.55,2.6
19,3.2064,2.2,4.15
20,3.2394,2.25,4.2
21,2.3181,1.9,2.8
22,2.8172,2.15,3.45
23,2.0724,1.5,2.6
24,2.6293,2,3.3
25,3.2901,2.55,3.95
26,3.6003,2.6,4.75
27,2.7969,2.4,3.15
28,3.1775,2.65,3.75
29,4.1224,3.25,4.95
30,4.3486,3.3,5.45
31,4.003,3.25,4.85
32,3.1905,2.5,4
33,4.0894,3,5.45
34,4.188,3.6,4.75
35,3.5253,2.75,4.3
36,3.2704,2.6,3.9
37,2.7504,2.05,3.4
38,3.7568,2.65,4.9
39,2.4059,1.7,3.15
40,3.1337,2.55,3.7
41,2.6074,1.9,3.3
42,3.0347,2.15,3.95
43,3.1182,2.5,3.7
44,2.7168,1.7,3.85
45,2.9691,2.3,3.65
46,2.5489,1.85,3.3
47,2.2218,1.6,2.85
48,1.9319,1.4,2.75
49,2.5238,1.85,3.2
50,3.2091,2.45,3.95
51,3.62,2.8,4.35
52,2.6845,2.05,3.3
53,3.9611,3.4,4.65
54,2.5256,1.9,3.25
55,3.065,2.45,3.7
56,2.4478,1.75,3.35
57,2.8406,2.2,3.55
58,2.5239,1.8,3.25
59,3.0541,2.45,3.65
60,3.3432,2.55,4.15
61,3.2956,2.45,4.2
62,3.6318,2.95,4.35
63,3.7076,2.85,4.65
64,2.9518,1.9,4.2
65,3.1222,2.45,3.85
66,2.3067,1.8,2.8
67,2.5199,1.85,3.2
68,2.6615,1.7,3.55
69,3.6391,2.6,4.6
70,3.2205,2.55,3.95
71,3.0673,2.25,3.9
72,3.0613,2.65,3.45
73,3.2318,2.65,3.8
74,3.0595,2.4,3.65
75,2.7575,2.05,3.4
76,2.8639,2.15,3.65
77,3.1729,2.15,4.35
78,2.6742,1.85,3.5
79,1.6911,1.25,2.2
80,2.8254,2.2,3.5
81,2.9535,2.3,3.5
82,2.8176,2.1,3.55
83,2.7292,2,3.5
84,3.2341,2.7,3.8
85,2.3094,1.75,2.85
