Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.1501,0,0.3
2,0.7559,0.4,1.1
3,1.0944,0.65,1.5
4,0.9378,0.6,1.35
5,0.8058,0.4,1.3
6,0.9626,0.4,1.7
7,1.3553,0.95,1.8
8,2.0447,1.35,2.75
9,1.5134,1.05,2
10,1.8605,1.25,2.55
11,1.4239,1,1.85
12,1.3257,0.85,1.9
13,1.8641,1.25,2.65
14,1.6278,1,2.35
15,1.6824,1.05,2.35
16,1.1491,0.8,1.55
17,1.8251,1.25,2.4
18,1.8154,1.2,2.5
19,1.7286,1.05,2.55
20,2.0972,1.1,3.15
21,1.9085,1,3.1
22,0.844299999999999,0.35,1.4
23,2.3027,1.45,3.1
24,1.6573,1.05,2.45
25,2.5111,1.75,3.3
26,3.0407,2.2,3.95
27,2.6439,1.75,3.5
28,3.4704,2.35,4.7
29,2.4212,1.65,3.3
30,2.3728,1.5,3.35
31,2.2614,1.4,3.2
32,3.4229,2.5,4.5
33,2.5471,1.65,3.5
34,1.8275,1,2.75
35,3.1259,2.05,4.25
36,2.5359,1.9,3.3
37,2.2233,1.55,2.9
38,2.1827,1.5,2.95
39,1.9613,1.2,2.9
40,1.9993,1.2,2.95
41,1.4482,0.95,2
42,1.4116,0.85,2.05
43,2.601,1.45,4
44,2.0507,1.3,2.8
45,1.856,1.35,2.4
46,2.1581,1.4,3.1
47,2.5523,1.5,3.95
48,2.0673,1.3,2.85
49,1.8242,1.1,2.6
50,2.536,1.4,3.8
51,2.1382,1.25,3.1
52,3.1146,1.8,4.35
53,2.5982,1.65,3.55
54,2.7505,1.8,3.7
55,2.8351,2.25,3.5
56,3.651,2.55,4.8
57,2.4152,1.75,3.1
58,3.2095,2.25,4.15
59,3.4163,2.15,4.95
60,2.8356,1.65,4.05
61,3.4906,2.1,4.9
62,4.4839,2.8,6.3
63,3.1352,1.9,4.55
64,3.281,1.95,4.75
65,3.4891,2.2,5.1
66,4.5931,3.25,6.15
67,3.2567,2.25,4.35
68,3.899,2.95,5
69,3.8356,2.45,5.35
70,3.309,2,4.55
71,2.7391,1.55,3.9
72,3.1923,2,4.6
73,2.4343,1.4,3.65
74,1.7933,1,2.8
75,2.4293,1.5,3.4
76,1.8337,0.95,2.85
77,1.9816,0.95,3.25
78,1.418,0.45,2.6
79,1.6401,0.85,2.7
80,1.3981,0.55,2.65
81,1.0728,0.5,1.9
82,1.2795,0.55,2.2
83,0.8917,0.3,1.7
84,0.5763,0,1.45
85,0.8116,0,2.15
