Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.6403,2.45,2.85
2,3.6523,3.2,4.1
3,5.6995,4.95,6.4
4,6.9899,5.85,8.1
5,9.2865,8,10.5
6,10.4585,8.85,12.2
7,13.3669,11.45,15.5
8,16.3578,14.2,18.85
9,18.3865,15.8,21.25
10,20.4456,17.5,23.85
11,21.9757,19.1,25.4
12,24.7086,21.5,28.6
13,27.9692,24.8,31.9
14,30.3517,26.85,34.5
15,33.0871,29.2,37.8
16,35.3834,31.35,40.05
17,37.4138,32.95,42.55
18,39.4748,34.65,44.8
19,41.6546,36.2,47.8
20,46.5039,40.2,53.5
21,49.6593,42.7,57.25
22,52.6644,45.4,60.65
23,56.1769,48.7,64.8
24,60.1814,52.05,69.15
25,63.1355,54.85,72.6
26,68.1261,60.05,77.6
27,72.0689,64.15,81.35
28,78.6566,69.35,88.75
29,81.7177,72.3,91.85
30,85.0864,74.95,95.9
31,88.7913,78,100.05
32,95.316,84.3,107.05
33,99.7972,88.6,111.8
34,102.1453,90,115
35,106.7744,93.65,120.05
36,109.7718,96,123.1
37,113.254,99.45,126.85
38,115.7944,101.5,129.75
39,118.9673,103.8,133.75
40,121.2736,105.6,136.5
41,123.6626,108,139.2
42,125.7772,109.2,141.8
43,128.5756,111.4,145.15
44,130.8796,113.65,147.55
45,133.5329,115.95,150.65
46,136.5826,118.35,154.2
47,139.5379,121.45,157.8
48,141.712,122.85,160.55
49,143.5896,125.1,162.95
50,146.8286,127.55,166.75
51,149.5673,130.2,170.05
52,153.9407,133.85,174.95
53,157.5433,136.65,179.05
54,161.9467,139.9,183.4
55,165.2752,143.15,187.25
56,169.3592,147.25,191.1
57,174.3895,152.65,197
58,177.9976,156.2,200.75
59,182.7528,161.5,205
60,187.3093,167.3,209.3
61,192.7447,172.45,214.9
62,198.1245,176.7,221.9
63,202.4519,180,227.4
64,206.9306,183.55,232
65,211.576,188.7,237.1
66,216.6822,193.85,242.5
67,220.9908,197.9,247.5
68,226.4568,202.6,253.25
69,231.3366,206.15,259.55
70,235.6605,209.15,264.55
71,238.5972,211.45,268.75
72,242.4773,214.4,273.95
73,245.0532,216.05,277.75
74,247.132,217.6,280.85
75,249.8873,219.7,284.55
76,251.856,221,286.85
77,254.2181,222.65,290.05
78,255.8265,223.55,293.2
79,257.5116,224.5,296.2
80,259.1001,225.2,299.2
81,260.3145,225.85,301.35
82,261.6905,226.6,303.4
83,262.5822,227.1,304.75
84,263.2485,227.35,306.35
85,264.1501,227.65,308.5
