Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.04,1.75,2.3
2,1.3625,1,1.7
3,0.7975,0.45,1.2
4,1.5765,1,2.25
5,0.9984,0.45,1.7
6,1.9254,1.3,2.6
7,1.6558,1.1,2.25
8,2.0041,1.35,2.7
9,3.2666,2.2,4.3
10,1.8903,1,2.75
11,1.3708,0.75,2
12,1.4794,0.9,2.1
13,2.1575,1.45,2.9
14,4.2932,3.35,5.25
15,2.1252,1.35,3
16,3.6199,2.4,4.9
17,3.161,2.2,4.05
18,3.7712,2.3,5.25
19,3.4885,2.55,4.55
20,2.3403,1.5,3.2
21,5.2874,4.2,6.35
22,3.9204,3.05,4.85
23,6.3387,4.7,8.05
24,5.7994,4.15,7.6
25,5.3071,4.05,6.6
26,4.879,3.75,6.05
27,5.0133,3.95,6.25
28,3.5532,2.95,4.2
29,2.2978,1.85,2.75
30,2.8554,2.1,3.5
31,1.7543,1.25,2.3
32,2.7981,2.25,3.35
33,3.1566,2.75,3.6
34,2.8579,2.25,3.5
35,2.121,1.65,2.7
36,4.0509,3,5.2
37,2.2586,1.65,2.95
38,2.1408,1.5,2.95
39,1.9677,1.4,2.6
40,2.7504,1.85,3.75
41,3.6653,2.25,5.3
42,2.8069,1.9,3.75
43,2.2854,1.1,3.7
44,3.2634,2,4.5
45,2.7768,1.4,4.25
46,3.4319,2.3,4.8
47,3.5292,2.35,4.8
48,4.5228,3.1,6.05
49,3.2337,2.4,4.3
50,3.6333,2.1,5.4
51,4.3365,3.05,5.65
52,3.5523,2.25,5.05
53,4.3932,3.05,5.8
54,4.9328,3.3,6.8
55,5.1696,3.85,6.45
56,5.9806,3.75,8.05
57,4.6613,2.9,6.65
58,7.8557,5.8,10.3
59,5.4,3,8.05
60,5.9731,3.75,8.75
61,5.07,3.65,6.8
62,6.2849,4.2,8.8
63,7.185,4.85,9.65
64,7.6641,5.55,9.8
65,5.6676,3.95,7.45
66,6.9698,5,9.1
67,7.79,5.4,10.7
68,5.624,3.85,7.45
69,5.3335,3.65,7.25
70,6.2533,4.4,8.3
71,5.6694,3.55,7.8
72,5.0223,3.35,6.8
73,5.2239,3.3,7.55
74,6.1332,4,8.6
75,5.4927,3.65,7.85
76,5.2927,3.2,8
77,5.8601,3.55,8.65
78,4.9158,3.05,6.95
79,4.5412,2.9,6.3
80,4.6698,2.55,7.25
81,4.151,1.95,6.6
82,3.2227,1.7,5.25
83,3.7785,1.65,6.75
84,3.4588,1.35,6.1
85,2.7407,1,4.85
