Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.04,1.75,2.3
2,3.4025,3,3.75
3,4.2,3.65,4.75
4,5.7765,5,6.5
5,6.7749,5.8,7.85
6,8.7003,7.1,10.4
7,10.3561,8.25,12.6
8,12.3602,9.95,15.05
9,15.6268,12.1,19.2
10,17.5171,13.4,21.9
11,18.8879,14.2,23.75
12,20.3673,15.25,25.95
13,22.5248,17.2,28
14,26.818,20.95,32.95
15,28.9432,22.5,35.7
16,32.5631,25.9,39.4
17,35.7241,28,43.3
18,39.4953,31.4,47.3
19,42.9838,34.85,51
20,45.3241,37,53.95
21,50.6115,41.35,59.8
22,54.5319,44.65,64.4
23,60.8706,49.3,72.1
24,66.67,53.55,79
25,71.9771,57.85,85.45
26,76.8561,61.6,91.4
27,81.8694,65.85,96.5
28,85.4226,69.65,100.4
29,87.7204000000001,71.5,102.85
30,90.5758,74.2,106.05
31,92.3301,75.95,107.75
32,95.1282,78.65,110.7
33,98.2848,82.15,113.9
34,101.1427,85.2,116.45
35,103.2637,87.25,119.15
36,107.3146,91.05,123.35
37,109.5732,93.15,125.95
38,111.714,95.25,128
39,113.6817,97.05,130.55
40,116.4321,99.7,134.05
41,120.0974,102.75,138.3
42,122.9043,104.95,141.45
43,125.1897,107.25,143.9
44,128.4531,109.8,147.2
45,131.2299,111.95,150.3
46,134.6618,114.45,154.3
47,138.191,117.55,158.5
48,142.7138,120.8,163.95
49,145.9475,123.9,167.95
50,149.5808,126.25,172.9
51,153.9173,130.5,178.2
52,157.4696,133.3,182.8
53,161.8628,135.85,188.05
54,166.7956,139.5,194.2
55,171.9652,143.55,200.55
56,177.9458,147.25,208.4
57,182.6071,150,214.95
58,190.4628,155.95,224.8
59,195.8628,159.85,231.95
60,201.8359,163.8,240.75
61,206.9059,168.1,247.2
62,213.1908,173.35,255.95
63,220.3758,178.5,264.05
64,228.0399,184.05,273.05
65,233.7075,188.2,280.3
66,240.6773,193.6,288.45
67,248.4673,199.7,297.55
68,254.0913,204,304.3
69,259.4248,209.05,311.6
70,265.6781,214.9,319.85
71,271.3475,219.75,326.7
72,276.3698,224.35,331.75
73,281.5937,227.7,338.4
74,287.7269,233.1,345.95
75,293.2196,238.45,353.1
76,298.5123,241.65,360.95
77,304.3724,245.15,368.55
78,309.2882,248.8,374.9
79,313.8294,251.5,380.7
80,318.4992,254.05,387.2
81,322.6502,257.1,393.15
82,325.8729,260.3,397.5
83,329.6514,261.55,402.95
84,333.1102,262.65,408.4
85,335.8509,263.95,413.1
