Week,Mean,LowerBound,UpperBound
0,0,0,0
1,167.0482,162.45,171.95
2,182.4456,176.95,188.4
3,169.7088,165,174.9
4,174.3771,170,178.1
5,33.335,31.35,35.7
6,32.6929,30.95,34.35
7,32.7325,30.7,34.85
8,33.5799,31.5,35.7
9,34.2744,32.15,36.5
10,32.0028,30.05,33.75
11,29.8214,26.5,32.95
12,32.0089,29.6,34.55
13,34.0575,31.95,36.25
14,33.4003,30.9,35.95
15,33.2682,31.75,35
16,33.236,30.85,35.6
17,32.6424,30.85,34.8
18,35.2537,33.2,37.5
19,32.0895,29.95,34
20,32.2218,29.6,34.9
21,35.569,33.75,37.45
22,31.2593,28.95,33.65
23,33.78,30.65,37.2
24,30.7108,28.55,33.05
25,33.8882,31.1,36.7
26,34.9947,31.7,38.1
27,35.3297,32.45,38.65
28,32.0581,29.45,34.8
29,32.0346,29.2,35.25
30,33.3824,31,35.85
31,31.5551,29.2,33.8
32,29.6014,28,31.5
33,33.3946,31.6,35.05
34,29.3,26.45,31.95
35,33.0243,30.9,35.2
36,32.2562,30.5,34.2
37,33.009,31.15,35.05
38,31.3961,29,34.15
39,31.6595,29,34.2
40,29.5032,26.95,32.45
41,30.4847,28.45,32.55
42,30.4968,28.15,32.6
43,34.1347,31.95,36.05
44,31.6659,29.05,34.5
45,32.4034,29.15,35.3
46,32.355,30.1,35.2
47,32.6011,30.5,34.65
48,33.1946,30.7,35.2
49,32.7426,30.7,34.55
50,34.1018,31,37.05
51,32.9946,30.75,35.3
52,31.2926,29.15,33.7
53,34.6012,31.9,37.35
54,34.797,31.6,37.9
55,31.8164,28.45,35
56,32.5803,30.35,34.55
57,31.8764,29.1,34.8
58,30.6204,28.2,33.25
59,32.2568,30.3,34.45
60,32.3528,30.8,34.1
61,32.5992,29.7,36.15
62,33.8437,30.9,36.6
63,35.6675,33.55,38
64,31.3072,28.85,33.7
65,32.0358,29.8,34.05
66,33.3977,31,35.95
67,33.5248,30.65,36.45
68,33.5061,30.55,36.4
69,29.6737,26.7,32.4
70,31.8882,30.35,33.7
71,31.7414,29.5,33.95
72,33.5703,30.5,36.5
73,33.1744,31.55,34.6
74,31.4156,28.3,34.95
75,33.1051,31.25,35
76,34.0395,31.45,36.95
77,32.3214,30.2,34.45
78,31.3999,29.25,33.45
79,32.1074,29.45,35.25
80,32.4442,30.35,34.7
81,30.0684,28.4,31.75
82,32.0732,29.95,34.05
83,32.7849,30.35,35.15
84,30.8549,29.45,32.3
85,31.9607,29.9,34.55
