Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9995,1.65,2.35
2,3.4931,3.25,3.75
3,5.3456,5.05,5.7
4,6.4038,5.95,6.85
5,9.1999,8.35,10.15
6,10.755,9.45,12.25
7,13.4724,12,15.05
8,16.8672,14.75,18.9
9,18.5366,16.05,20.8
10,20.4587,17.35,23.2
11,21.3621,18.1,24.1
12,24.4556,21.45,27.25
13,28.2706,25.45,31
14,30.2172,27.35,32.95
15,32.9968,30.15,35.75
16,36.1942,32.6,39.5
17,39.4583,34.8,43.55
18,42.5998,37.35,47.2
19,46.0632,40.05,51.3
20,51.7776,45.1,58
21,56.0312,48.2,63.6
22,62.5491,52.95,71.7
23,67.6604,57.5,77.4
24,74.155,63.3,84.85
25,79.7359,67.9,90.95
26,84.6268,72.4,96.85
27,87.8355,75.45,99.95
28,91.6772,79.15,103.8
29,92.3692,79.7,104.85
30,93.6492,80.9,106.1
31,95.4967,82.75,107.95
32,98.6119,85.8,111.75
33,101.9191,89.4,114.85
34,102.2244,89.7,114.95
35,104.3336,91.8,117.25
36,104.8335,92.15,117.85
37,107.4791,94.4,120.65
38,108.5826,95.4,121.4
39,110.1194,96.65,123.25
40,111.3257,97.8,124.6
41,113.5291,99.65,127.2
42,114.5315,100.7,128.5
43,115.8328,101.4,130.5
44,116.5835,101.8,131.6
45,118.1353,103.2,133.3
46,121.2333,105.6,136.45
47,122.8865,107.5,138.45
48,124.382,108.65,140.55
49,125.1701,108.8,141.5
50,126.8275,110.45,143.4
51,128.0816,111.25,145.3
52,130.1471,112.9,147.7
53,132.5013,115.55,150.15
54,135.3595,117.6,153.95
55,137.019,119.45,155.85
56,138.8292,120.7,158.2
57,143.1455,124.6,162.6
58,146.3652,127.35,165.85
59,150.2032,130.15,170.7
60,153.608,132.8,175.6
61,156.9731,135.25,179.55
62,159.7287,137.45,182.75
63,163.2524,139.55,187
64,166.7512,142.45,191.3
65,171.9671,146.7,197.85
66,176.4566,149.95,203.55
67,181.8252,153.8,210.4
68,188.3051,159.5,218.25
69,195.5269,165.15,227.1
70,201.736,169.75,234.95
71,208.0067,174.5,242.7
72,214.0637,179.45,250.4
73,218.3582,183.15,256.05
74,223.7569,187.4,262.65
75,229.1725,192.05,268.1
76,234.0601,195.85,273.45
77,237.7081,198.35,277.4
78,243.2236,203.1,283.4
79,247.2512,206,288.7
80,251.1274,209.05,294.55
81,254.5276,211.05,299.7
82,258.5105,213.3,305.15
83,262.7087,216.3,311.05
84,267.254,220.2,315.85
85,270.082,223.4,318.25
