Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,163,258,13,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,8,43,44,30,25,12,17,11,17,75,71,41,36,37,25,24,25,118,115,71,61,49,42,35,0,5,0,0,68,0,263334,260556,0,1,2777,1,0,1,19490,45674,19320,0,0,170,45425,0,1,248,0,0,19490,0,0,45674,4316,10190,0,0,50327,0
2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,186,278,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,46,30,16,18,13,15,33,77,76,45,44,53,23,21,42,114,122,75,60,71,36,36,0,0,0,1,67,1,263347,260569,0,1,2777,1,0,1,19394,45852,19224,0,0,170,45603,0,1,248,0,0,19394,0,0,45852,4283,10236,1,1,50345,0
3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,179,268,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,52,18,20,22,18,11,25,80,74,50,52,32,31,14,32,110,126,68,72,54,49,25,0,1,0,0,69,0,263358,260579,0,1,2778,0,0,0,19301,46024,19131,0,0,170,45775,0,0,249,0,0,19301,0,0,46024,4267,10273,0,0,50358,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,172,264,19,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,12,43,37,17,27,22,11,15,25,75,72,47,38,36,32,19,37,118,109,64,65,58,43,34,0,1,0,0,79,0,263359,260580,0,0,2779,0,0,0,19217,46185,19047,0,0,170,45936,0,0,249,0,0,19217,0,0,46185,4241,10324,0,0,50374,0
5,80,3,1.5,0,0,3,1,0,2,1,0,0,1,0,0,2,105,29,134,27,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,43,51,28,26,20,25,6,0,15,14,8,6,6,5,4,11,58,65,36,32,26,30,10,1,1,0,0,56,0,263383,260599,2,2,2780,0,0,0,19292,46203,19121,1,0,170,45954,0,0,249,0,0,19292,0,0,46203,4268,10331,0,0,50391,0
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,34,111,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,33,31,22,17,14,17,7,5,8,21,10,6,8,3,7,18,41,52,32,23,22,20,14,2,0,0,0,66,0,263397,260613,0,4,2780,1,0,1,19331,46231,19160,0,1,170,45982,0,0,249,0,0,19331,0,0,46231,4284,10340,0,0,50405,0
7,80,2,0.333333333333333,0.333333333333333,0,1,1,0,1,1,0,0,2,0,0,0,110,32,142,27,0,4,4,3,2,1,0,1,2,2,2,0,0,1,0,0,3,16,49,45,29,27,27,14,13,1,16,15,8,5,4,11,4,17,65,60,37,32,31,25,17,2,2,0,0,58,0,263419,260631,0,6,2782,3,0,3,19407,46256,19235,0,1,171,46007,0,0,249,0,0,19407,0,0,46256,4306,10349,0,0,50427,2
8,80,2,0.285714285714286,0.36734693877551,0,2,0,1,1,1,0,0,2,0,0,0,97,38,135,23,0,3,3,1,0,1,0,1,0,1,1,1,0,2,0,0,1,13,33,51,27,22,13,21,14,6,18,14,6,9,8,6,9,19,51,65,33,31,21,27,23,2,1,0,1,71,0,263428,260637,0,8,2783,5,0,5,19465,46280,19293,0,1,171,46029,0,2,249,0,0,19465,0,0,46280,4319,10364,1,0,50449,2
9,80,2,0.25,0.4375,0,1,1,0,2,0,0,1,1,0,0,0,101,27,128,19,0,2,2,1,0,1,0,1,0,0,2,0,0,1,1,0,0,6,45,50,27,17,26,15,16,5,12,10,7,7,6,6,1,11,57,60,34,24,32,21,17,2,1,0,1,55,2,263453,260660,0,9,2784,7,0,7,19531,46297,19358,0,2,171,46046,0,2,249,0,0,19531,0,0,46297,4331,10375,2,2,50471,3
10,80,4,0.444444444444444,1.08641975308642,0,3,0,1,4,0,0,1,1,2,0,0,96,31,127,20,0,2,2,1,1,0,0,1,0,2,0,0,1,1,0,0,0,9,34,53,16,21,17,21,21,4,17,10,8,9,5,7,2,13,51,63,24,30,22,28,23,3,3,0,2,55,0,263478,260681,1,9,2787,6,0,6,19594,46321,19421,0,1,172,46069,0,3,249,0,0,19594,0,0,46321,4346,10385,4,1,50486,3
11,80,1,0.111111111111111,0.296296296296296,0,0,0,0,1,0,0,1,0,0,0,0,85,44,129,12,0,3,3,2,2,0,0,1,1,3,0,0,0,1,2,0,0,10,35,40,24,17,22,11,11,5,19,20,10,12,11,4,7,15,54,60,34,29,33,15,18,0,5,0,1,82,2,263476,260679,2,4,2791,4,0,4,19631,46351,19458,0,0,173,46099,0,2,250,0,0,19631,0,0,46351,4349,10398,2,2,50506,3
12,80,4,0.666666666666667,1.44444444444444,0,1,1,1,3,1,0,2,1,1,0,0,101,31,132,17,0,2,2,1,0,1,0,1,0,0,2,0,0,1,0,0,1,16,39,46,30,21,17,20,13,2,13,16,13,3,2,6,7,18,52,62,43,24,19,26,20,4,4,0,0,69,0,263487,260684,2,6,2795,2,0,2,19701,46370,19527,0,1,173,46117,1,1,251,0,0,19701,0,0,46370,4363,10406,1,2,50522,1
13,80,4,0.5,0.75,0,0,0,0,1,3,0,2,1,0,0,1,93,33,126,23,0,5,5,2,2,0,0,2,0,3,1,1,1,2,1,1,0,11,35,47,27,36,11,11,8,0,11,22,4,7,9,6,7,11,46,69,31,43,20,17,15,4,2,0,2,64,0,263503,260695,2,10,2796,6,0,6,19757,46394,19583,0,1,173,46141,1,1,251,0,0,19757,0,0,46394,4381,10412,2,1,50539,2
