Week,Mean,LowerBound,UpperBound
0,0,0,0
1,20.1087,17.95,22.35
2,22.0421,20.15,23.8
3,21.2241,20.25,22.25
4,20.459,18.65,22.3
5,20.0467,18.4,21.85
6,20.8536,19.1,23
7,21.5208,19.9,23.25
8,21.076,19.45,22.75
9,17.9156,16,20.2
10,19.3466,17.05,21.7
11,22.692,20.7,24.65
12,21.3658,19.75,23.1
13,19.068,17.1,20.75
14,20.1628,18.95,21.25
15,20.5365,18.6,22.65
16,18.7603,17.4,20.2
17,20.7456,18.95,22.7
18,20.5663,18.4,22.85
19,18.4406,16.95,20.1
20,20.2018,18.15,22.15
21,20.0809,17.9,22.15
22,19.9168,18.55,21.55
23,21.1649,19.4,22.8
24,19.5014,18.1,20.9
25,20.1522,18.75,21.65
26,18.7267,17.35,20.25
27,21.5779,20.25,23.05
28,23.2295,21.8,24.8
29,21.9256,19.6,24.05
30,22.6075,20.5,25.15
31,20.6769,19,22.3
32,19.4749,16.65,22.25
33,19.9048,18.4,21.4
34,17.8286,16.05,19.85
35,20.7408,18.75,22.55
36,18.7556,17.4,20.25
37,21.5868,19.45,23.8
38,19.2194,16.4,21.65
39,19.1424,17.2,21.1
40,19.8903,18.2,21.65
41,21.8825,19.55,24
42,20.2848,19.05,21.6
43,20.2371,17.65,23.3
44,16.7442,14.3,19.5
45,18.9122,17.55,20.45
46,20.5285,18.9,22.25
47,22.4399,20.35,25.05
48,18.6819,17.3,20.1
49,21.13,19.1,23.2
50,19.0818,17.35,20.75
51,20.3245,18.1,22.3
52,20.0017,18.15,21.85
53,18.1664,16.9,19.4
54,19.3461,17.35,21.7
55,21.1838,19.1,23.4
56,18.5238,17.25,20.15
57,19.6828,17.5,22.4
58,17.8131,15.4,20.45
59,20.0071,18.05,21.9
60,20.3435,18.6,22
61,19.747,17.85,21.6
62,18.987,17.35,20.65
63,17.3177,15.5,19.25
64,18.8555,16.95,20.75
65,19.3762,17.7,21.25
66,18.9649,16.65,21.35
67,19.8121,17.95,21.85
68,19.1185,17.3,21.05
69,19.985,18.65,21.5
70,18.3168,17,19.95
71,18.5249,16.55,20.2
72,18.6734,16.75,20.7
73,18.7012,17.2,20.35
74,19.8736,17.95,21.8
75,17.4633,15.8,19.1
76,19.5155,17.9,21.3
77,19.5868,17.8,21.4
78,18.2803,15.5,20.5
79,19.8533,18.55,21.25
80,16.4474,15.2,17.8
81,16.8844,15.05,18.7
82,17.6929,16.3,18.95
83,15.8761,14.6,17.35
84,22.5577,20.65,24.3
85,18.0039,16.9,19.2
