Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.0064,0.85,1.15
2,0.5482,0.25,0.9
3,0.252,0.1,0.45
4,0.7493,0.35,1.15
5,0.4116,0.1,0.75
6,1.1097,0.6,1.6
7,0.7117,0.2,1.35
8,1.1527,0.75,1.55
9,1.4775,1,1.9
10,1.5563,1.1,2.05
11,1.5816,1.1,2.15
12,0.5459,0.2,0.95
13,1.0483,0.6,1.65
14,1.4612,0.85,2.2
15,1.7734,1.1,2.5
16,1.7082,1.3,2.15
17,2.1175,1.2,3.15
18,1.6414,0.95,2.35
19,1.6481,0.8,2.55
20,1.5474,0.95,2.15
21,2.1371,1.4,3.15
22,1.8661,1.05,2.75
23,2.1968,1.35,3.05
24,2.4466,1.65,3.2
25,2.9143,1.95,4.05
26,1.5174,0.85,2.2
27,3.0465,2.15,3.95
28,3.5531,2.2,4.95
29,2.3168,1.6,3
30,3.9037,2.7,5.2
31,2.8074,1.95,3.8
32,3.7291,2.7,4.95
33,3.9878,3.05,4.9
34,3.1091,2.15,4.1
35,3.3742,2.45,4.35
36,3.5146,2.3,5.05
37,2.5311,1.6,3.65
38,3.1101,1.9,4.6
39,2.756,1.8,4.05
40,2.6745,1.8,3.6
41,2.1556,1.5,2.85
42,2.8899,1.95,3.9
43,2.0646,1.25,3
44,3.4917,2.75,4.25
45,3.0093,1.95,4.45
46,2.544,1.6,3.55
47,2.6981,1.95,3.4
48,2.2706,1.5,3.2
49,2.7052,2.1,3.35
50,2.3335,1.55,3.35
51,2.5468,1.9,3.15
52,2.1742,1.7,2.7
53,1.9985,1.2,2.95
54,2.6586,1.95,3.5
55,2.16,1.3,3.1
56,2.5704,1.75,3.6
57,2.3761,1.35,3.45
58,2.6982,1.4,4.2
59,2.3787,1.4,3.3
60,2.795,2,3.65
61,1.9668,1.25,2.75
62,2.8699,2.05,3.75
63,2.2149,1.4,3.05
64,2.5589,1.95,3.15
65,1.9754,1.35,2.7
66,2.6067,1.95,3.3
67,2.1606,1.4,2.9
68,3.0882,2.2,4.1
69,2.9923,1.8,4.4
70,3.1111,2.05,4.15
71,2.7189,1.9,3.65
72,1.7359,1.05,2.5
73,2.268,1.1,3.5
74,2.1537,1.35,3.1
75,1.5233,0.95,2.15
76,0.9418,0.45,1.45
77,1.4978,0.65,2.4
78,0.9063,0.4,1.45
79,1.1651,0.65,1.8
80,1.4431,0.55,2.45
81,1.0479,0.55,1.65
82,1.2832,0.3,2.3
83,1.0403,0.15,2
84,0.7378,0.25,1.3
85,0.2824,0,0.75
