Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,170,286,25,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,19,43,54,29,23,29,20,15,19,79,72,45,39,40,25,21,38,122,126,74,62,69,45,36,0,2,0,0,69,0,263333,260554,0,4,2775,3,0,3,19506,45683,19336,0,0,170,45434,0,1,248,0,0,19506,0,0,45683,4326,10192,0,0,50322,0
2,80,3,0.75,0.75,0,1,0,0,3,0,0,0,1,1,1,0,108,173,281,24,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,14,48,46,40,19,18,18,13,15,68,90,42,32,49,24,26,29,116,136,82,51,67,42,39,1,1,0,1,57,1,263356,260574,2,4,2776,3,0,3,19438,45851,19268,0,0,170,45602,0,0,249,0,0,19438,0,0,45851,4309,10240,1,1,50339,1
3,80,1,0.2,0.28,0,1,0,0,1,0,0,0,1,0,0,0,91,152,243,25,0,2,2,1,0,1,0,0,1,1,1,0,0,0,2,0,0,12,43,36,24,19,21,17,10,19,57,76,28,34,22,40,28,31,100,112,52,53,43,57,38,2,2,0,0,82,2,263354,260570,1,5,2778,3,0,3,19375,45994,19205,0,0,170,45745,0,0,249,0,0,19375,0,0,45994,4300,10281,0,2,50354,2
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,181,267,21,0,2,2,1,1,0,0,1,0,2,0,0,0,2,0,0,0,11,43,32,26,21,11,14,14,19,87,75,49,35,41,31,25,30,130,107,75,56,52,45,39,1,0,0,1,57,0,263377,260593,0,6,2778,5,0,5,19276,46171,19106,0,0,170,45922,0,0,249,0,0,19276,0,0,46171,4276,10332,1,2,50375,3
5,80,5,0.625,1.09375,0,4,1,1,4,1,0,2,1,1,1,0,88,40,128,14,1,3,4,2,2,0,0,1,1,2,1,1,1,2,0,1,0,8,38,42,28,21,12,14,13,3,12,25,14,3,10,6,7,11,50,67,42,24,22,20,20,5,3,0,3,68,1,263389,260598,0,10,2781,6,0,6,19320,46208,19148,0,2,170,45956,0,2,250,0,0,19320,0,0,46208,4285,10345,4,2,50390,4
6,80,3,0.3,0.6,0,0,0,1,3,0,0,2,0,0,1,0,98,31,129,20,0,4,4,3,3,0,0,1,2,3,1,0,2,0,1,1,0,14,33,51,35,17,21,19,6,3,16,12,13,6,4,6,2,17,49,63,48,23,25,25,8,1,4,0,0,73,1,263396,260602,2,7,2785,6,0,6,19385,46228,19213,0,0,172,45975,1,2,250,0,0,19385,0,0,46228,4299,10360,2,3,50408,4
7,80,1,0.111111111111111,0.259259259259259,0,1,0,0,1,0,0,0,1,0,0,0,109,29,138,26,1,2,3,1,0,1,0,1,0,2,1,0,2,1,0,0,0,10,39,60,30,24,27,19,9,2,14,13,9,8,3,5,4,12,53,73,39,32,30,24,13,2,1,1,2,72,1,263404,260607,0,10,2787,7,0,7,19463,46251,19290,0,0,173,45998,0,3,250,0,0,19463,0,0,46251,4321,10370,3,3,50428,4
8,80,6,0.545454545454545,1.33884297520661,0,2,1,1,6,0,0,2,3,0,1,0,86,38,124,15,1,3,4,1,1,0,0,1,0,3,0,1,0,1,1,2,0,7,36,43,18,28,13,16,11,4,21,13,10,9,7,6,6,11,57,56,28,37,20,22,17,4,7,0,0,65,0,263419,260616,2,8,2793,4,0,4,19506,46282,19331,0,1,174,46028,0,2,252,0,0,19506,0,0,46282,4326,10383,2,1,50448,2
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,25,136,26,0,3,3,1,1,0,0,1,0,3,0,0,1,1,1,0,0,7,55,49,26,39,22,14,10,1,14,10,10,2,3,5,5,8,69,59,36,41,25,19,15,2,2,0,2,62,1,263437,260635,0,8,2794,5,0,5,19586,46301,19412,0,1,173,46047,0,0,254,0,0,19586,0,0,46301,4353,10394,3,2,50468,2
