Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.303,0.1,0.6
2,0.1012,0,0.25
3,0.4627,0.25,0.7
4,0.1454,0,0.3
5,0.3072,0.05,0.6
6,0.1012,0,0.25
7,0.4615,0.2,0.75
8,0.7553,0.35,1.3
9,0.612,0.3,1
10,0.3505,0.15,0.55
11,0.7513,0.35,1.25
12,1.2588,0.4,2.2
13,1.8379,0.95,3
14,1.4881,0.8,2.35
15,0.5516,0.25,0.9
16,0.3629,0.1,0.7
17,1.2461,0.65,1.95
18,0.8715,0.35,1.55
19,0.2552,0.05,0.5
20,0.6962,0.35,1.1
21,0.7395,0.2,1.4
22,0.834,0.3,1.45
23,1.0917,0.5,1.75
24,1.0609,0.8,1.35
25,1.2551,0.8,1.75
26,1.7104,1.1,2.4
27,1.3166,0.85,1.8
28,1.5718,0.9,2.45
29,1.3326,0.8,1.85
30,1.1738,0.75,1.6
31,1.1117,0.5,1.8
32,1.8719,0.75,3
33,2.2055,1.4,3
34,1.2919,0.7,1.95
35,1.095,0.65,1.55
36,2.1362,1.35,3
37,1.8877,1.25,2.45
38,1.4209,0.65,2.35
39,1.483,0.95,2
40,0.7739,0.1,1.6
41,0.7172,0.35,1.15
42,0.8386,0.4,1.4
43,0.4994,0,1.2
44,0.6559,0.35,1
45,0.0478,0,0.15
46,0.7391,0.3,1.25
47,0.3953,0.1,0.75
48,0.8854,0.3,1.6
49,0.7837,0.25,1.45
50,0.9324,0.35,1.65
51,0.3916,0.15,0.65
52,1.0301,0.4,1.7
53,0.7831,0.2,1.5
54,0.8797,0.4,1.4
55,0.8305,0.2,1.65
56,1.2179,0.6,1.95
57,1.4327,0.65,2.45
58,1.6918,0.55,3.2
59,1.2211,0.45,2.45
60,2.2422,0.9,4.15
61,1.8595,0.7,3.25
62,1.9614,0.7,3.95
63,1.1681,0.35,2.15
64,2.1211,1.15,3.1
65,1.7238,0.75,2.95
66,1.6429,0.75,3.1
67,1.154,0.15,2.4
68,2.6079,1.65,3.55
69,1.6666,0.7,3.05
70,2.9894,1.85,4.15
71,2.1373,1.2,3.3
72,0.9955,0.4,1.7
73,2.0569,1,3.2
74,1.5526,0.9,2.35
75,1.532,0.85,2.25
76,1.2266,0.4,2.15
77,0.7955,0.3,1.4
78,0.7396,0.2,1.5
79,0.5963,0.1,1.3
80,0.2363,0,0.65
81,0.7435,0.25,1.35
82,0.4822,0.05,1.15
83,0.1436,0,0.35
84,0.3789,0,1.1
85,0.2846,0,0.7
