Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.5845,0.25,1
2,1.3035,1,1.6
3,0.9016,0.6,1.25
4,0.7675,0.4,1.2
5,0.7555,0.35,1.2
6,2.2044,1.55,2.8
7,2.7875,1.9,3.75
8,2.8206,2,3.7
9,1.5396,1.05,2.15
10,1.4263,0.8,2.25
11,2.7978,1.6,4.1
12,3.0272,1.4,5.05
13,3.2403,2,4.8
14,3.0355,1.85,4.3
15,1.952,0.95,3.2
16,3.7324,2.05,5.55
17,3.6735,2.2,5.2
18,3.1929,1.95,4.45
19,3.6375,2,5.6
20,3.3171,1.95,4.9
21,2.9487,1.7,4.2
22,3.7415,2.5,4.95
23,5.7166,3.8,7.55
24,3.7544,2.8,4.75
25,4.8469,3.5,6.4
26,3.3637,2.4,4.35
27,4.1592,3.05,5.25
28,4.4526,3.1,5.95
29,3.9689,2.9,5.15
30,4.9864,4,5.95
31,4.9561,3.7,6.15
32,5.6886,4.1,7.4
33,6.9537,5.3,8.8
34,6.0445,4.5,7.65
35,5.5988,3.95,7.7
36,5.2133,3.35,7.2
37,4.9892,3.1,7.35
38,4.6532,3.4,5.95
39,5.2279,3.55,7.05
40,5.693,3.7,7.95
41,4.1012,2.85,5.5
42,5.9245,3.1,9.7
43,5.9833,3.2,9.45
44,4.8173,2.8,7.45
45,3.7357,1.9,6
46,4.3482,2.4,6.85
47,4.3837,2.1,7
48,4.3723,2.45,6.45
49,2.9786,1.4,4.75
50,3.3523,2.1,4.8
51,3.1862,1.35,5.4
52,2.6848,1.15,4.45
53,2.4651,1.5,3.5
54,2.9785,1.5,4.6
55,3.6625,2.4,5
56,3.7242,2.4,5.25
57,3.2019,1.6,5.2
58,3.6318,2.6,4.65
59,3.8991,2.75,5.1
60,3.9684,2.65,5.4
61,3.7794,2.7,5
62,3.3343,2.35,4.35
63,4.7966,3.35,6.45
64,4.3395,2.95,5.8
65,4.0792,2.5,6.15
66,4.4775,2.9,6.25
67,3.8962,2.35,5.65
68,3.5394,1.75,5.5
69,3.8379,2.3,5.75
70,4.0437,2.4,6.2
71,2.4477,1.3,3.75
72,3.6558,2.6,4.95
73,2.1837,1.1,3.45
74,2.9602,2,4.1
75,1.8841,1.1,2.8
76,1.0943,0.6,1.6
77,1.4676,0.85,2.15
78,1.0332,0.5,1.7
79,1.2455,0.65,2
80,0.8816,0.4,1.45
81,1.0489,0.35,1.8
82,0.8559,0.3,1.45
83,0.6975,0.25,1.25
84,0.8035,0.2,1.6
85,0.7888,0.25,1.4
