Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.54,1.3,1.75
2,0.3544,0.15,0.6
3,0.2504,0.1,0.45
4,0.1511,0,0.3
5,0.1475,0,0.4
6,0.2512,0.1,0.45
7,0.0473,0,0.15
8,0.1459,0,0.35
9,0.1038,0,0.25
10,0.3927,0.05,0.85
11,0.2048,0.05,0.4
12,0.3595,0.1,0.7
13,0.0516,0,0.15
14,0.8814,0.55,1.25
15,0.6041,0.3,0.9
16,0.2976,0.05,0.55
17,0.2427,0.05,0.45
18,0.1957,0.05,0.35
19,0.1038,0,0.25
20,0.1474,0,0.4
21,0.2949,0.05,0.55
22,0.3433,0.1,0.6
23,0.0986,0,0.25
24,0.1433,0,0.3
25,0.2519,0.1,0.45
26,0.401,0.1,0.8
27,0.105,0,0.25
28,0.349,0.15,0.55
29,0.2601,0.1,0.45
30,0.5672,0.25,0.9
31,0.3532,0.05,0.75
32,0.256,0.05,0.5
33,0.6654,0.3,1.05
34,0.3573,0.05,0.8
35,0.372,0.05,0.8
36,0.2663,0,0.55
37,0.5502,0.25,0.9
38,0.5997,0.35,0.85
39,0.246,0.05,0.4
40,0.5078,0.25,0.8
41,0.4885,0.1,0.95
42,0.3616,0.15,0.6
43,0.2495,0.1,0.45
44,0.0552999999999999,0,0.15
45,0,0,0
46,0.0489,0,0.15
47,0.1024,0,0.25
48,0,0,0
49,0.0542,0,0.15
50,0,0,0
51,0.0552999999999999,0,0.15
52,0,0,0
53,0.1519,0,0.3
54,0.2074,0.05,0.4
55,0.1023,0,0.25
56,0.0959,0,0.25
57,0,0,0
58,0.0945999999999999,0,0.3
59,0.3003,0,0.7
60,0.1478,0,0.3
61,0.346,0.1,0.65
62,0.4555,0.15,0.8
63,0.4486,0.2,0.75
64,0.4126,0.1,0.8
65,0.1988,0,0.45
66,0,0,0
67,0.0533999999999999,0,0.15
68,0,0,0
69,0.1041,0,0.25
70,0.0533999999999999,0,0.15
71,0.0987,0,0.25
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0.1058,0,0.25
77,0.1036,0,0.25
78,0,0,0
79,0.1036,0,0.25
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
