Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9899,1.7,2.3
2,2.141,1.6,2.75
3,1.2884,0.95,1.65
4,1.7583,0.85,2.95
5,2.6315,2.1,3.25
6,0.8726,0.4,1.45
7,2.6427,2.15,3.1
8,1.6335,1.2,2.05
9,1.3776,0.9,1.9
10,1.0682,0.45,1.8
11,1.3244,0.85,1.85
12,2.4761,1.9,3.35
13,2.7423,2.2,3.4
14,1.7233,1.2,2.35
15,2.3568,1.7,3.25
16,2.1257,1.3,3
17,1.8908,1.15,2.7
18,1.5628,0.8,2.55
19,1.4428,0.85,2.15
20,3.208,2.35,4.1
21,3.2851,2.55,4.05
22,3.3565,2.65,4.3
23,2.6597,1.95,3.4
24,3.9044,3.3,4.55
25,2.9959,2.1,3.95
26,4.2395,3.35,5.35
27,3.6163,2.8,4.5
28,5.5375,4.35,6.95
29,3.1772,2.2,4.25
30,3.4369,2.55,4.55
31,4.4031,3.3,5.55
32,5.6264,4.9,6.6
33,5.014,4.15,5.8
34,3.5255,2.6,4.65
35,4.3897,3.4,5.7
36,2.879,2.05,3.75
37,3.5832,2.7,4.75
38,2.2289,1.25,3.45
39,2.2382,1.75,2.75
40,2.1461,1.35,3.15
41,3.6193,2.45,5
42,1.7124,1.1,2.35
43,1.5414,0.85,2.3
44,0.8487,0.3,1.6
45,2.6547,1.95,3.4
46,1.9874,1.45,2.75
47,1.4786,0.9,2.1
48,1.7313,1.05,2.4
49,0.9854,0.55,1.5
50,2.7577,1.9,3.7
51,2.0287,1.1,3.15
52,2.1558,1.6,2.75
53,2.7194,2,3.75
54,3.4806,2.4,4.65
55,2.9272,2.05,3.9
56,3.1356,2.1,4.2
57,4.3508,3.75,5
58,2.2336,1.55,2.95
59,3.7487,2.95,4.85
60,3.8603,2.75,5.1
61,4.8517,3.95,5.75
62,5.1622,3.2,7.3
63,4.4947,3.25,5.75
64,4.827,3.8,6
65,3.6649,2.6,4.85
66,3.7765,2.2,5.3
67,4.4499,2.5,6.7
68,4.1993,2.5,5.95
69,4.5408,3.1,6
70,4.7335,3.1,6.55
71,3.2305,2.2,4.2
72,3.3611,2.45,4.25
73,2.6212,1.5,3.85
74,3.1614,2.1,4.45
75,3.0647,1.7,4.8
76,2.9626,1.7,4.35
77,2.4143,1.7,3.15
78,2.7845,1.3,4.4
79,1.7827,1,2.95
80,1.722,0.65,3
81,1.1608,0.5,1.8
82,1.4492,0.2,3.15
83,1.0594,0.35,1.85
84,1.381,0.45,2.5
85,1.3628,0.2,2.75
