Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2,0.333333333333333,0,0,0,0,1,0,2,0,2,0,0,0,0,93,180,273,19,0,2,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,7,39,47,19,19,24,14,17,23,82,75,35,43,42,28,32,30,121,122,54,62,66,42,49,2,3,0,0,78,0,263324,260543,0,5,2776,2,0,2,19475,45688,19305,0,0,170,45437,0,1,250,0,0,19475,0,0,45688,4318,10193,1,1,50320,0
2,80,5,1,1,0,0,1,3,3,2,0,2,1,0,1,1,95,192,287,24,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,32,49,26,25,17,15,12,15,82,95,57,36,42,32,25,29,114,144,83,61,59,47,37,5,1,0,1,66,1,263338,260552,0,9,2777,3,0,3,19372,45876,19201,0,1,170,45622,0,4,250,0,0,19372,0,0,45876,4303,10238,1,1,50340,0
3,80,6,0.6,0.78,0,1,0,3,4,2,0,0,5,1,0,0,102,185,287,13,1,6,7,2,1,1,0,1,1,4,3,0,1,3,1,1,1,11,50,41,26,27,20,14,15,24,72,89,47,44,35,34,25,35,122,130,73,71,55,48,40,5,2,0,2,69,0,263349,260556,1,13,2779,8,0,8,19287,46055,19116,0,1,170,45797,0,6,252,0,0,19287,0,0,46055,4281,10281,3,1,50356,2
4,80,4,0.307692307692308,0.544378698224852,0,1,1,0,4,0,0,1,1,0,1,1,79,182,261,22,0,4,4,0,0,0,0,0,0,2,2,0,0,4,0,0,0,12,24,43,17,21,18,12,11,19,78,85,46,43,40,34,19,31,102,128,63,64,58,46,30,4,5,0,3,65,1,263364,260568,1,12,2783,7,0,7,19179,46229,19007,0,1,171,45971,0,3,255,0,0,19179,0,0,46229,4258,10330,4,2,50376,2
5,80,3,0.214285714285714,0.413265306122449,0,1,0,0,2,1,0,1,1,0,0,1,96,26,122,25,1,6,7,2,2,0,0,1,1,5,2,0,2,2,1,1,1,11,37,48,20,23,17,20,16,0,8,18,5,6,8,2,5,11,45,66,25,29,25,22,21,3,6,0,4,81,1,263363,260562,1,11,2789,9,0,9,19245,46243,19072,0,2,171,45985,0,3,255,0,0,19245,0,0,46243,4278,10344,4,1,50399,3
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,25,112,13,0,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10,37,40,20,18,22,15,12,4,13,8,8,7,6,2,2,14,50,48,28,25,28,17,14,1,5,0,2,77,0,263366,260566,0,7,2793,6,0,6,19303,46261,19130,0,1,172,46003,0,1,257,0,0,19303,0,0,46261,4283,10353,3,0,50416,1
7,80,1,0.111111111111111,0.222222222222222,0,0,0,1,1,0,0,0,0,1,0,0,87,31,118,21,0,2,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,7,40,40,29,20,15,7,16,4,16,11,7,10,7,1,6,11,56,51,36,30,22,8,22,1,4,0,1,75,0,263371,260569,0,6,2796,5,0,5,19356,46285,19183,0,1,172,46026,0,1,258,0,0,19356,0,0,46285,4300,10365,2,0,50433,1
8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,28,129,28,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,10,43,48,29,20,18,17,17,4,10,14,4,7,5,7,5,14,53,62,33,27,23,24,22,0,3,0,2,59,1,263392,260590,0,4,2798,4,0,4,19426,46306,19253,0,0,173,46047,0,1,258,0,0,19426,0,0,46306,4318,10384,2,1,50448,0
9,80,1,0.25,0.5,0,0,0,0,1,0,0,0,0,1,0,0,105,34,139,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,51,35,22,24,16,8,4,16,14,8,9,5,7,5,12,62,65,43,31,29,23,13,0,3,0,0,72,0,263400,260597,1,1,2801,1,0,1,19496,46328,19323,0,0,173,46069,0,0,259,0,0,19496,0,0,46328,4332,10391,0,0,50467,0
10,80,1,1,3,0,1,0,0,1,0,0,0,0,0,0,1,98,30,128,19,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,7,39,52,24,32,17,13,12,2,15,13,3,7,8,7,5,9,54,65,27,39,25,20,17,1,0,1,0,63,0,263417,260613,0,2,2802,1,0,1,19563,46350,19389,0,0,174,46091,0,0,259,0,0,19563,0,0,46350,4350,10397,0,0,50491,0
11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,41,129,22,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,32,45,28,13,19,17,11,5,17,19,13,11,10,2,5,16,49,64,41,24,29,19,16,0,1,0,0,58,0,263439,260635,0,1,2803,1,0,1,19604,46382,19430,0,0,174,46123,0,0,259,0,0,19604,0,0,46382,4364,10406,0,0,50509,0
12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,36,137,24,0,2,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,13,36,52,30,27,12,17,15,3,12,21,11,9,5,4,7,16,48,73,41,36,17,21,22,0,2,0,0,71,0,263448,260642,0,1,2805,1,0,1,19665,46414,19491,0,0,174,46155,0,0,259,0,0,19665,0,0,46414,4381,10421,0,0,50528,0
13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,33,154,25,0,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,14,46,61,30,37,23,19,12,2,14,17,12,7,5,5,4,16,60,78,42,44,28,24,16,0,1,0,0,79,0,263449,260641,0,2,2806,2,0,2,19751,46437,19577,0,0,174,46178,0,0,259,0,0,19751,0,0,46437,4403,10426,0,0,50548,0
14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,30,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,41,33,24,16,15,9,3,10,17,9,8,5,4,4,18,51,58,42,32,21,19,13,0,0,0,0,77,1,263452,260644,0,2,2806,2,0,2,19812,46456,19638,0,0,174,46197,0,0,259,0,0,19812,0,0,46456,4412,10430,0,1,50567,0
15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,28,127,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,49,22,29,22,17,9,3,11,14,8,4,8,4,4,14,50,63,30,33,30,21,13,0,1,0,1,68,0,263464,260655,0,2,2807,1,0,1,19879,46478,19705,0,0,174,46219,0,0,259,0,0,19879,0,0,46478,4430,10445,1,0,50591,0
16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,39,122,12,0,2,2,1,0,1,0,0,1,0,2,0,0,0,0,0,2,12,40,31,31,15,18,8,11,6,14,19,11,11,4,5,8,18,54,50,42,26,22,13,19,0,1,0,0,62,0,263482,260672,0,2,2808,2,0,2,19916,46510,19742,0,0,174,46251,0,0,259,0,0,19916,0,0,46510,4433,10461,1,0,50614,0
17,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,51,140,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,37,24,17,19,15,14,4,18,29,16,15,11,4,5,14,60,66,40,32,30,19,19,0,2,0,0,80,0,263482,260674,0,0,2808,0,0,0,19950,46551,19776,0,0,174,46293,0,0,258,0,0,19950,0,0,46551,4443,10473,0,0,50634,0
18,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,100,34,134,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,47,24,27,21,17,11,8,15,11,11,10,4,6,3,16,60,58,35,37,25,23,14,0,0,0,0,85,0,263477,260669,0,0,2808,0,0,0,20011,46575,19837,0,0,174,46317,0,0,258,0,0,20011,0,0,46575,4453,10481,0,0,50650,0
19,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,91,45,136,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,43,30,20,17,12,12,8,18,19,9,14,8,9,5,18,56,62,39,34,25,21,17,0,0,0,0,69,0,263488,260681,0,0,2807,0,0,0,20054,46610,19881,0,0,173,46352,0,0,258,0,0,20054,0,0,46610,4458,10500,0,0,50666,0
20,80,1,0.333333333333333,0,0,0,0,1,1,0,0,0,1,0,0,0,90,31,121,16,0,3,3,0,0,0,0,0,0,1,2,0,1,1,0,1,0,13,37,40,18,23,23,15,11,4,17,10,10,3,6,7,5,17,54,50,28,26,29,22,16,1,0,0,0,77,1,263491,260680,0,4,2807,3,0,3,20108,46632,19935,0,0,173,46372,0,2,258,0,0,20108,0,0,46632,4468,10506,0,1,50675,0
21,80,1,0.2,0.16,0,0,0,1,0,1,0,1,0,0,0,0,96,28,124,20,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,12,37,47,34,25,17,11,9,5,15,8,8,4,7,5,4,17,52,55,42,29,24,16,13,1,1,0,1,49,1,263522,260709,0,5,2808,4,0,4,20175,46652,20002,0,0,173,46391,0,3,258,0,0,20175,0,0,46652,4489,10515,1,1,50698,0
