Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8624,0.65,1.1
2,0.4032,0.15,0.7
3,0.2964,0.05,0.65
4,0.3642,0.1,0.65
5,0.1541,0,0.4
6,0.3122,0.05,0.6
7,0.3066,0.1,0.5
8,0.404,0.1,0.8
9,0.2516,0.1,0.45
10,0.1025,0,0.25
11,0.1032,0,0.3
12,0.2023,0,0.45
13,0.2055,0,0.45
14,0.4074,0.1,0.8
15,0.1528,0,0.3
16,0.1585,0,0.4
17,0.1541,0,0.4
18,0.1062,0,0.25
19,0.0552999999999999,0,0.15
20,0.4046,0.2,0.6
21,0.3034,0.1,0.5
22,0.6356,0.2,1.25
23,0.4614,0.05,0.95
24,0.8089,0.5,1.15
25,0.2545,0,0.55
26,0.3102,0,0.85
27,0.6675,0.2,1.3
28,0.738,0.35,1.2
29,0.3965,0.2,0.6
30,0.5954,0.3,0.9
31,0.793,0.4,1.2
32,1.0219,0.6,1.5
33,1.1061,0.65,1.6
34,0.6873,0.35,1.1
35,1.3006,0.7,1.95
36,0.8526,0.45,1.35
37,0.5327,0.15,1
38,0.4455,0.1,0.95
39,0.7022,0.25,1.2
40,1.3894,0.55,2.25
41,0.5867,0.3,0.95
42,0.5409,0.15,0.95
43,0.6948,0.15,1.55
44,0.4998,0.1,0.85
45,0.4953,0.05,1.15
46,0.2437,0,0.65
47,0.2994,0.1,0.55
48,0.4462,0.15,0.8
49,0.5487,0.1,1.15
50,0.3465,0.05,0.7
51,0.1491,0,0.45
52,0.1491,0,0.45
53,0.4401,0.1,0.9
54,0.2012,0,0.55
55,0.3443,0,0.85
56,0.2437,0,0.65
57,0.393,0.2,0.6
58,0.2031,0,0.45
59,0.1966,0,0.55
60,0.2458,0.05,0.45
61,0.101,0,0.25
62,0.3591,0.05,0.75
63,0.3047,0.1,0.55
64,0.5109,0.15,0.95
65,0.1074,0,0.25
66,0.4564,0.1,0.85
67,0.3535,0.1,0.65
68,0.3047,0.1,0.5
69,0.3609,0.1,0.7
70,0.156,0,0.35
71,0.2628,0.05,0.5
72,0.2666,0.05,0.55
73,0.1074,0,0.25
74,0.1074,0,0.25
75,0.0521,0,0.15
76,0,0,0
77,0.2125,0.05,0.4
78,0.2116,0,0.55
79,0,0,0
80,0.2125,0.05,0.4
81,0,0,0
82,0.1051,0,0.25
83,0.1051,0,0.25
84,0.2102,0,0.5
85,0,0,0
