Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.5529,1.35,1.75
2,0.6029,0.35,0.9
3,0.045,0,0.15
4,0.0542,0,0.15
5,0,0,0
6,0,0,0
7,0,0,0
8,0.2011,0,0.45
9,0,0,0
10,0.1527,0,0.35
11,0.1583,0,0.4
12,0.0533999999999999,0,0.15
13,0.047,0,0.15
14,0.154,0,0.35
15,0.145,0,0.3
16,0.1007,0,0.25
17,0.1063,0,0.25
18,0.1017,0,0.25
19,0.0533999999999999,0,0.15
20,0.0482999999999999,0,0.15
21,0.0482999999999999,0,0.15
22,0.1939,0.05,0.4
23,0.0516,0,0.15
24,0.0492,0,0.15
25,0.145,0,0.3
26,0.1504,0,0.3
27,0.0947,0,0.25
28,0.103,0,0.3
29,0.3412,0.05,0.7
30,0.1004,0,0.25
31,0.2008,0.05,0.35
32,0.1006,0,0.25
33,0.0499,0,0.15
34,0.3498,0.1,0.75
35,0.1529,0,0.4
36,0.0949,0,0.25
37,0.0966,0,0.25
38,0.1486,0,0.3
39,0.0478,0,0.15
40,0.0478,0,0.15
41,0.0492,0,0.15
42,0.0969,0,0.25
43,0,0,0
44,0.0499,0,0.15
45,0,0,0
46,0.0509,0,0.15
47,0.0502999999999999,0,0.2
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0.0502999999999999,0,0.2
55,0,0,0
56,0.0991,0,0.25
57,0,0,0
58,0.1468,0,0.4
59,0.1432,0,0.35
60,0,0,0
61,0,0,0
62,0.3454,0.1,0.65
63,0.1575,0,0.3
64,0.1498,0,0.4
65,0.0478,0,0.15
66,0.0521,0,0.15
67,0.1042,0,0.3
68,0.0521,0,0.15
69,0,0,0
70,0.1002,0,0.25
71,0.0521,0,0.15
72,0.0967,0,0.25
73,0,0,0
74,0.1495,0,0.4
75,0.101,0,0.25
76,0.0521,0,0.15
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
