Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8433,1.65,2
2,2.672,2.3,3.1
3,3.3185,2.75,3.9
4,4.1779,3.3,5.2
5,5.4983,4.35,6.8
6,7.0249,5.4,8.85
7,8.3903,6.4,10.65
8,10.4138,7.7,13.65
9,12.2205,8.95,16.4
10,13.424,10.1,17.8
11,14.3202,10.7,18.9
12,15.3216,11.55,19.85
13,16.6394,12.55,21.6
14,18.7998,14.5,24.05
15,20.8765,16.1,26.9
16,22.4261,17.5,28.2
17,23.9566,19.25,30.15
18,26.11,20.95,32.35
19,27.7475,22.55,34.55
20,29.2839,23.5,36.9
21,30.7429,24.7,38.75
22,32.5098,26.3,40.5
23,34.5114,28.1,43.5
24,36.8593,30.2,45.2
25,40.4023,33.05,49.45
26,43.3554,35.3,53.25
27,45.6506,36.85,56.4
28,48.3804,39.7,59.25
29,51.2368,42.5,61.85
30,54.0849,44.85,64.75
31,56.2396,46.65,67.05
32,58.9151,49.05,69.6
33,61.7194,51.75,72.2
34,65.174,55.15,75.45
35,67.7572,57.35,78.2
36,71.4849,60.8,81.65
37,74.3284,63.4,85.25
38,77.1441,65.35,88.85
39,80.1317,68,92.05
40,81.7978,69.25,93.95
41,85.0185,71.4,97.5
42,87.5399,73.35,101.1
43,89.8138,75,104.15
44,91.6367,76.35,106.6
45,94.2312,78,109.65
46,96.5405,79.75,112.8
47,98.5645,81.5,115.3
48,101.3082,83.75,118.4
49,103.9367,85.65,121.95
50,106.2637,87.6,124.9
51,108.4906,89.55,128.05
52,110.2774,90.75,130.7
53,112.0627,92.05,132.9
54,114.6999,94.25,135.9
55,116.5313,95.95,138.1
56,119.0889,98.5,140.85
57,121.0719,99.65,143.1
58,123.199,101.15,145.05
59,125.5729,102.7,147.95
60,128.3738,104.7,151
61,130.4805,107,153.2
62,133.2709,109.8,156.2
63,136.1264,112.8,159.05
64,138.9038,115.8,161.7
65,141.2875,117.95,164.4
66,143.847,120.35,166.75
67,146.1849,122.5,169.2
68,149.1719,125.85,171.9
69,152.1258,128.85,174.55
70,155.2756,132.6,178
71,158.7225,136.45,181.35
72,162.1352,140.15,184.8
73,165.6979,143.6,188.35
74,168.0694,145,191.1
75,171.8096,149.05,194.8
76,174.3104,151.6,197.45
77,176.8986,153.75,200.9
78,179.7338,156.05,204
79,182.282,158.25,207.4
80,184.7099,160,209.95
81,186.974,162.4,213.35
82,188.7025,163.85,215.75
83,190.6109,165.6,217.75
84,192.2318,166.45,220.2
85,193.3021,167.15,221.75
