Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.0655,0.75,1.5
2,0.9136,0.55,1.35
3,1.0539,0.6,1.55
4,1.3776,0.6,2.25
5,1.5035,1,2.05
6,1.842,0.9,2.9
7,2.1499,1.2,3.5
8,1.6781,1.2,2.25
9,1.2016,0.6,1.8
10,1.2449,0.85,1.7
11,0.8553,0.55,1.2
12,1.1697,0.6,1.7
13,2.7566,2.15,3.4
14,2.1083,1.5,2.75
15,1.6634,0.95,2.4
16,2.4386,1.75,3.25
17,1.7312,1.1,2.45
18,1.6082,1.05,2.1
19,1.2172,0.5,2.2
20,2.0564,1.4,2.7
21,2.14,1.5,2.9
22,2.3984,1.65,3.25
23,2.8817,1.85,3.9
24,3.2642,2.35,4.3
25,3.4355,2,5.05
26,2.1648,1.4,3
27,2.7549,1.75,3.85
28,3.87,2.5,5.35
29,2.6247,1.65,3.6
30,2.1697,1.45,2.95
31,2.8774,1.9,3.8
32,3.089,2.4,3.85
33,3.7965,2.8,4.8
34,2.8779,1.85,4
35,4.5359,3.15,6.1
36,2.9988,1.75,4.45
37,2.7908,1.9,3.75
38,3.1772,1.6,5.1
39,2.5094,1.4,3.7
40,2.2601,1.45,3.15
41,2.4966,1.2,3.95
42,2.7071,1.7,3.75
43,1.6414,0.9,2.45
44,2.935,1.5,4.25
45,2.0995,1.2,3
46,2.5926,1.55,3.75
47,3.0434,1.85,4.55
48,2.6297,1.3,4.05
49,2.4057,1.35,3.65
50,2.545,1.3,3.8
51,1.8768,0.95,2.95
52,1.9799,1.4,2.55
53,2.2225,1.35,3.1
54,2.1111,1.35,3
55,2.3768,1.4,3.4
56,2.7901,1.75,3.9
57,2.1559,1.25,3.25
58,2.8046,1.65,4.25
59,2.9402,1.85,4.1
60,1.883,1.25,2.6
61,3.6827,2.55,4.95
62,2.7924,1.8,3.95
63,2.6997,1.9,3.6
64,3.1389,2.15,4.2
65,2.3916,1.5,3.25
66,2.7382,1.9,3.65
67,2.7006,1.55,3.85
68,3.5694,2.45,4.8
69,4.3388,2.75,6.2
70,3.301,2.05,4.75
71,3.8742,2.35,5.6
72,3.3835,1.8,5.2
73,2.8463,1.55,4.6
74,3.1038,1.45,5
75,2.8404,1.6,4.5
76,2.84,1.45,4.55
77,3.205,1.8,4.65
78,2.6279,1.6,3.7
79,2.4861,1.3,3.7
80,2.3352,1.35,3.5
81,1.863,1.05,2.75
82,1.5044,0.85,2.3
83,1.8732,1.05,2.75
84,0.8209,0.2,1.7
85,1.1825,0.5,2.05
