Week,Mean,LowerBound,UpperBound
0,0,0,0
1,173.9528,169,178.35
2,181.0886,176.85,184.8
3,166.1246,161.7,170.45
4,173.7887,169.25,178.65
5,33.2736,30.05,36.45
6,32.8556,29.65,35.9
7,35.5834,33.8,37.05
8,37.0468,35.3,38.65
9,32.2105,30.2,34.1
10,34.3555,31.55,37.3
11,31.2,29.15,33.55
12,33.8042,31.35,36.6
13,33.2529,30.8,35.55
14,34.6821,31.3,37.8
15,34.8577,31.75,37.7
16,32.6022,30,35.1
17,32.9245,30.8,35.05
18,35.6239,32.95,38.55
19,32.0917,30.8,33.4
20,33.7676,32,36.15
21,32.651,30.75,34.6
22,32.8017,30.2,35.65
23,30.8236,29.15,32.55
24,31.3788,29.25,33.55
25,31.7255,28.6,34.8
26,33.383,31.15,35.35
27,33.549,31.1,36.05
28,33.1528,30.05,36.2
29,30.8941,28.3,33.8
30,34.003,31.8,36.1
31,31.3449,29.15,33.5
32,30.3175,27.6,33.3
33,33.6862,31.1,36
34,31.5067,28.2,34.55
35,30.8744,28.5,33.9
36,32.5432,30.05,35.2
37,31.9724,29.9,34.2
38,32.1334,29.45,35.1
39,31.2149,29.8,32.7
40,31.9535,29,34.8
41,30.9706,29.5,32.75
42,31.8815,29.85,34
43,32.116,29.35,34.95
44,32.0226,30,34.35
45,32.3013,29.85,34.5
46,32.0059,29.75,34.85
47,34.5182,31.9,37.25
48,32.7241,30.4,34.85
49,28.7012,25.75,31.75
50,32.5982,30.4,35.05
51,31.7969,29.35,34.4
52,33.8548,31.45,36.15
53,29.9859,27.85,31.65
54,33.2069,30.75,35.8
55,30.6968,28.75,32.9
56,31.7282,29.9,33.5
57,33.7942,31.75,35.7
58,31.7277,29.15,34.5
59,32.1106,29.4,34.8
60,31.7216,28.2,35.1
61,33.4327,31.15,35.65
62,33.5854,30.7,36.45
63,33.5725,30.8,36.5
64,35.476,33.35,37.7
65,35.549,33.65,37.35
66,33.1355,31.3,34.85
67,31.2554,28.7,33.8
68,29.8668,27.45,32.15
69,35.4324,31.85,38.95
70,33.944,31.9,36
71,30.002,27.8,31.85
72,30.2958,28.35,32.1
73,31.5357,29.45,33.35
74,31.8153,29.9,33.75
75,31.154,29.4,32.75
76,33.0884,31.05,35.45
77,30.1504,27.4,32.9
78,31.0174,27.95,34.5
79,30.7843,28.95,32.75
80,33.3827,31.25,35.5
81,29.1563,27.2,31.05
82,29.8389,28.05,32
83,31.0318,29.05,32.9
84,31.9603,29.5,34
85,31.4146,28.95,33.85
