Week,Mean,LowerBound,UpperBound
0,0,0,0
1,20.4881,18.85,21.9
2,21.6836,19.9,23.6
3,21.3191,19.85,22.75
4,22.9465,21.5,24.2
5,18.185,16.9,19.45
6,19.8088,18.65,21
7,21.7656,20.65,22.95
8,20.0122,18.55,21.6
9,21.0674,19.45,22.7
10,20.2216,18.5,22.2
11,23.8825,21.35,26.3
12,21.6637,18.75,24.15
13,18.6152,17.45,19.8
14,21.2771,19.6,22.85
15,18.1162,16.85,19.2
16,18.5508,16.85,20.45
17,20.2497,18.7,21.55
18,20.4306,19,21.6
19,18.4621,15.9,21.1
20,17.879,16.8,19
21,19.2088,17.95,20.45
22,20.4646,18.25,22.55
23,19.5297,18.45,21.05
24,20.6889,18.65,22.5
25,22.135,19.85,24.45
26,19.9352,18.05,21.85
27,20.8774,18.6,23.65
28,21.19,19.65,22.65
29,18.2917,16,20.95
30,17.0154,14.8,19.15
31,22.0328,21.4,22.6
32,20.3764,18.85,21.9
33,18.9429,17.75,20.4
34,19.9848,18.15,21.7
35,17.7819,16.1,19.35
36,20.245,18.35,22.1
37,22.7525,20.7,24.9
38,20.2731,19.5,21.1
39,22.0691,20.35,23.65
40,20.1571,18.05,21.95
41,15.572,14.1,17.35
42,18.816,17.4,20.4
43,21.7117,20.35,23.3
44,21.4774,19.9,23.15
45,17.0951,15.1,19.2
46,18.9902,17.55,20.55
47,20.0021,18.45,22.35
48,21.0743,19.65,22.5
49,21.0091,18.35,23.6
50,19.0601,17.35,20.8
51,18.1663,16.8,19.45
52,18.6569,16.7,20.6
53,19.4349,17.85,21
54,18.8197,18.1,19.55
55,18.2107,16,20.2
56,16.1336,14.3,17.85
57,22.557,20.7,24.5
58,19.0347,17,21.05
59,18.2277,17,19.55
60,20.1023,18.7,21.35
61,21.0217,20.05,22.1
62,19.5761,17.55,21.7
63,18.4293,16.85,19.95
64,21.618,19.6,24
65,19.7549,18.1,21.65
66,17.0607,15.2,18.95
67,18.8856,17.3,20.45
68,19.0816,18.05,19.95
69,21.4919,20.15,22.95
70,20.3684,18.95,21.6
71,20.1202,19,21.35
72,21.8979,20.75,23.05
73,20.442,18.2,22.35
74,18.8718,17.75,19.95
75,20.7981,19,22.65
76,16.2691,14.45,18.3
77,19.1682,18.25,20.35
78,20.688,18.75,22.85
79,22.2887,20.5,24.05
80,20.2825,18.6,21.7
81,19.141,17.3,21
82,20.1256,18.25,22
83,17.8738,16.2,19.55
84,16.8315,14.55,19.15
85,19.5374,17.95,21
