Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7052,1.5,1.9
2,0.1989,0.05,0.4
3,0.4003,0.2,0.6
4,0.3974,0.1,0.8
5,0,0,0
6,0,0,0
7,0.1936,0.05,0.35
8,0,0,0
9,0,0,0
10,0.0552999999999999,0,0.15
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0.0552999999999999,0,0.15
16,0,0,0
17,0,0,0
18,0.0552999999999999,0,0.15
19,0,0,0
20,0,0,0
21,0.2037,0.05,0.4
22,0.2037,0.05,0.4
23,0.2502,0.1,0.45
24,0.9141,0.55,1.3
25,0.0514999999999999,0,0.15
26,0.3541,0.15,0.55
27,0.3026,0.1,0.5
28,0.0514999999999999,0,0.15
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0.0509,0,0.15
34,0,0,0
35,0,0,0
36,0.0977,0,0.25
37,0,0,0
38,0,0,0
39,0.0977,0,0.25
40,0,0,0
41,0.3475,0.05,0.7
42,0.0509,0,0.15
43,0.1954,0,0.5
44,0.1484,0,0.3
45,0.1486,0,0.3
46,0.451,0.25,0.7
47,0.2502,0.1,0.45
48,0.2968,0,0.6
49,0.0514999999999999,0,0.15
50,0.1018,0,0.25
51,0,0,0
52,0.1486,0,0.3
53,0.148,0,0.35
54,0.0509,0,0.15
55,0.1018,0,0.3
56,0.1942,0.05,0.4
57,0.0977,0,0.25
58,0.9977,0.65,1.4
59,0.2993,0.05,0.65
60,0.4884,0.15,1
61,0.3923,0.15,0.7
62,0.297,0.1,0.5
63,0.2966,0.05,0.6
64,0.4428,0.15,0.8
65,0.594,0.2,1
66,0.5936,0.3,0.95
67,0.6917,0.35,1.1
68,0.3477,0.05,0.7
69,0.4912,0.25,0.8
70,0.789,0.2,1.5
71,0.6404,0.3,1.1
72,0.5487,0.3,0.75
73,0.1492,0,0.3
74,0.9303,0.45,1.5
75,0.4415,0.1,0.9
76,0.3438,0.1,0.65
77,0.0977,0,0.25
78,0.498,0.2,0.8
79,0.1486,0,0.3
80,0.0509,0,0.15
81,0.0509,0,0.15
82,0,0,0
83,0.0509,0,0.15
84,0.4506,0.25,0.7
85,0.5019,0.3,0.75
