Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2,0.333333333333333,0,0,0,0,0,1,1,0,1,0,1,0,0,185,161,346,38,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,20,81,84,47,38,40,39,21,15,80,66,35,38,36,33,19,35,161,150,82,76,76,72,40,2,2,0,0,64,1,263338,260557,0,6,2775,4,0,4,19584,45674,19414,0,0,170,45425,0,1,248,0,0,19584,0,0,45674,4333,10199,1,2,50328,0
2,80,2,0.333333333333333,0.333333333333333,0,1,0,0,2,0,0,0,1,1,0,0,213,167,380,44,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,27,94,92,72,57,27,33,24,27,69,71,39,41,28,28,31,54,163,163,111,98,55,61,55,2,5,0,1,71,1,263347,260566,0,3,2778,1,0,1,19628,45832,19458,0,0,170,45583,0,0,249,0,0,19628,0,0,45832,4343,10243,1,1,50344,0
3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,185,372,37,0,2,2,1,1,0,0,1,0,2,0,0,0,1,1,0,0,27,73,87,54,45,35,33,20,21,79,85,44,42,33,38,28,48,152,172,98,87,68,71,48,0,3,0,1,67,0,263360,260578,0,1,2781,1,0,1,19627,46010,19457,0,0,170,45761,0,0,249,0,0,19627,0,0,46010,4334,10291,1,0,50360,1
4,80,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,173,164,337,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,86,72,46,37,42,27,21,22,70,72,43,41,32,25,23,37,156,144,89,78,74,52,44,0,1,0,0,59,0,263381,260599,1,0,2781,0,0,0,19633,46164,19463,0,0,170,45915,0,0,249,0,0,19633,0,0,46164,4329,10339,0,0,50379,0
5,80,1,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,202,72,274,52,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,24,79,99,51,45,45,38,23,7,32,33,25,14,16,13,4,31,111,132,76,59,61,51,27,1,1,1,0,70,0,263391,260606,0,2,2783,1,0,1,19760,46225,19589,0,0,171,45975,0,0,250,0,0,19760,0,0,46225,4371,10356,0,0,50403,0
6,80,1,0.5,0.5,0,0,0,0,1,0,0,0,0,0,1,0,166,80,246,37,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,16,72,78,47,39,29,30,21,8,38,34,27,23,9,13,8,24,110,112,74,62,38,43,29,1,0,0,1,61,2,263410,260624,0,3,2783,2,0,2,19844,46301,19673,0,0,171,46051,0,0,250,0,0,19844,0,0,46301,4398,10375,1,2,50426,1
7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,68,272,35,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,90,94,53,52,37,28,34,8,27,33,14,18,13,13,10,28,117,127,67,70,50,41,44,0,3,0,1,80,0,263410,260622,0,2,2786,2,0,2,19974,46351,19803,0,0,171,46100,0,0,251,0,0,19974,0,0,46351,4419,10391,1,1,50448,1
8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,59,230,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,76,67,50,35,36,27,23,7,28,24,18,13,13,10,5,35,104,91,68,48,49,37,28,0,2,0,1,69,1,263421,260632,0,1,2788,1,0,1,20081,46405,19910,0,0,171,46154,0,0,251,0,0,20081,0,0,46405,4445,10406,1,1,50463,0
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,72,250,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,71,88,56,43,33,32,14,12,28,32,16,19,17,12,8,31,99,120,72,62,50,44,22,0,1,0,0,71,0,263430,260641,0,0,2789,0,0,0,20184,46470,20014,0,0,170,46218,0,0,252,0,0,20184,0,0,46470,4463,10434,0,0,50484,0
10,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,176,58,234,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,81,70,50,39,27,35,25,4,28,26,16,15,10,10,7,29,109,96,66,54,37,45,32,0,0,0,0,62,0,263448,260659,0,0,2789,0,0,0,20301,46520,20131,0,0,170,46268,0,0,252,0,0,20301,0,0,46520,4494,10452,0,0,50502,0
11,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,204,66,270,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,98,86,45,58,43,30,28,5,33,28,16,16,12,8,14,25,131,114,61,74,55,38,42,0,0,0,0,66,0,263462,260674,0,0,2788,0,0,0,20436,46579,20266,0,0,170,46327,0,0,252,0,0,20436,0,0,46579,4541,10461,0,0,50515,0
12,80,1,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,194,59,253,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,85,95,50,41,45,43,15,9,25,25,24,8,10,13,4,23,110,120,74,49,55,56,19,1,1,0,0,70,0,263472,260682,0,2,2788,1,0,1,20568,46631,20399,0,0,169,46379,0,0,252,0,0,20568,0,0,46631,4578,10472,0,0,50527,1
13,80,1,0.25,0.125,0,0,0,1,1,0,0,0,0,0,1,0,194,65,259,36,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,81,92,63,37,34,36,24,8,32,25,22,14,9,12,8,29,113,117,85,51,43,48,32,0,2,0,1,55,1,263497,260704,1,2,2790,2,0,2,20696,46690,20527,0,0,169,46436,1,0,253,0,0,20696,0,0,46690,4602,10490,1,1,50552,0
14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,57,248,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,79,90,48,42,40,31,30,8,25,24,20,12,9,7,9,30,104,114,68,54,49,38,39,0,1,0,1,71,0,263506,260713,1,1,2791,1,0,1,20820,46737,20651,0,0,169,46483,1,0,253,0,0,20820,0,0,46737,4647,10507,1,0,50571,0
15,80,3,1.5,1.5,0,1,0,0,3,0,0,0,1,2,0,0,196,73,269,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,97,81,57,51,29,33,26,4,32,37,15,27,13,8,10,22,129,118,72,78,42,41,36,4,0,0,0,84,0,263502,260705,0,6,2791,2,0,2,20940,46799,20771,0,0,169,46544,0,2,253,0,0,20940,0,0,46799,4666,10535,1,0,50584,0
