Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1,0.166666666666667,0,0,1,0,1,1,0,0,1,0,0,0,0,369,173,542,69,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,28,153,188,96,89,74,60,50,17,82,74,41,38,42,28,24,45,235,262,137,127,116,88,74,1,4,0,0,57,0,263345,260565,0,3,2777,2,0,2,19753,45686,19583,0,0,170,45436,0,1,249,0,0,19753,0,0,45686,4361,10202,0,0,50331,1
2,80,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,1,400,167,567,79,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,41,195,164,118,96,91,48,47,20,62,85,43,34,37,26,27,61,257,249,161,130,128,74,74,0,1,0,1,70,0,263355,260575,1,2,2777,2,0,2,19983,45843,19813,0,0,170,45594,0,0,249,0,0,19983,0,0,45843,4402,10245,1,0,50342,1
3,80,1,0.333333333333333,0.444444444444444,0,0,0,0,0,1,0,1,0,0,0,0,377,163,540,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,168,160,108,73,85,73,38,20,75,68,34,38,36,30,25,69,243,228,142,111,121,103,63,1,3,0,0,76,0,263359,260577,1,1,2780,0,0,0,20193,45994,20023,0,0,170,45745,0,0,249,0,0,20193,0,0,45994,4462,10280,0,0,50362,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,204,573,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,163,159,103,88,84,62,32,36,87,81,39,58,53,39,15,83,250,240,142,146,137,101,47,1,0,0,0,69,0,263370,260588,0,2,2780,0,0,0,20352,46190,20182,0,0,170,45941,0,0,249,0,0,20352,0,0,46190,4504,10326,0,0,50381,0
5,80,1,0.25,0.1875,0,0,0,0,1,0,0,1,0,0,0,0,368,126,494,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,164,164,114,64,78,54,58,10,58,58,35,34,23,19,15,50,222,222,149,98,101,73,73,1,0,0,1,73,1,263377,260592,0,5,2780,2,0,2,20590,46306,20420,0,0,170,46057,0,0,249,0,0,20590,0,0,46306,4568,10354,1,1,50393,0
6,80,3,0.6,0.96,0,0,0,1,3,0,0,1,1,1,0,0,360,156,516,81,0,3,3,0,0,0,0,0,0,2,1,0,2,0,0,0,1,45,158,157,99,99,68,45,49,17,78,61,45,43,34,18,16,62,236,218,144,142,102,63,65,3,2,0,0,79,0,263378,260590,0,6,2782,3,0,3,20792,46450,20622,0,0,170,46200,0,1,249,0,0,20792,0,0,46450,4620,10392,1,1,50414,0
7,80,2,0.25,0.3125,0,0,0,1,2,0,0,0,0,0,2,0,342,117,459,77,0,2,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,36,147,159,104,75,67,55,41,13,54,50,31,24,29,22,11,49,201,209,135,99,96,77,52,1,4,0,0,63,1,263395,260603,1,5,2786,4,0,4,21010,46560,20840,0,0,170,46309,0,1,250,0,0,21010,0,0,46560,4671,10422,0,1,50432,0
8,80,1,0.166666666666667,0.25,0,0,0,0,1,0,0,1,0,0,0,0,386,121,507,87,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55,151,180,114,86,80,63,43,13,55,53,26,36,30,21,8,68,206,233,140,122,110,84,51,2,2,0,1,77,0,263398,260604,0,6,2788,4,0,4,21269,46671,21099,0,0,170,46419,0,1,251,0,0,21269,0,0,46671,4733,10450,1,1,50442,0
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,122,481,91,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,48,143,168,98,88,68,62,43,13,47,62,34,22,25,21,20,61,190,230,132,110,93,83,63,0,4,0,1,68,1,263410,260616,0,2,2792,2,0,2,21499,46782,21329,0,0,170,46530,0,1,251,0,0,21499,0,0,46782,4795,10481,2,1,50466,0
10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,130,504,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,156,176,105,86,71,64,48,17,53,60,34,39,20,17,20,59,209,236,139,125,91,81,68,0,1,0,0,66,0,263424,260630,0,1,2793,1,0,1,21742,46907,21572,0,0,170,46655,0,1,251,0,0,21742,0,0,46907,4851,10508,1,0,50484,0
