Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8559,0.65,1.05
2,0.6473,0.3,1.05
3,0.7234,0.2,1.3
4,0.7118,0.3,1.3
5,0.5593,0.25,0.9
6,0.8556,0.45,1.3
7,0.745,0.45,1
8,0.9652,0.5,1.5
9,0.9521,0.5,1.5
10,1.3621,0.85,1.9
11,1.0366,0.45,1.7
12,1.5829,0.65,2.75
13,1.3708,0.65,2.05
14,1.3559,1,1.8
15,1.3767,0.75,2.1
16,1.6176,0.8,2.45
17,1.8604,1,2.9
18,2.0658,0.95,3.15
19,2.3034,1.15,3.4
20,1.9412,1,2.95
21,2.4475,1.3,3.65
22,2.6322,1.65,3.6
23,3.1883,2.1,4.25
24,2.7544,1.65,4
25,3.1716,1.7,4.95
26,2.913,1.75,4.35
27,1.3962,0.75,2.05
28,1.0123,0.55,1.55
29,1.1531,0.65,1.65
30,0.297,0.05,0.6
31,0.5125,0.2,0.85
32,0.4565,0.25,0.7
33,0.2497,0.1,0.45
34,0.4563,0.15,0.8
35,0.9451,0.55,1.4
36,0.3471,0.15,0.6
37,0.7048,0.4,1.1
38,1.1928,0.55,1.95
39,1.5402,0.9,2.2
40,1.2864,0.8,1.85
41,0.9404,0.5,1.45
42,1.4701,0.8,2.15
43,1.8346,1.15,2.65
44,1.8104,0.9,2.9
45,2.0659,1.05,3.25
46,1.8945,1.05,2.85
47,2.0466,0.85,3.35
48,2.0391,1.3,2.85
49,1.9385,1.15,2.7
50,2.4156,1.4,3.65
51,2.1639,0.95,3.8
52,2.5503,1.2,4.3
53,2.4638,1.3,3.95
54,3.2998,1.6,5.1
55,3.0198,1.2,5.15
56,2.1812,0.8,3.65
57,3.0195,1.35,4.85
58,3.666,1.95,5.55
59,3.4552,1.4,5.7
60,2.7754,0.95,4.75
61,3.3566,1.85,5.05
62,4.4471,2.05,7
63,4.3942,2.75,6.3
64,4.5824,2.5,6.65
65,4.3896,2.35,6.3
66,4.4568,2.55,6.5
67,4.6279,2.65,6.85
68,4.9943,3.05,7.45
69,4.3583,2.6,6.45
70,4.1555,2.35,6.4
71,5.1621,3.25,7.55
72,5.347,3.5,7.4
73,5.003,2.9,7.9
74,4.4333,2.15,7.15
75,4.1507,2.8,5.8
76,4.3904,2.85,6.25
77,4.6591,2.95,6.55
78,3.7714,2.55,5.3
79,3.8243,2.35,5.4
80,3.854,2.1,5.9
81,4.7977,2.95,7.1
82,3.2342,1.8,5.2
83,3.1396,1.95,4.65
84,3.7639,2.35,5.4
85,4.4279,2.8,6.3
