Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.9498,0.5,1.55
2,0.8662,0.45,1.35
3,0.611,0.3,1.05
4,0.4151,0.1,0.8
5,0.709,0.35,1.1
6,1.0976,0.75,1.45
7,1.2157,0.7,1.9
8,1.0597,0.7,1.5
9,1.3366,0.75,2
10,0.9577,0.4,1.65
11,1.5817,0.8,2.45
12,1.4075,0.75,2.1
13,2.0844,1.3,2.9
14,1.629,0.9,2.35
15,1.8727,1.15,2.6
16,1.6845,0.8,2.55
17,2.0589,0.95,3.2
18,2.2554,1.15,3.4
19,1.8051,0.65,2.9
20,2.5286,1.3,3.8
21,3.3524,2.1,4.6
22,2.737,1.7,3.7
23,3.3745,1.85,5.2
24,4.1712,2.25,6.4
25,2.2386,1.35,3.3
26,1.3676,0.8,1.95
27,0.9137,0.4,1.4
28,0.8564,0.45,1.25
29,0.4971,0.2,0.8
30,0.3529,0.15,0.6
31,0.7646,0.4,1.1
32,0.2493,0.05,0.5
33,0.603,0.2,1.1
34,0.0499,0,0.15
35,1.146,0.6,1.75
36,0.7541,0.45,1.15
37,1.0893,0.55,1.8
38,1.5929,1.05,2.35
39,1.4366,0.85,2.1
40,0.7298,0.4,1.15
41,1.8387,1.1,2.65
42,1.8213,1.05,2.8
43,1.7579,0.65,3.1
44,2.417,1.3,3.75
45,1.6828,0.9,2.55
46,2.7613,1.65,3.95
47,2.3325,1.4,3.5
48,2.1038,1.05,3.2
49,2.5023,1.35,3.9
50,2.0939,0.85,3.7
51,3.0047,1.55,4.95
52,2.917,1.3,4.85
53,2.9954,1.45,4.65
54,3.4508,1.75,5.35
55,2.6902,1.2,4.1
56,3.1855,1.25,5.05
57,4.4767,2.4,6.65
58,3.3459,1.3,5.6
59,3.5865,1.8,5.75
60,3.2821,1.7,5
61,4.941,2.3,8
62,3.9331,2.2,6.05
63,4.7173,2.65,6.7
64,5.3406,3.05,7.7
65,4.5176,2.45,6.65
66,4.3919,2.55,6.75
67,5.3683,3.15,7.95
68,5.2756,3.2,7.65
69,5.2291,3.15,7.95
70,5.199,3.3,7.2
71,6.1716,3.7,9.55
72,5.1302,3.15,7.45
73,4.0472,2,6.9
74,3.9907,2.55,5.5
75,4.588,2.9,6.4
76,4.9264,3.25,6.6
77,4.1651,2.5,5.95
78,4.5425,2.9,6.4
79,4.1672,2.1,6.95
80,4.3635,2.45,6.8
81,3.8513,2.55,5.45
82,3.3769,1.8,5.35
83,4.0548,2.65,5.55
84,4.4268,2.65,6.4
85,3.9454,2.2,5.7
