Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2.15,0.43,0,0,0.95,0.3,0.05,1.85,0.3,0,0.8,0.4,0.45,0.4,0.1,91.5,173.6,265.1,22.55,0,1.25,1.25,0.5,0,0.5,0,0,0.5,0,1.25,0,0,0.75,0.5,0,0,10.8,39.25,41.45,24.85,23.1,17.45,14.6,11.5,17.75,81.25,74.6,45.5,37.15,39.7,27,24.25,28.55,120.5,116.05,70.35,60.25,57.15,41.6,35.75,1.05,2.2,0,0.65,64.65,0.3,263337.35,260557.85,1.1,3.85,2774.55,2.05,0,2.05,19478.15,45685.45,19307.85,0.3,0,170,45436.4,0,0.75,248.3,0,0,19478.15,0,0,45685.45,4327.85,10186.85,1.3,0.75,50323.9,0.45
2,80,0.55,0.17,0.17,0,0.25,0,0.1,0.3,0.25,0,0.3,0.1,0.05,0.1,0,94.75,185.55,280.3,18.05,0.05,1.35,1.4,0.75,0.15,0.6,0,0.15,0.6,0.5,0.9,0,0.15,0.35,0.5,0.3,0.1,12.15,39.65,42.95,27.55,23.05,17.1,15.7,11.35,24.55,72.6,88.4,48.05,43.7,38.9,29.1,25.8,36.7,112.25,131.35,75.6,66.75,56,44.8,37.15,1,1.4,0.05,0.2,71.7,0.25,263345.65,260565.75,0.6,3.45,2775.85,2.1,0,2.1,19384.35,45863.5,19214,0,0.3,170.05,45614.35,0.1,0.6,248.45,0,0,19384.35,0,0,45863.5,4305.2,10233.05,0.7,0.45,50342.75,0.9
3,80,1.4,NaN,NaN,0,0.3,0.05,0.1,1.2,0.2,0,0.45,0.25,0.2,0.15,0.35,100.05,172,272.05,23.25,0,1.05,1.05,0.5,0.35,0.15,0,0.2,0.3,0.85,0.2,0,0.3,0.15,0.5,0.1,0,11.65,43.4,45,28.6,22.2,18.35,17.05,13.85,23.1,71.7,77.2,43.15,40.35,34.45,30.05,24,34.75,115.1,122.2,71.75,62.55,52.8,47.1,37.85,1.15,0.7,0.05,0.8,71.1,0.3,263354.55,260573.65,0.8,3.9,2776.2,2.75,0,2.75,19309.35,46026.3,19138.95,0,0.05,170.35,45777.2,0,0.75,248.35,0,0,19309.35,0,0,46026.3,4293.45,10274.2,1.3,0.65,50359.7,1.1
4,80,2,NaN,NaN,0,0.55,0.35,0.35,1.45,0.55,0,0.8,0.4,0.45,0.15,0.2,95.6,179.4,275,20.6,0,0.8,0.8,0.5,0.5,0,0,0.4,0.1,0.7,0.1,0,0.35,0.2,0.1,0.15,0,11.45,40.5,43.65,25.1,23.9,18.6,16.3,11.7,23.65,84.1,71.65,40.65,46.05,40.65,30.05,22,35.1,124.6,115.3,65.75,69.95,59.25,46.35,33.7,2.45,1.95,0,0.2,64.3,0.05,263370.25,260587.4,0.35,4.4,2778.1,1.7,0,1.7,19222.2,46198.55,19051.45,0,0.35,170.4,45949.1,0,0.7,248.75,0,0,19222.2,0,0,46198.55,4274.85,10320.6,0.5,0.5,50378.2,0.7
5,80,1.8,NaN,NaN,0,0.75,0.1,0.3,1.6,0.2,0,0.45,0.9,0.35,0.1,0,89.9,30.7,120.6,20.15,0.1,2.6,2.7,0.75,0.65,0.1,0,0.6,0.15,2.05,0.65,0,1.15,0.5,0.35,0.25,0.45,9.85,35.55,44.5,27.25,19,19.2,13.5,10.95,3.45,12.25,15,7.95,8.05,5.9,4.7,4.1,13.3,47.8,59.5,35.2,27.05,25.1,18.2,15.05,1.1,2.2,0.05,0.8,67.15,0.35,263383.1,260598.6,1,3.3,2780.2,2.15,0,2.15,19277.95,46222.65,19107,0.1,0.3,170.55,45972.9,0.05,0.45,249.25,0,0,19277.95,0,0,46222.65,4289.9,10334.6,1,0.55,50397.1,0.85
6,80,1.05,NaN,NaN,0,0.5,0.15,0.2,0.95,0.1,0,0.2,0.75,0.1,0,0,99.15,29.55,128.7,22.6,0,0.8,0.8,0.2,0.2,0,0,0.2,0,0.8,0,0,0.2,0.5,0.05,0,0.05,8.5,41.6,49.05,26.25,24.5,21.1,16.2,11.1,3.7,11.9,13.95,8.65,8.15,4.55,4.45,3.75,12.2,53.5,63,34.9,32.65,25.65,20.65,14.85,1.7,1.8,0,0.45,66.3,0.05,263396.8,260611.5,0.35,3.2,2781.75,1.25,0,1.25,19344.2,46244.6,19173.1,0.1,0.25,170.75,45994.7,0,0.5,249.4,0,0,19344.2,0,0,46244.6,4308.85,10344.6,0.65,0.4,50415.3,0.6
7,80,1.3,NaN,NaN,0,0.75,0.1,0.15,1,0.3,0,0.5,0.45,0,0.15,0.2,91.25,35.75,127,19.5,0.1,1.95,2.05,0.95,0.95,0,0,0.5,0.45,1.65,0.4,0,0.6,0.85,0.5,0.1,0,9.8,42.2,39.25,24.9,23.85,17.3,16.2,9,4.25,15.15,16.35,10.55,8.65,6.1,6.4,4.05,14.05,57.35,55.6,35.45,32.5,23.4,22.6,13.05,1.35,1.35,0,0.4,69.1,0.25,263407.7,260621.25,0.3,3.2,2782.95,1.95,0,1.95,19395.35,46271.45,19224.05,0,0.4,170.9,46021.4,0,0.55,249.5,0,0,19395.35,0,0,46271.45,4321,10358.55,0.4,0.3,50432,0.7
8,80,1.5,NaN,NaN,0,0.25,0.1,0.25,1.1,0.4,0,0.7,0.4,0,0.2,0.2,96.55,30.35,126.9,21.4,0.15,1.15,1.3,0.6,0.6,0,0,0.35,0.25,1.05,0.25,0,0.3,0.75,0,0.15,0.1,12.25,39.75,44.55,25.1,23.55,17.8,17.55,12.55,3.65,12.5,14.2,7.6,7.75,5.45,5.3,4.25,15.9,52.25,58.75,32.7,31.3,23.25,22.85,16.8,0.8,1.4,0,0.1,61.15,0.2,263426.55,260638.95,1,2.6,2784,1.85,0.15,1.7,19457.25,46293.85,19285.85,0.25,0.25,170.9,46043.55,0.15,0.25,249.9,0,0,19457.25,0,0,46293.85,4337.65,10369.75,0.15,0.35,50450.2,0.8
9,80,1.2,NaN,NaN,0,0.4,0.1,0.1,1.15,0.05,0,0.4,0.4,0.1,0,0.3,96.25,28.25,124.5,19.95,0,0.75,0.75,0.25,0.25,0,0,0.1,0.15,0.75,0,0,0.25,0.1,0,0.2,0.2,10,38.75,47.5,27.1,22.05,18.6,19.1,9.4,2.95,11.2,14.1,7.25,6.05,7.2,4.4,3.35,12.95,49.95,61.6,34.35,28.1,25.8,23.5,12.75,2,0.85,0,0.85,63.65,0.05,263442.9,260654.25,0.2,3.75,2784.7,1.75,0,1.75,19522.7,46315,19351.25,0.1,0.35,171,46064.55,0.1,0.35,250,0,0,19522.7,0,0,46315,4353.25,10382.05,0.9,0.35,50471.25,0.55
