Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.0492,0,0.15
2,0.6531,0.3,1.05
3,0.6821,0.3,1.1
4,0.6962,0.35,1.05
5,0.9089,0.45,1.5
6,1.4234,0.8,2.15
7,1.4452,0.65,2.3
8,1.6903,1.1,2.4
9,1.0445,0.65,1.55
10,0.9539,0.5,1.45
11,1.1392,0.45,2.05
12,0.9304,0.5,1.4
13,0.813,0.35,1.35
14,1.1688,0.65,1.8
15,0.9022,0.55,1.3
16,1.0453,0.5,1.7
17,1.1291,0.55,1.95
18,1.206,0.6,1.9
19,0.8469,0.45,1.35
20,0.7466,0.4,1.2
21,0.767,0.3,1.3
22,1.5304,1.05,2.1
23,1.3057,0.55,2.05
24,1.7942,0.95,2.85
25,1.4708,0.8,2.2
26,1.696,0.85,2.65
27,1.6487,0.9,2.5
28,1.0613,0.6,1.45
29,2.7518,1.75,3.9
30,1.9633,1.3,2.85
31,2.5015,1.5,3.6
32,2.0757,1.4,2.85
33,3.7962,2.2,5.45
34,3.2333,1.9,4.8
35,3.771,2.75,4.8
36,2.797,1.9,3.8
37,3.9283,2.15,5.85
38,3.2413,1.75,4.7
39,3.3976,2.15,4.75
40,3.8148,2.1,5.6
41,3.4542,2.4,4.55
42,2.5411,1.6,3.45
43,1.9563,1.15,2.9
44,3.0393,1.95,4.2
45,2.8652,1.7,4.25
46,2.8808,1.65,4.3
47,3.0528,1.7,4.7
48,2.485,1.55,3.5
49,2.892,1.55,4.4
50,4.4695,2.65,6.3
51,2.8225,1.65,4.15
52,4.6676,2.65,6.7
53,3.7324,2,5.8
54,5.312,3.2,7.65
55,4.2941,2.85,5.85
56,4.2496,2.85,5.7
57,5.012,3,7.1
58,5.1665,3.6,6.7
59,5.2629,3.8,6.9
60,5.2138,3,7.55
61,5.452,2.8,8.35
62,5.0973,2.85,7.5
63,4.0479,2.8,5.35
64,4.3975,2.9,6.2
65,5.6456,3.75,7.55
66,4.4183,2.95,5.75
67,5.3716,4.05,6.55
68,6.2702,4.2,8.2
69,6.0733,4.35,7.65
70,4.9104,3.4,6.25
71,4.8472,3.05,6.6
72,4.2402,2.8,5.9
73,4.0504,3,5.25
74,3.9324,2.8,5.2
75,2.7164,1.65,3.9
76,3.2474,2.2,4.25
77,3.2371,2.2,4.35
78,3.7413,2.35,5.4
79,3.7725,2.35,5.75
80,4.1007,2.25,6.05
81,4.6384,2.95,6.55
82,3.5065,2.15,4.8
83,2.3644,1.2,3.9
84,3.9386,2,6.4
85,2.4768,1.2,4.05
