Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.899,0.7,1.05
2,0.4048,0.1,0.7
3,0.2944,0.05,0.55
4,0.3967,0.15,0.65
5,0.4046,0.15,0.7
6,1.042,0.5,1.6
7,0.6572,0.35,1
8,1.0373,0.7,1.5
9,0.8562,0.45,1.35
10,0.5484,0.2,0.9
11,0.5865,0.25,1
12,0.7866,0.35,1.25
13,0.5454,0.2,0.95
14,0.7316,0.35,1.15
15,0.3999,0.15,0.7
16,0.4998,0.2,0.85
17,0.5967,0.25,1
18,1.0442,0.45,1.7
19,0.5393,0.2,0.95
20,0.6453,0.35,1
21,0.237,0.05,0.45
22,0.7651,0.3,1.3
23,0.6432,0.3,1
24,1.0782,0.5,1.7
25,0.921,0.5,1.4
26,1.0444,0.5,1.65
27,0.7761,0.3,1.3
28,0.6479,0.35,1.05
29,1.5785,0.95,2.3
30,1.3846,0.65,2.2
31,1.5748,0.8,2.55
32,1.5339,0.9,2.15
33,2.1682,1.05,3.2
34,1.8938,0.8,3.1
35,2.3224,1.6,3.05
36,1.1715,0.75,1.7
37,2.845,1.55,4.15
38,1.8114,1,2.65
39,1.3874,0.85,1.9
40,1.3327,0.8,1.85
41,2.0298,1.4,2.75
42,1.1054,0.6,1.65
43,1.545,0.85,2.3
44,1.4319,0.85,2
45,1.4266,0.65,2.45
46,1.2256,0.5,2.2
47,1.6289,1,2.35
48,1.825,1.1,2.65
49,1.272,0.4,2.4
50,2.4772,1.35,3.8
51,1.4553,0.55,2.45
52,2.2519,1.4,3.15
53,2.3823,1.15,3.9
54,3.6659,2.15,5.45
55,2.1281,1.3,3.05
56,2.014,1.3,2.7
57,2.714,1.75,3.75
58,2.3977,1.55,3.25
59,3.5537,2.45,4.75
60,2.8017,1.55,4.2
61,3.8458,2,5.85
62,2.9773,1.45,4.6
63,2.642,1.8,3.7
64,2.0898,1.3,2.95
65,3.4928,1.95,5
66,2.128,1.4,2.85
67,2.897,2.2,3.5
68,3.3132,2.1,4.4
69,3.129,2.1,4
70,2.185,1.45,2.9
71,2.8168,1.75,3.9
72,2.7566,1.6,4.05
73,2.4118,1.55,3.35
74,2.1033,1.4,2.85
75,1.4382,0.85,2
76,1.8691,1.25,2.6
77,1.9245,1.25,2.7
78,2.1059,1.35,2.9
79,2.2043,1.35,3.4
80,2.5056,1.3,3.8
81,2.805,1.8,4.05
82,2.0968,1.2,3.05
83,1.853,0.85,3.2
84,2.158,1.2,3.3
85,1.3115,0.65,2.05
