Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8517,1.65,2.05
2,2.8074,2.4,3.25
3,3.5834,2.9,4.35
4,4.4767,3.45,5.65
5,5.4327,4.1,7
6,7.1595,5.25,9.35
7,8.7581,6.25,11.45
8,10.4484,7.7,13.65
9,12.0335,8.6,15.9
10,13.0887,9.35,17.1
11,14.376,10.1,19.35
12,15.3606,10.75,20.85
13,16.5107,11.7,22.4
14,17.7337,12.6,23.8
15,18.83,13.35,25.1
16,20.0177,14.05,26.85
17,21.2971,14.95,28.3
18,22.7465,15.95,30.6
19,23.9335,16.75,32.3
20,24.7788,17.4,33.45
21,25.7364,18.2,34.9
22,27.7805,20.3,36.8
23,29.3408,21.15,39.65
24,31.4435,22.7,41.95
25,33.2265,24.4,43.5
26,35.2889,26.25,45.55
27,37.1932,27.8,48.3
28,38.5659,29.1,49.55
29,41.8333,32.1,52.25
30,44.0537,34,54.6
31,46.9742,36.4,58.15
32,49.5691,38.35,61.35
33,53.7604,41.95,67
34,58.2334,45.7,72.8
35,62.574,48.9,77.5
36,66.1846,51.95,81.75
37,70.6141,55.5,87.1
38,74.9935,58.6,92.6
39,78.7028,61.4,97.05
40,82.7157,64.05,101.7
41,86.5341,67.2,106.3
42,89.4251,69,110
43,91.848,70.5,112.9
44,94.9941,72.95,116.5
45,98.4292,74.6,120.75
46,101.8188,76.9,125.7
47,105.1876,80.4,129.25
48,108.2975,83,132.5
49,111.6428,86,136.8
50,116.3634,89.25,142.35
51,119.6266,92.45,146.6
52,124.7321,97.1,152.15
53,128.8647,101.35,157.9
54,134.3789,106.45,164.75
55,139.1969,110.25,170.9
56,144.0525,113.7,177.5
57,149.7791,117.75,184.4
58,155.6043,122.5,191.95
59,161.9428,127.9,199.3
60,168.1346,132,206.35
61,174.3025,136.05,213.75
62,179.8545,140.5,221.6
63,184.3974,143.45,227
64,189.9173,147.3,233.55
65,196.1696,151.4,241
66,201.3241,155.8,247.05
67,207.545,161.45,254.15
68,214.1761,165.9,261.3
69,220.5071,171.2,267.5
70,226.031,176.4,273.6
71,231.6457,181.4,279.2
72,236.2796,185.55,283.3
73,240.8213,189.3,288.1
74,244.9985,193.15,292.45
75,248.1467,195.65,295.45
76,251.6368,198.6,299.35
77,255.7135,202.65,303.5
78,259.8011,207.2,306.95
79,264.262,211.65,311.15
80,268.9557,216.95,315.6
81,274.0835,223.85,321.15
82,278.3606,227.75,325.9
83,281.6877,231.3,328
84,285.8685,235.05,331.35
85,288.5431,237.45,334.15
