Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.7531,0.5,1
2,0.3546,0.15,0.55
3,0.5042,0.2,0.85
4,0.4829,0.2,0.75
5,0.2984,0.1,0.55
6,0.6918,0.4,1
7,0.2978,0.1,0.5
8,0.5884,0.3,0.9
9,0.7552,0.35,1.15
10,0.5846,0.25,0.9
11,0.5999,0.25,1.05
12,1.0394,0.6,1.6
13,0.5541,0.2,1
14,0.5539,0.1,1.15
15,1.0718,0.55,1.8
16,0.7057,0.3,1.2
17,0.4535,0.2,0.75
18,0.3528,0.1,0.65
19,0.238,0.05,0.5
20,0.1953,0.05,0.35
21,0.5031,0.2,0.85
22,0.4793,0.15,0.95
23,0.8034,0.5,1.15
24,0.7441,0.5,1
25,0.5468,0.35,0.75
26,0.5906,0.25,1
27,0.8503,0.55,1.15
28,0.6408,0.4,0.9
29,0.4989,0.3,0.7
30,0.7056,0.35,1.15
31,0.4847,0.1,0.95
32,0.7993,0.45,1.2
33,0.7073,0.4,1.05
34,1.3086,0.8,1.8
35,0.7501,0.5,0.95
36,1.9119,1.25,2.65
37,0.727,0.4,1.1
38,1.5732,0.9,2.3
39,0.8391,0.45,1.3
40,0.6079,0.35,0.9
41,0.8812,0.45,1.3
42,0.3452,0.1,0.6
43,0.2954,0.1,0.5
44,0.431,0.15,0.75
45,0.332,0.05,0.65
46,0.8126,0.25,1.4
47,0.6063,0.2,1.1
48,0.3962,0.1,0.75
49,0.4893,0.15,0.85
50,0.2925,0.1,0.55
51,0.6172,0.05,1.2
52,0.2489,0.1,0.45
53,0.7787,0.4,1.15
54,0.8253,0.35,1.3
55,0.916,0.5,1.4
56,0.7822,0.5,1.05
57,0.7691,0.3,1.25
58,1.0738,0.65,1.6
59,1.2457,0.9,1.55
60,1.3916,0.8,2
61,0.8947,0.6,1.2
62,0.8488,0.55,1.2
63,1.1521,0.6,1.85
64,0.6442,0.4,0.9
65,0.8914,0.5,1.3
66,0.7671,0.4,1.2
67,0.2337,0,0.6
68,0.2934,0.1,0.5
69,0.4493,0.2,0.75
70,0.5461,0.2,0.9
71,0.3554,0.1,0.7
72,0.488,0.25,0.75
73,0.29,0.05,0.55
74,0.1414,0,0.3
75,0.0533999999999999,0,0.15
76,0.0533999999999999,0,0.15
77,0.1976,0,0.5
78,0.0988,0,0.25
79,0.0533999999999999,0,0.15
80,0.1976,0,0.5
81,0.1522,0,0.35
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
