Week,Mean,LowerBound,UpperBound
0,0,0,0
1,19.9827,18.5,21.4
2,22.7218,20.4,24.9
3,19.2686,17.7,20.85
4,21.0324,19.2,22.9
5,22.412,19.45,25.8
6,21.3924,19.4,23.5
7,18.6571,16.65,20.65
8,22.4304,20.85,24.1
9,18.5354,16.95,20.2
10,21.4443,18.65,24.55
11,18.6817,17.1,20.55
12,21.5746,19.9,23.3
13,19.0913,17.5,20.7
14,20.6513,18.45,22.75
15,20.4001,18.95,21.8
16,21.2321,19.4,23.05
17,19.2539,17.25,21.5
18,20.8803,18.45,23.35
19,19.9893,17.5,22.3
20,19.9217,18.1,22.2
21,19.5249,17.4,21.65
22,19.6859,18,21.35
23,18.7376,16.65,20.6
24,20.3414,18.6,22.3
25,20.8558,19.45,22.15
26,20.8696,18.55,23
27,19.3699,17.55,21.15
28,20.914,19.35,22.95
29,19.7171,18.1,21.35
30,20.2271,18.35,22.05
31,20.1661,18.45,21.8
32,19.1821,17.15,21.45
33,18.4062,17.05,19.65
34,19.2244,17.4,21.35
35,18.5882,17.1,20.2
36,22.4343,20.55,24.2
37,19.7127,18,21.25
38,20.0725,18.45,21.8
39,21.0476,19.35,22.5
40,20.1731,17.75,22.7
41,18.1732,16.5,19.6
42,20.9919,18.35,23.35
43,21.1905,19.35,23.1
44,17.9331,15.85,19.95
45,18.9768,17.05,21.5
46,20.057,17.85,22.1
47,20.41,18.15,22.5
48,19.7775,18.25,21.5
49,20.862,19.2,22.35
50,19.3126,16.6,22.3
51,18.8907,17.75,20.1
52,19.1865,17.05,21.45
53,20.0753,18.55,21.7
54,20.7122,18.85,22.7
55,19.9691,18.35,21.85
56,18.8443,17.25,20.7
57,18.1871,16.35,19.95
58,20.652,18.8,22.65
59,20.1724,17.75,22.6
60,19.6316,18.2,21.3
61,20.7764,19.45,22.25
62,20.2925,18.85,21.65
63,21.0466,19.05,23.4
64,18.5961,16.95,20.5
65,20.5106,18.55,22.35
66,20.7295,19.35,22.15
67,20.7049,18.8,22.55
68,21.4517,20.05,23.05
69,20.2611,18.9,21.45
70,18.8341,16.9,20.75
71,19.9243,17.75,22.15
72,19.2343,17.5,21.1
73,18.4592,16.75,20.05
74,18.5863,16.75,20.45
75,19.3999,17.75,21.05
76,20.3954,18.55,22.2
77,19.9265,17.55,22.25
78,19.4142,17.2,21.55
79,19.3966,17.75,21
80,18.5826,16.8,20.25
81,18.9249,17.8,20.1
82,18.382,16.7,20.45
83,20.4649,18.35,22.9
84,18.9115,17.15,20.55
85,19.2422,17.65,20.8
