Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.5999,1.4,1.8
2,0.7354,0.45,1
3,0.2471,0.05,0.45
4,0.4956,0.1,0.9
5,0.098,0,0.25
6,0.2478,0.05,0.45
7,0.4,0.2,0.6
8,0.5529,0.2,1
9,0.7464,0.35,1.1
10,0.3974,0.2,0.6
11,0,0,0
12,0.2478,0.05,0.45
13,0.2974,0.1,0.5
14,0.5487,0.35,0.75
15,0.7506,0.4,1.2
16,0.1533,0,0.3
17,0.4987,0.2,0.8
18,0.2527,0.05,0.5
19,0.406,0.1,0.8
20,0.0478,0,0.15
21,0.3144,0.1,0.6
22,0.6499,0.4,1
23,0.4503,0.25,0.65
24,0.5606,0.25,0.9
25,0.4078,0.2,0.6
26,0.9068,0.55,1.25
27,1.0357,0.65,1.4
28,0.7517,0.55,0.9
29,0.4946,0.25,0.7
30,0.702,0.45,1
31,0.3998,0.2,0.65
32,0.5533,0.2,1
33,0.9379,0.6,1.3
34,0.939,0.6,1.25
35,0.3543,0.15,0.6
36,0.1445,0,0.3
37,0,0,0
38,0.2023,0,0.5
39,0.3516,0.15,0.55
40,0.7986,0.45,1.2
41,0.1006,0,0.4
42,0.2591,0.05,0.5
43,0.1019,0,0.25
44,0.0516,0,0.15
45,0.1006,0,0.4
46,0.2025,0,0.6
47,0.0999,0,0.25
48,0.1006,0,0.4
49,0.1477,0,0.3
50,0.152,0,0.35
51,0.1038,0,0.25
52,0.0502999999999999,0,0.2
53,0.3481,0.15,0.65
54,0.3448,0.1,0.65
55,0.3494,0.1,0.65
56,0.1017,0,0.25
57,0.2049,0.05,0.4
58,0,0,0
59,0.1572,0,0.3
60,0.4942,0.25,0.8
61,0.3962,0.15,0.7
62,0.9081,0.65,1.15
63,0.3031,0.1,0.55
64,0.4011,0.2,0.65
65,0.1572,0,0.3
66,0.5509,0.2,1
67,0.1533,0,0.3
68,0.4956,0.1,0.9
69,0.3425,0.1,0.65
70,0.4063,0.15,0.7
71,0.1476,0,0.3
72,0.3099,0.1,0.5
73,0,0,0
74,0.2521,0.1,0.45
75,0.1554,0,0.3
76,0.0991999999999999,0,0.3
77,0.2048,0,0.45
78,0.0495999999999999,0,0.15
79,0.0991999999999999,0,0.3
80,0.0991999999999999,0,0.3
81,0.0495999999999999,0,0.15
82,0.0495999999999999,0,0.15
83,0.0495999999999999,0,0.15
84,0.0495999999999999,0,0.15
85,0.0516,0,0.15
