Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.0506,1.8,2.3
2,0.8543,0.4,1.35
3,0.5567,0.3,0.8
4,0.8102,0.45,1.25
5,0.6039,0.25,0.95
6,1.3619,0.8,2.05
7,0.7145,0.2,1.5
8,1.2538,0.65,2.05
9,0.6419,0.35,1
10,0.8985,0.5,1.45
11,0.5936,0.25,1
12,0.5495,0.25,0.85
13,0.5409,0.2,1
14,1.534,0.9,2.2
15,0.9558,0.5,1.55
16,1.3046,0.75,2
17,1.6204,0.9,2.5
18,1.3567,0.7,2
19,1.1033,0.5,1.8
20,0.7425,0.45,1.1
21,1.1842,0.5,2.1
22,1.6788,1.05,2.3
23,1.2981,0.8,1.85
24,2.9904,2.05,4.15
25,2.3973,1.7,3.15
26,2.2151,1.25,3.35
27,2.7067,1.75,3.75
28,2.4989,1.35,4.15
29,2.246,1.35,3.4
30,1.6995,0.85,2.7
31,2.4424,1.15,4.05
32,2.4377,1.8,3.15
33,2.0681,1.35,2.9
34,2.5244,1.85,3.3
35,2.1384,1.55,2.8
36,3.5347,2.5,4.65
37,2.8134,1.95,3.7
38,3.0035,1.85,4.35
39,1.9349,1.05,2.9
40,2.3286,1.3,3.5
41,2.2576,1.35,3.2
42,2.4207,1.55,3.2
43,1.468,0.7,2.3
44,2.0817,1.3,2.9
45,1.4729,0.7,2.3
46,1.1863,0.65,1.8
47,1.4864,0.8,2.25
48,1.6835,0.75,2.95
49,1.3355,0.6,2.1
50,1.182,0.35,2.15
51,0.8335,0.45,1.3
52,0.868,0.2,1.65
53,0.9932,0.5,1.5
54,0.7861,0.35,1.25
55,1.2052,0.75,1.7
56,1.0894,0.6,1.55
57,0.7031,0.35,1.15
58,1.4929,0.85,2.2
59,1.3976,0.85,1.9
60,0.8575,0.4,1.3
61,1.5493,1.1,2.05
62,1.2513,0.85,1.65
63,1.3425,0.75,2
64,1.7067,1.15,2.35
65,1.6618,0.85,2.4
66,1.9186,1.1,2.85
67,1.5884,0.75,2.55
68,1.3393,0.85,1.85
69,1.5568,0.9,2.2
70,1.9083,1.2,2.65
71,1.3605,0.75,2
72,1.4884,0.85,2.25
73,1.0476,0.6,1.55
74,0.7384,0.35,1.15
75,0.9401,0.55,1.45
76,0.5417,0.15,1.1
77,0.1936,0.05,0.35
78,0.5402,0.1,1.15
79,0.4813,0.15,0.9
80,0.3484,0.05,0.75
81,0.531,0.2,0.95
82,0.2952,0.05,0.6
83,0.0959,0,0.25
84,0.0478,0,0.15
85,0.2356,0,0.55
