Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.5028,2.3,2.7
2,1.0933,0.6,1.6
3,1.1516,0.95,1.35
4,0.845,0.55,1.1
5,2.549,1.95,3.2
6,1.2489,0.75,1.7
7,2.8577,2.2,3.65
8,2.1323,1.5,2.8
9,0.9769,0.5,1.5
10,1.0054,0.55,1.5
11,0.579,0.25,1
12,2.0428,1.7,2.4
13,2.679,2.15,3.15
14,1.2422,0.8,1.65
15,1.4429,0.95,1.95
16,2.1179,1.55,2.8
17,1.1864,0.55,1.9
18,1.3149,0.85,1.85
19,1.1794,0.45,2
20,3.5933,2.95,4.6
21,2.9136,2.2,3.8
22,3.1706,2.45,4.05
23,2.5225,1.85,3.2
24,4.8479,3.9,5.9
25,1.8915,1.3,2.55
26,3.1014,2.6,3.65
27,3.3084,2.3,4.5
28,4.3589,3.7,5
29,3.5489,2.3,5.05
30,3.597,2.45,4.9
31,6.0205,4.05,8.4
32,6.7979,5.7,8.15
33,5.9116,4.65,7.45
34,4.3357,2.8,6.35
35,5.5577,3.95,7.45
36,2.96,1.9,4.2
37,3.0844,2,4.3
38,2.2982,1.5,3.3
39,2.4569,1.45,3.7
40,1.7592,0.85,2.85
41,2.6141,1.65,3.85
42,1.294,0.55,2.3
43,1.0879,0.3,2.15
44,0.603,0.1,1.25
45,1.1914,0.65,1.9
46,1.333,0.65,2.4
47,1.114,0.7,1.6
48,1.5608,0.75,2.55
49,1.2668,0.55,2.25
50,1.5,1.05,1.95
51,0.7515,0.35,1.25
52,1.6577,0.85,2.55
53,2.5997,1.65,3.9
54,3.6136,2.45,4.9
55,1.9289,1.15,2.75
56,1.5933,1,2.3
57,3.6719,3.1,4.35
58,1.2152,0.7,1.75
59,1.6779,1.15,2.25
60,1.9086,1.4,2.45
61,2.8436,2.35,3.3
62,1.4525,0.9,2.05
63,2.0403,1.25,3
64,2.1585,1.5,3.05
65,3.5172,2.35,4.95
66,1.7551,1.2,2.45
67,2.2123,1.35,3.3
68,2.1215,1.25,3.2
69,3.0924,2.2,4.2
70,3.7006,2.2,5.4
71,2.7447,1.7,3.9
72,2.2164,1.2,3.35
73,2.3469,1.15,3.75
74,1.3752,0.65,2.15
75,1.7407,0.45,3.5
76,0.9704,0.3,1.9
77,1.231,0.35,2.4
78,1.8371,0.55,3.6
79,0.7645,0.15,1.6
80,0.2966,0.05,0.6
81,0.4536,0.15,0.85
82,0.4458,0,1.05
83,0.2451,0,0.6
84,0.3493,0,0.8
85,0.2059,0.05,0.4
