Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.1507,0.85,1.45
2,0.8478,0.5,1.25
3,0.2543,0.1,0.45
4,0.2456,0.05,0.45
5,0.6381,0.3,1
6,0.3068,0.1,0.6
7,1.0487,0.65,1.5
8,0.7909,0.35,1.3
9,0.3921,0.15,0.7
10,0.502,0.2,0.9
11,0.2382,0.05,0.5
12,0.6427,0.3,0.95
13,0.5841,0.3,0.9
14,0.3965,0.1,0.7
15,0.3992,0.15,0.7
16,1.0922,0.85,1.45
17,0.7893,0.35,1.3
18,0.526,0.25,0.95
19,0.6333,0.2,1.2
20,1.3355,0.8,2.05
21,1.4729,1.05,2
22,0.9502,0.6,1.3
23,0.6539,0.3,0.95
24,1.8123,0.8,2.85
25,0.7115,0.3,1.25
26,1.087,0.75,1.45
27,1.3776,0.85,2
28,1.5579,0.95,2.1
29,1.5309,0.8,2.45
30,1.4257,0.85,1.95
31,2.0613,1.2,3.05
32,2.1298,1.35,3.25
33,1.9052,1.1,2.75
34,2.1352,1.15,3.4
35,2.3109,1.45,3.3
36,0.8016,0.4,1.3
37,1.2848,0.65,2.05
38,1.1603,0.7,1.75
39,0.9735,0.45,1.65
40,1.1185,0.4,1.95
41,0.9168,0.35,1.65
42,0.7965,0.35,1.3
43,0.548,0.2,1.05
44,0.1982,0,0.45
45,0.3445,0,0.9
46,0.4925,0.1,1.05
47,0.5619,0.15,1.05
48,0.6132,0.3,0.95
49,0.6613,0.25,1.2
50,0.4517,0.15,0.75
51,0.4603,0.15,0.8
52,0.6543,0.25,1.2
53,0.8547,0.5,1.25
54,1.4957,0.7,2.5
55,1.2259,0.6,1.85
56,0.7996,0.5,1.15
57,0.4527,0.15,0.8
58,0.5552,0.3,0.85
59,0.264,0.05,0.6
60,1.0518,0.7,1.45
61,0.5581,0.2,1
62,0.7552,0.35,1.15
63,0.8132,0.4,1.25
64,0.9093,0.45,1.55
65,1.6145,1,2.2
66,0.9972,0.6,1.5
67,0.8625,0.4,1.45
68,1.1719,0.6,1.8
69,1.4728,0.85,2.25
70,1.4256,0.7,2.2
71,1.0163,0.5,1.55
72,1.1656,0.65,1.8
73,1.1696,0.55,1.9
74,0.7686,0.25,1.35
75,1.029,0.15,2.2
76,0.6236,0.05,1.35
77,0.8121,0.25,1.5
78,0.8043,0.3,1.45
79,0.5161,0.05,1.15
80,0.2477,0.05,0.5
81,0.2477,0.05,0.5
82,0.2007,0,0.5
83,0.0521,0,0.15
84,0.0965,0,0.25
85,0.0489,0,0.15
