Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.0471,0,0.15
2,0.753,0.3,1.25
3,0.5541,0.2,0.9
4,1.0641,0.55,1.65
5,0.7242,0.2,1.35
6,1.1035,0.65,1.7
7,0.8862,0.4,1.5
8,1.4029,0.85,2.05
9,1.457,0.8,2.2
10,1.2861,0.45,2.4
11,1.469,0.8,2.25
12,1.472,0.75,2.35
13,1.6987,1.05,2.35
14,1.6898,0.95,2.6
15,1.6113,0.9,2.35
16,2.2408,1.3,3.25
17,2.0167,1.3,2.75
18,2.2537,1.25,3.2
19,1.9876,1.2,2.85
20,1.3445,0.6,2.25
21,2.4774,1.6,3.55
22,2.4406,1.55,3.3
23,2.9705,1.8,4.1
24,2.7016,1.9,3.55
25,3.0193,2.2,3.85
26,2.7895,1.8,3.75
27,3.1288,2.15,4.25
28,4.1193,2.75,5.55
29,3.565,2.15,5.05
30,3.64,2,5.4
31,3.4898,2,5.3
32,3.9147,2.6,5.45
33,4.0454,2.45,6.05
34,4.0428,2.85,5.3
35,4.607,2.6,7.3
36,4.2745,2.85,5.85
37,3.9856,2.2,6.35
38,4.1167,2.25,6.2
39,3.7691,2.45,5.45
40,2.7516,1.45,4.7
41,2.4026,1.6,3.3
42,2.7184,1.25,4.65
43,3.6545,2,5.75
44,3.3895,1.95,5.3
45,2.5495,1.25,4.6
46,2.4365,1.15,4.65
47,2.9543,1.45,5
48,2.4092,1.1,4.1
49,1.907,0.95,2.95
50,2.0882,1.2,3.15
51,2.0562,1.05,3.15
52,2.0199,1.1,3.3
53,1.8848,0.8,3
54,2.4643,1.5,3.75
55,2.4398,1.55,3.5
56,1.965,0.85,3.1
57,2.0035,1.1,3.1
58,2.4328,1.55,3.55
59,2.8294,2,3.85
60,2.8598,1.8,4.1
61,2.7767,1.25,5.05
62,2.2536,1.3,3.5
63,2.5369,1.4,3.95
64,3.0615,1.7,4.55
65,2.4994,1.55,3.55
66,2.4245,1.5,3.45
67,2.3199,1.15,3.8
68,2.0807,1.2,3.15
69,1.4043,0.75,2.3
70,2.4959,1.5,3.5
71,2.9117,1.85,4.1
72,2.3489,1.45,3.55
73,2.9592,1.6,4.75
74,1.8646,0.8,3.5
75,2.0017,0.8,3.85
76,2.1428,1.2,3.55
77,2.0014,0.9,3.5
78,2.9118,1.25,5.3
79,1.7576,0.8,2.9
80,1.9657,0.6,4.05
81,1.8329,0.7,3.55
82,1.67,0.6,3.2
83,2.0791,0.75,3.85
84,1.8681,0.8,3.3
85,0.8074,0.3,1.45
