Week,Mean,LowerBound,UpperBound
0,0,0,0
1,95.6633,92,99.65
2,95.1308,91.8,98.8
3,92.1431,88,95.7
4,96.9063,92.75,100.5
5,93.9443,90.4,97.75
6,94.155,90.55,97.55
7,91.5769,87.4,95.75
8,91.6432,86.9,96.45
9,93.9081,89.35,98.4
10,95.134,92.35,98.05
11,98.6848,95.85,101.3
12,93.3511,89,97.5
13,93.7057,89.5,97.75
14,93.7523,90.2,97.2
15,93.3557,89.15,97.35
16,95.0191,91.35,98.55
17,96.7112,92.8,100.5
18,93.3848,90.2,97.2
19,95.0453,91.7,98.45
20,94.2943,90.4,98.4
21,96.05,91.75,100.45
22,90.5554,85.15,96.2
23,94.8953,89.25,100.6
24,93.389,89.35,97.95
25,89.9597,86.3,94.35
26,93.2135,89.6,96.3
27,90.6264,86.6,94.05
28,95.4868,91,99.8
29,88.6658,85.45,92.15
30,91.9912,87.2,96.75
31,91.5049,87.6,95.2
32,90.9601,86.05,95.7
33,92.6865,88.85,96.6
34,90.5758,86.55,95.45
35,91.8677,87.6,95.5
36,94.178,89.85,98.7
37,91.7111,89.2,94.2
38,96.1264,91.7,100.5
39,89.1437,86.15,92.35
40,93.1872,89.1,97.55
41,94.9916,90.55,99.5
42,88.2378,84.85,91.85
43,89.5585,86.2,92.6
44,88.7713,84.2,93.5
45,93.997,89.65,98.45
46,91.1918,87.65,94.6
47,92.9076,88.35,97.35
48,90.0247,86.95,93
49,96.97,93,101.6
50,90.5463,87.25,93.6
51,89.7311,86.9,92.8
52,85.4288,82.05,89.2
53,95.7483,91.25,99.8
54,94.3908,90.9,98.4
55,91.6562,88.6,94.8
56,88.9278,84.4,93.6
57,90.6057,86.2,95.45
58,91.4098,87.45,95.4
59,90.9213,87.35,94.4
60,96.3982,92.6,99.85
61,89.4402,84.8,94.45
62,89.9004,84.8,95.2
63,93.4616,90.2,96.6
64,89.72,85,95
65,91.9356,88,96.2
66,91.04,86.05,96
67,89.8287,86.05,93.15
68,88.9421,85.1,92.75
69,91.5439,88.05,94.45
70,88.1555,83.75,93.5
71,88.0022,83.6,92.15
72,91.7228,88.05,95.3
73,90.2217,86.65,94.15
74,91.295,86.8,95.6
75,85.1153,82.65,87.7
76,86.4992,81.9,90.35
77,88.1909,83.4,92.55
78,87.9788,83.9,92
79,86.6502,83.6,89.75
80,94.4789,91.75,96.95
81,89.2258,85.75,93.05
82,92.9093,88.05,98.3
83,89.3243,85.55,93.3
84,90.8739,87.2,94.45
85,94.5502,89.45,99.25
