Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.3559,1.05,1.6
2,2.0475,1.8,2.3
3,2.3871,2.05,2.75
4,2.8797,2.25,3.6
5,3.1286,2.45,3.9
6,3.5263,2.7,4.4
7,3.8883,2.85,4.95
8,4.3923,3.25,5.75
9,4.8495,3.5,6.45
10,5.6376,3.95,7.75
11,5.7832,4.1,7.9
12,6.1754,4.35,8.3
13,6.6752,4.85,8.7
14,7.4696,5.6,9.6
15,8.1606,6.1,10.55
16,8.6531,6.6,10.95
17,8.9997,7,11.25
18,9.2468,7.15,11.7
19,9.4418,7.25,12
20,9.4418,7.25,12
21,9.8335,7.55,12.55
22,10.6277,8.2,13.35
23,11.131,8.65,13.95
24,11.8359,9.25,14.85
25,12.2883,9.65,15.3
26,12.8374,10.1,15.7
27,13.3502,10.55,16.3
28,13.8573,11,16.7
29,14.4569,11.45,17.7
30,14.9111,11.75,18.35
31,15.4195,12.1,18.95
32,16.1817,12.75,19.75
33,16.842,13.2,20.5
34,17.5298,13.75,21.3
35,18.4921,14.9,22.25
36,19.3632,15.55,23.4
37,19.9099,15.95,24.05
38,20.7476,16.5,25.25
39,21.0413,16.65,25.65
40,21.4223,16.9,26.2
41,21.5651,17,26.45
42,21.8213,17.25,26.55
43,22.318,17.7,27.05
44,22.7654,17.9,27.8
45,23.0089,18.15,28.1
46,23.2087,18.25,28.35
47,23.7587,18.7,29.15
48,24.1103,19.1,29.55
49,24.207,19.2,29.6
50,24.359,19.3,29.95
51,24.4589,19.3,30
52,24.5695,19.3,30.2
53,24.7279,19.5,30.45
54,24.8813,19.65,30.65
55,25.1719,19.95,31.05
56,25.4773,20.1,31.45
57,25.8258,20.35,31.65
58,26.215,20.6,32
59,26.3654,20.75,32.25
60,26.7214,21.25,32.6
61,27.2813,21.7,33.5
62,28.0465,22.3,34.3
63,28.554,22.85,34.75
64,29.1582,23.6,35.35
65,29.6154,24.2,35.65
66,29.9747,24.5,36.05
67,30.34,24.8,36.45
68,30.3889,24.8,36.55
69,30.5873,24.8,36.85
70,31.0369,25.3,37.2
71,31.1873,25.45,37.3
72,31.389,25.6,37.45
73,31.6928,26.1,37.65
74,31.8432,26.25,37.75
75,31.942,26.4,37.85
76,32.0406,26.45,38.05
77,32.1418,26.55,38.25
78,32.1917,26.7,38.25
79,32.3384,26.75,38.3
80,32.4362,26.85,38.4
81,32.534,26.95,38.45
82,32.5829,27,38.45
83,32.8763,27.25,39.25
84,32.9741,27.4,39.35
85,33.2186,27.45,39.6
